segment_id,track_id,group,split,scale_seconds,local_l2_norm,phase_l2_norm,focus_logit,focus_probability,focus_band_loss,predicted_group
classical_musopen_d3fcd3c28c74__300s,classical_musopen_d3fcd3c28c74,classical,discovery,300.0,1.0562667452070635,0.22347192417582487,-1.5384637213964865,0.17675871546861907,8.193899902665322,classical
classical_musopen_d70f00840b98__180s,classical_musopen_d70f00840b98,classical,discovery,180.0,1.0153811075661772,0.8072569550694368,-3.7188541222316696,0.023687063250648416,25.430732412681643,classical
classical_musopen_d70f00840b98__300s,classical_musopen_d70f00840b98,classical,discovery,300.0,1.0153811075661772,0.8072569550694368,-3.7188541222316696,0.023687063250648416,25.430732412681643,classical
classical_musopen_d80a81db9e9a__180s,classical_musopen_d80a81db9e9a,classical,validation,180.0,0.8031776726670034,0.2881049517251229,-3.025337649897071,0.0462942399558076,18.91704392557693,classical
classical_musopen_d80a81db9e9a__300s,classical_musopen_d80a81db9e9a,classical,validation,300.0,1.644118875880832,0.5031918976608799,-3.772122411387971,0.022485940857293496,25.9708220933041,classical
classical_musopen_d89f306017d2__180s,classical_musopen_d89f306017d2,classical,validation,180.0,0.755310807959786,0.5740151347532833,-3.5901155570183714,0.026854098773198692,24.148877366858127,classical
classical_musopen_d89f306017d2__300s,classical_musopen_d89f306017d2,classical,validation,300.0,0.8442340133604808,0.13890299786892094,-3.2006908847865394,0.03913973185622071,20.473145869946112,classical
classical_musopen_d95ec9d17c06__180s,classical_musopen_d95ec9d17c06,classical,discovery,180.0,0.9017137797576728,0.40166869727250937,-2.784429927857715,0.05817137544702083,16.879485459481412,classical
classical_musopen_d95ec9d17c06__300s,classical_musopen_d95ec9d17c06,classical,discovery,300.0,0.9017137797576728,0.40166869727250937,-2.784429927857715,0.05817137544702083,16.879485459481412,classical
classical_musopen_d9826478969c__180s,classical_musopen_d9826478969c,classical,validation,180.0,0.6105275819207756,0.3831440008492291,-2.9360168912842535,0.05040156872192862,18.14804356398787,classical
classical_musopen_d9826478969c__300s,classical_musopen_d9826478969c,classical,validation,300.0,0.7841879430960031,0.378911092143223,-3.70074266113485,0.024109541707733526,25.248392251244734,classical
classical_musopen_dbfd3cb8056d__180s,classical_musopen_dbfd3cb8056d,classical,discovery,180.0,0.6753330954704372,0.47616400800801834,-3.260451061364763,0.03695315374392424,21.01751400464291,classical
classical_musopen_dbfd3cb8056d__300s,classical_musopen_dbfd3cb8056d,classical,discovery,300.0,0.8718897355214044,0.603578084476509,-3.585832041136465,0.02696626686862616,24.10679602999677,classical
classical_musopen_dc68b3cf3d10__180s,classical_musopen_dc68b3cf3d10,classical,discovery,180.0,0.7716938981899517,0.5816631068868308,-2.5836966516882063,0.07019507516426365,15.27036798944176,classical
classical_musopen_dc68b3cf3d10__300s,classical_musopen_dc68b3cf3d10,classical,discovery,300.0,1.0747081616325829,0.5056778568676995,-2.29364061942699,0.09165101342498885,13.087578116672184,classical
classical_musopen_e09675b49c01__180s,classical_musopen_e09675b49c01,classical,validation,180.0,0.6331858023717168,0.6391976956348525,-4.00255672933264,0.01794110681175776,28.37258126095535,classical
classical_musopen_e09675b49c01__300s,classical_musopen_e09675b49c01,classical,validation,300.0,0.8702670355249812,0.333694376124605,-2.799695205359774,0.057340648649076315,17.00515220782817,classical
classical_musopen_e0aa0ba751f5__180s,classical_musopen_e0aa0ba751f5,classical,discovery,180.0,0.8426173647670364,0.14319725193757968,-2.3364189955557717,0.08815133418657896,13.398924697391909,classical
classical_musopen_e0aa0ba751f5__300s,classical_musopen_e0aa0ba751f5,classical,discovery,300.0,0.8405186554510204,0.15805393571274462,-2.8823937485169475,0.053030797164924905,17.694044245682186,classical
classical_musopen_e0dc320f51e3__180s,classical_musopen_e0dc320f51e3,classical,discovery,180.0,0.865710476139917,0.6033524110357099,-0.7806489801308927,0.3141800328425516,4.429695371385166,classical
classical_musopen_e0dc320f51e3__300s,classical_musopen_e0dc320f51e3,classical,discovery,300.0,0.865710476139917,0.6033524110357099,-0.7806489801308927,0.3141800328425516,4.429695371385166,classical
classical_musopen_e542fa316458__180s,classical_musopen_e542fa316458,classical,validation,180.0,0.7671142474897957,0.5845479129091103,-4.726320424845312,0.00878121566416427,36.60680282284837,classical
classical_musopen_e542fa316458__300s,classical_musopen_e542fa316458,classical,validation,300.0,0.7794271527508736,0.3430496336390521,-3.4981832947771556,0.02936396573284615,23.253790921059334,classical
classical_musopen_e92198fc7b0d__180s,classical_musopen_e92198fc7b0d,classical,holdout,180.0,0.7695673252643783,0.8442448458858336,-4.531712070718241,0.010647642161281112,34.28977574599118,classical
classical_musopen_e92198fc7b0d__300s,classical_musopen_e92198fc7b0d,classical,holdout,300.0,1.0055103951776736,0.5958821666236466,-4.332646696305525,0.012962509759263864,31.99804973544203,classical
classical_musopen_e979457eb8b9__180s,classical_musopen_e979457eb8b9,classical,discovery,180.0,1.3056936448822922,1.4265748255235262,-4.786398209988331,0.008273430402501626,37.33739609003583,classical
classical_musopen_e979457eb8b9__300s,classical_musopen_e979457eb8b9,classical,discovery,300.0,1.2322624831145168,0.31249658695466204,-2.209805598136006,0.09887339253689872,12.488030573823071,classical
classical_musopen_f0ef963b9b80__180s,classical_musopen_f0ef963b9b80,classical,holdout,180.0,0.5806238268546413,0.4929994908540207,-4.075510565357245,0.016699917517065798,29.155094147119062,classical
classical_musopen_f0ef963b9b80__300s,classical_musopen_f0ef963b9b80,classical,holdout,300.0,0.790654705817249,0.3210292302795397,-3.4229992000786154,0.031584363482109135,22.53433530974452,classical
classical_musopen_f1de65f9d30b__180s,classical_musopen_f1de65f9d30b,classical,discovery,180.0,0.7828296501055209,0.2159179571193716,-2.311949236530026,0.0901381536780725,13.220382603791775,classical
classical_musopen_f1de65f9d30b__300s,classical_musopen_f1de65f9d30b,classical,discovery,300.0,0.7828296501055209,0.2159179571193716,-2.311949236530026,0.0901381536780725,13.220382603791775,classical
classical_musopen_f6b26962c493__180s,classical_musopen_f6b26962c493,classical,validation,180.0,0.8693858050934287,0.22362181251462848,-4.443732473928792,0.01161548742961711,33.26714359318163,classical
classical_musopen_f6b26962c493__300s,classical_musopen_f6b26962c493,classical,validation,300.0,1.5645438531365108,0.4049159516039818,-3.496328639796147,0.029416872761496207,23.235907257814386,classical
classical_musopen_f88042497771__180s,classical_musopen_f88042497771,classical,holdout,180.0,0.7891602037737102,0.9055035929907339,-2.599304577893559,0.06918318993986643,15.39259477660546,classical
classical_musopen_f88042497771__300s,classical_musopen_f88042497771,classical,holdout,300.0,0.9085030041646004,0.5225647237697362,-2.5816398263878706,0.07032943820968678,15.254297176616946,classical
classical_musopen_fcb18467286d__180s,classical_musopen_fcb18467286d,classical,validation,180.0,0.8421449513637866,1.1327686238781234,-4.705357517123609,0.008965570654482117,36.35357617431631,classical
classical_musopen_fcb18467286d__300s,classical_musopen_fcb18467286d,classical,validation,300.0,1.1276519201980062,0.6531710791991461,-3.919586755287921,0.019462969431444762,27.495570894296286,classical
classical_musopen_fe9f4f266c55__180s,classical_musopen_fe9f4f266c55,classical,validation,180.0,0.6578511811747433,0.5317882409441916,-0.8931878444040506,0.29045240659503485,4.916077895153118,classical
classical_musopen_fe9f4f266c55__300s,classical_musopen_fe9f4f266c55,classical,validation,300.0,0.7060303304481547,0.1399117769485659,-1.4446702400238842,0.1908231767850165,7.665729646933765,classical
focus_jamendo_0016398__180s,focus_jamendo_0016398,focus,holdout,180.0,0.9888412309950302,0.8358916055490798,3.719711057416478,0.9763327461338877,0.0,focus
focus_jamendo_0016398__300s,focus_jamendo_0016398,focus,holdout,300.0,13.384372903908957,0.9828512275765923,2.365301477223814,0.9141428104139987,0.0,focus
focus_jamendo_0214220__180s,focus_jamendo_0214220,focus,holdout,180.0,1.095688458231095,0.2512992957287363,3.7008005634922054,0.9758918205971238,0.0,focus
focus_jamendo_0214220__300s,focus_jamendo_0214220,focus,holdout,300.0,1.2725466549661408,0.3437007479786981,4.932717174448372,0.992844673418165,0.0,focus
focus_jamendo_1027423__180s,focus_jamendo_1027423,focus,discovery,180.0,0.6238006119826678,0.3901348967797476,1.161266423628639,0.7615627544528503,0.026493664762279247,focus
focus_jamendo_1027423__300s,focus_jamendo_1027423,focus,discovery,300.0,0.9774830322862634,0.39753687559023837,1.1968201252359378,0.767958618499365,0.01618366758851085,focus
focus_jamendo_1027427__180s,focus_jamendo_1027427,focus,discovery,180.0,1.0466141078782647,0.7987815278186214,3.648211657487077,0.9746231033818068,0.0,focus
focus_jamendo_1027427__300s,focus_jamendo_1027427,focus,discovery,300.0,1.103177969809378,1.1556112615075382,2.853524329327066,0.9455005741878851,0.0,focus
focus_jamendo_1027938__180s,focus_jamendo_1027938,focus,discovery,180.0,0.6606368257585828,0.6430017321711554,2.7846032046489917,0.9418381172226113,0.0,focus
focus_jamendo_1027938__300s,focus_jamendo_1027938,focus,discovery,300.0,0.9421708414711576,0.6211618680626995,2.0048467945259767,0.881305021834382,0.0,focus
focus_jamendo_1027941__180s,focus_jamendo_1027941,focus,discovery,180.0,0.9095339983046832,0.8822111514568745,4.138643163516367,0.9843057653925736,0.0,focus
focus_jamendo_1027941__300s,focus_jamendo_1027941,focus,discovery,300.0,0.9200253346976193,0.9653853914783999,4.861854249157908,0.9923232623302625,0.0,focus
focus_jamendo_1056129__180s,focus_jamendo_1056129,focus,discovery,180.0,0.7353179279184777,0.7851672237135504,3.4611573478879865,0.9695621402553698,0.0,focus
focus_jamendo_1056129__300s,focus_jamendo_1056129,focus,discovery,300.0,0.9441399178038362,1.3618155124389235,3.1272571483425136,0.9580031780725493,0.0,focus
focus_jamendo_1056135__180s,focus_jamendo_1056135,focus,discovery,180.0,0.9156201030215696,1.225971107240432,4.542556359298954,0.9894659903763676,0.0,focus
focus_jamendo_1056135__300s,focus_jamendo_1056135,focus,discovery,300.0,0.9156201030215696,1.225971107240432,4.542556359298954,0.9894659903763676,0.0,focus
focus_jamendo_1068406__180s,focus_jamendo_1068406,focus,validation,180.0,0.9578671347078747,0.42082221184625007,2.039596312075368,0.8848921554867215,0.0,focus
focus_jamendo_1068406__300s,focus_jamendo_1068406,focus,validation,300.0,1.0080882741173371,0.5360717558056888,1.7328390947955528,0.8497752114586111,0.0,focus
focus_jamendo_1077172__180s,focus_jamendo_1077172,focus,holdout,180.0,0.8910656350910869,0.4661585375279328,0.8872949838177198,0.7083316369227945,0.19074199013791976,focus
focus_jamendo_1077172__300s,focus_jamendo_1077172,focus,holdout,300.0,0.8910656350910869,0.4661585375279328,0.8872949838177198,0.7083316369227945,0.19074199013791976,focus
focus_jamendo_1077186__180s,focus_jamendo_1077186,focus,holdout,180.0,0.9894819280736443,0.22235258857576992,0.500335288591231,0.6225381220296249,0.6784814944656943,focus
focus_jamendo_1077186__300s,focus_jamendo_1077186,focus,holdout,300.0,0.7656740760520792,0.27897064287012596,-0.26420584135004554,0.4343301017441937,2.5225095098119668,classical
focus_jamendo_1081641__180s,focus_jamendo_1081641,focus,discovery,180.0,0.766983304759462,1.2576507524996006,3.722789304402018,0.976403771342654,0.0,focus
focus_jamendo_1081641__300s,focus_jamendo_1081641,focus,discovery,300.0,0.724760612628102,0.7840622074104424,2.508989073014364,0.9247695897170642,0.0,focus
focus_jamendo_1081643__180s,focus_jamendo_1081643,focus,discovery,180.0,1.1351498891182623,1.3515325078775693,3.3843906998811493,0.9672131285974641,0.0,focus
focus_jamendo_1081643__300s,focus_jamendo_1081643,focus,discovery,300.0,1.1578988993936181,1.7068873554557635,3.801162021132834,0.9781435853864179,0.0,focus
focus_jamendo_1089784__180s,focus_jamendo_1089784,focus,validation,180.0,1.0915021511439964,0.43102055808318257,2.0705345547093614,0.8880061345988486,0.0,focus
focus_jamendo_1089784__300s,focus_jamendo_1089784,focus,validation,300.0,1.0915021511439964,0.43102055808318257,2.0705345547093614,0.8880061345988486,0.0,focus
focus_jamendo_1092684__180s,focus_jamendo_1092684,focus,discovery,180.0,1.3939679050426184,0.5453471250885049,4.380883971950989,0.9876403804337998,0.0,focus
focus_jamendo_1092684__300s,focus_jamendo_1092684,focus,discovery,300.0,1.0638430042264737,0.5371687373688582,4.9567180915113855,0.9930131777226185,0.0,focus
focus_jamendo_1093823__180s,focus_jamendo_1093823,focus,holdout,180.0,1.011351669945359,0.8024601017653724,2.137204506889206,0.8944670185915866,0.0,focus
focus_jamendo_1093823__300s,focus_jamendo_1093823,focus,holdout,300.0,1.093395293643975,0.19143791187466908,2.7948972513189236,0.9423994575075958,0.0,focus
focus_jamendo_1093829__180s,focus_jamendo_1093829,focus,holdout,180.0,1.0059360889242044,0.1595829568954713,3.767886305069276,0.9774207595693105,0.0,focus
focus_jamendo_1093829__300s,focus_jamendo_1093829,focus,holdout,300.0,0.9257629591889408,0.18900471626546075,4.236251116193934,0.9857444539101516,0.0,focus
focus_jamendo_1097142__180s,focus_jamendo_1097142,focus,validation,180.0,1.1637411497559367,0.3125954114199072,0.7808137671803794,0.6858554728905775,0.29508949237109877,focus
focus_jamendo_1097142__300s,focus_jamendo_1097142,focus,validation,300.0,0.9171671121904801,0.4274234354531364,0.5146590521627892,0.625898028364847,0.655089699961015,focus
focus_jamendo_1101389__180s,focus_jamendo_1101389,focus,discovery,180.0,0.928515822134507,0.6451592632346936,2.7919389829599726,0.942238664335991,0.0,focus
focus_jamendo_1101389__300s,focus_jamendo_1101389,focus,discovery,300.0,1.1231475862820177,0.2270237713487493,3.7823985400928746,0.9777388268619152,0.0,focus
focus_jamendo_1101393__180s,focus_jamendo_1101393,focus,discovery,180.0,0.8236996242127071,0.7087038645780264,4.148561920935852,0.9844582558489768,0.0,focus
focus_jamendo_1101393__300s,focus_jamendo_1101393,focus,discovery,300.0,0.8252720000014664,0.2515413584042125,3.4407622546199246,0.9689544539688708,0.0,focus
focus_jamendo_1106739__180s,focus_jamendo_1106739,focus,discovery,180.0,1.0723899481248453,0.5489336198386356,4.4925973237861605,0.988932326310915,0.0,focus
focus_jamendo_1106739__300s,focus_jamendo_1106739,focus,discovery,300.0,1.0723899481248453,0.5489336198386356,4.4925973237861605,0.988932326310915,0.0,focus
focus_jamendo_1106747__180s,focus_jamendo_1106747,focus,discovery,180.0,0.8982423010207352,1.9302232639985684,4.833072663132462,0.9921008739526562,0.0,focus
focus_jamendo_1106747__300s,focus_jamendo_1106747,focus,discovery,300.0,0.6513989687918031,2.819673604612596,5.26216788960472,0.9948426817455932,0.0,focus
focus_jamendo_1120647__180s,focus_jamendo_1120647,focus,validation,180.0,1.2314349391110473,0.24959154027223826,2.875969496489237,0.9466456584042847,0.0,focus
focus_jamendo_1120647__300s,focus_jamendo_1120647,focus,validation,300.0,1.2314349391110473,0.24959154027223826,2.875969496489237,0.9466456584042847,0.0,focus
focus_jamendo_1127596__180s,focus_jamendo_1127596,focus,validation,180.0,0.6878946154014725,1.3951503446574969,5.264858522591042,0.9948564682666939,0.0,focus
focus_jamendo_1127596__300s,focus_jamendo_1127596,focus,validation,300.0,1.5256466426262951,1.4809107446246643,5.2374270951169155,0.9947141769446167,0.0,focus
focus_jamendo_1128146__180s,focus_jamendo_1128146,focus,discovery,180.0,0.7919360163646522,2.0080391212368367,1.0732146516380021,0.7452077728407671,0.06291093238049071,focus
focus_jamendo_1128146__300s,focus_jamendo_1128146,focus,discovery,300.0,1.027902061463663,2.06680186010055,1.9858298548509967,0.8793012572886626,0.0,focus
focus_jamendo_1128147__180s,focus_jamendo_1128147,focus,discovery,180.0,0.8786939132693213,0.6341057243297541,1.4415153776857894,0.8086892066713347,0.0,focus
focus_jamendo_1128147__300s,focus_jamendo_1128147,focus,discovery,300.0,1.1897179316456141,1.0760122673812869,1.1585706482008127,0.7610728971638762,0.027378507940661562,focus
focus_jamendo_1128887__180s,focus_jamendo_1128887,focus,validation,180.0,1.246835922394735,0.31101170204919526,2.4316521361297387,0.919209311291451,0.0,focus
focus_jamendo_1128887__300s,focus_jamendo_1128887,focus,validation,300.0,1.3191649981377405,0.528813833495445,1.7875910391353207,0.8566316768648062,0.0,focus
focus_jamendo_1129320__180s,focus_jamendo_1129320,focus,holdout,180.0,0.7405870517588078,0.6844364678246845,0.4299537109253998,0.6058626149739952,0.79938165527956,focus
focus_jamendo_1129320__300s,focus_jamendo_1129320,focus,holdout,300.0,0.6882769840647479,0.5375182837348749,0.2501231004637823,0.5622067998735903,1.153287132877669,focus
focus_jamendo_1129323__180s,focus_jamendo_1129323,focus,holdout,180.0,0.7265607071348598,1.2831969037597053,-3.19398738325939,0.039392616197962825,20.412527790843807,classical
focus_jamendo_1129323__300s,focus_jamendo_1129323,focus,holdout,300.0,0.7265607071348598,1.2831969037597053,-3.19398738325939,0.039392616197962825,20.412527790843807,classical
focus_jamendo_1130216__180s,focus_jamendo_1130216,focus,discovery,180.0,1.0092435262741184,0.8199169567579357,1.7800619040946295,0.8557045096426547,0.0,focus
focus_jamendo_1130216__300s,focus_jamendo_1130216,focus,discovery,300.0,0.9078155874524698,0.7112797988588633,1.273723907595273,0.7813795529931417,0.002531223114549307,focus
focus_jamendo_1130360__180s,focus_jamendo_1130360,focus,discovery,180.0,1.1732703533430415,0.7514844300240388,2.368515164886899,0.9143947035766666,0.0,focus
focus_jamendo_1130360__300s,focus_jamendo_1130360,focus,discovery,300.0,1.045386982198464,0.9493688414380252,2.179453038602193,0.898389153017725,0.0,focus
focus_jamendo_1130372__180s,focus_jamendo_1130372,focus,discovery,180.0,0.9694853790326856,0.7087820956269835,4.605939769882463,0.9901065512567406,0.0,focus
focus_jamendo_1130372__300s,focus_jamendo_1130372,focus,discovery,300.0,1.2964438530556899,0.9669293492925919,3.7640736757610593,0.9773364637225804,0.0,focus
focus_jamendo_1130830__180s,focus_jamendo_1130830,focus,discovery,180.0,0.8329978420782328,0.7502970993608106,2.8924494852702978,0.9474719234037986,0.0,focus
focus_jamendo_1130830__300s,focus_jamendo_1130830,focus,discovery,300.0,0.9261425916912069,1.0533051314597621,1.6760902219128104,0.8423861176862759,0.0,focus
focus_jamendo_1154294__180s,focus_jamendo_1154294,focus,holdout,180.0,0.9455706016437322,0.5612952044623484,3.383617155265708,0.9671885891662243,0.0,focus
focus_jamendo_1154294__300s,focus_jamendo_1154294,focus,holdout,300.0,1.0964194272660557,0.20468163277723297,4.285589785356998,0.9864214155737487,0.0,focus
focus_jamendo_1154298__180s,focus_jamendo_1154298,focus,holdout,180.0,0.9305931896648563,0.9418512738497663,2.889679639960479,0.9473339003297248,0.0,focus
focus_jamendo_1154298__300s,focus_jamendo_1154298,focus,holdout,300.0,0.8300092920616232,0.7642744659397822,2.4536316898101034,0.9208266239651393,0.0,focus
focus_jamendo_1154856__180s,focus_jamendo_1154856,focus,discovery,180.0,1.1182067731305076,0.3307783698283861,3.7333681963653067,0.9766462787036002,0.0,focus
focus_jamendo_1154856__300s,focus_jamendo_1154856,focus,discovery,300.0,1.2031883066812086,0.48470729698822007,4.396209805834687,0.9878260693529018,0.0,focus
focus_jamendo_1154857__180s,focus_jamendo_1154857,focus,discovery,180.0,0.9322561215568594,0.40605696324939594,-0.28993998126718945,0.42801856071148264,2.604915788580477,classical
focus_jamendo_1154857__300s,focus_jamendo_1154857,focus,discovery,300.0,0.780947382651186,0.30525681445326713,-1.1834632182618268,0.2344300718419395,6.287548166626896,classical
focus_jamendo_1156277__180s,focus_jamendo_1156277,focus,discovery,180.0,0.8765601188061529,0.11371556696250962,2.621765906818568,0.9322493271868962,0.0,focus
focus_jamendo_1156277__300s,focus_jamendo_1156277,focus,discovery,300.0,0.9042098069220075,0.3015545724096486,3.232699944683756,0.9620464592730107,0.0,focus
focus_jamendo_1156386__180s,focus_jamendo_1156386,focus,validation,180.0,0.9426236687888199,1.018965708877463,2.5329286873454424,0.9264182441265378,0.0,focus
focus_jamendo_1156386__300s,focus_jamendo_1156386,focus,validation,300.0,1.07967489023975,1.5626041865685791,2.7512566561421328,0.9399842818237617,0.0,focus
focus_jamendo_1161853__180s,focus_jamendo_1161853,focus,validation,180.0,1.0676914493156304,0.9305537329554986,-3.0232361405225423,0.046387112387874824,18.898767846410337,classical
focus_jamendo_1161853__300s,focus_jamendo_1161853,focus,validation,300.0,1.0676914493156304,0.9305537329554986,-3.0232361405225423,0.046387112387874824,18.898767846410337,classical
focus_jamendo_1248571__180s,focus_jamendo_1248571,focus,holdout,180.0,0.7949897290817253,0.30084407172945754,-0.043675152715220406,0.48908294713980727,1.8706315265842686,classical
focus_jamendo_1248571__300s,focus_jamendo_1248571,focus,holdout,300.0,1.639390982731033,0.2850983838612027,1.4771247879862262,0.8141379040711969,0.0,focus
focus_jamendo_1250838__180s,focus_jamendo_1250838,focus,discovery,180.0,1.2453125419530766,0.03776429948147987,5.094738084234183,0.9939084230538706,0.0,focus
focus_jamendo_1250838__300s,focus_jamendo_1250838,focus,discovery,300.0,1.239773850828108,0.17220994435516382,5.293666727386855,0.9950018001432446,0.0,focus
focus_jamendo_1272579__180s,focus_jamendo_1272579,focus,holdout,180.0,0.6843981481226902,0.3398588549289763,-0.6246731237441494,0.34871936989223457,3.797464013711848,classical
focus_jamendo_1272579__300s,focus_jamendo_1272579,focus,holdout,300.0,0.6219719826930686,0.1623703663700892,-0.8446072160716036,0.3005653391905444,4.703009798226329,classical
focus_jamendo_1302666__180s,focus_jamendo_1302666,focus,discovery,180.0,0.6384384553962271,0.256753619816355,3.120215522447652,0.9577189562463813,0.0,focus
focus_jamendo_1302666__300s,focus_jamendo_1302666,focus,discovery,300.0,0.9704545771901035,0.11954044786028524,4.729910664808854,0.9912499791163267,0.0,focus
focus_jamendo_1357893__180s,focus_jamendo_1357893,focus,validation,180.0,1.4837946926037742,0.7010231382296108,3.0245570544470386,0.9536712837010387,0.0,focus
focus_jamendo_1357893__300s,focus_jamendo_1357893,focus,validation,300.0,1.0690169993075092,1.3001754296871697,2.3664739945366016,0.9142347916186028,0.0,focus
focus_jamendo_1442910__180s,focus_jamendo_1442910,focus,discovery,180.0,1.0821060599529715,0.348676299599428,3.5568830718106232,0.972263646940764,0.0,focus
focus_jamendo_1442910__300s,focus_jamendo_1442910,focus,discovery,300.0,0.8253584100227883,0.4065438632787425,3.454564858494478,0.9693669832694355,0.0,focus
focus_jamendo_1450425__180s,focus_jamendo_1450425,focus,discovery,180.0,1.2194800950501425,0.6181392422482842,1.8579954328234514,0.8650631282877834,0.0,focus
focus_jamendo_1450425__300s,focus_jamendo_1450425,focus,discovery,300.0,1.1536393270855345,1.1222455129158098,3.0314538041346966,0.953975046786941,0.0,focus
focus_jamendo_1496808__180s,focus_jamendo_1496808,focus,validation,180.0,1.4218484630882775,0.27990537435367985,3.806276024568053,0.9782526492680215,0.0,focus
focus_jamendo_1496808__300s,focus_jamendo_1496808,focus,validation,300.0,1.4218484630882775,0.27990537435367985,3.806276024568053,0.9782526492680215,0.0,focus
focus_jamendo_1502253__180s,focus_jamendo_1502253,focus,discovery,180.0,0.8927154862404502,0.35417164650182503,2.030333694882493,0.8839453147387711,0.0,focus
focus_jamendo_1502253__300s,focus_jamendo_1502253,focus,discovery,300.0,0.9698579229816665,0.6904037312415597,2.122773169417613,0.893096985971686,0.0,focus
focus_jamendo_1522319__180s,focus_jamendo_1522319,focus,discovery,180.0,1.1457240324685303,0.4157960651856316,2.066030815348256,0.8875574488266155,0.0,focus
focus_jamendo_1522319__300s,focus_jamendo_1522319,focus,discovery,300.0,0.8052993888753128,0.2844228838520269,3.256298898179457,0.9628987962229381,0.0,focus
focus_jamendo_1522321__180s,focus_jamendo_1522321,focus,discovery,180.0,1.178674669677484,0.7063292390882199,3.77419440407023,0.97755955717949,0.0,focus
focus_jamendo_1522321__300s,focus_jamendo_1522321,focus,discovery,300.0,0.9646679780825806,0.9217232989213372,2.5272554799521547,0.9260305790852479,0.0,focus
focus_jamendo_1522332__180s,focus_jamendo_1522332,focus,discovery,180.0,1.0049619530839395,0.5682577932429874,1.588088553578452,0.8303470059738216,0.0,focus
focus_jamendo_1522332__300s,focus_jamendo_1522332,focus,discovery,300.0,1.89458091355299,0.255906669997842,1.280795032759648,0.7825850781978855,0.001869709459791202,focus
focus_jamendo_1522335__180s,focus_jamendo_1522335,focus,discovery,180.0,0.9617982644461335,0.5804999404247293,2.7853395320417116,0.9418784394382641,0.0,focus
focus_jamendo_1522335__300s,focus_jamendo_1522335,focus,discovery,300.0,1.842272439942879,0.756257109147058,1.9606620138373458,0.8766045796586122,0.0,focus
focus_jamendo_1542218__180s,focus_jamendo_1542218,focus,discovery,180.0,0.9533167954842896,0.55088799675576,3.0983432459993008,0.9568243538271047,0.0,focus
focus_jamendo_1542218__300s,focus_jamendo_1542218,focus,discovery,300.0,0.9786291166523257,0.44163839302155333,1.9053509841900325,0.870495953638226,0.0,focus
focus_jamendo_1549291__180s,focus_jamendo_1549291,focus,validation,180.0,2.153007171340054,3.6197723929167527,3.2805596306798517,0.9637558368922926,0.0,focus
focus_jamendo_1549291__300s,focus_jamendo_1549291,focus,validation,300.0,2.153007171340054,3.6197723929167527,3.2805596306798517,0.9637558368922926,0.0,focus
focus_jamendo_1550368__180s,focus_jamendo_1550368,focus,validation,180.0,0.8310758743968204,0.9412141371515261,4.639228078159212,0.9904273655075082,0.0,focus
focus_jamendo_1550368__300s,focus_jamendo_1550368,focus,validation,300.0,0.9954778030225707,1.128848156291674,3.0045736255746713,0.9527803207874885,0.0,focus
focus_jamendo_1560365__180s,focus_jamendo_1560365,focus,discovery,180.0,0.5775309252885125,1.6934224605621164,4.114383240885642,0.9839265631800719,0.0,focus
focus_jamendo_1560365__300s,focus_jamendo_1560365,focus,discovery,300.0,0.8722477155968056,1.546414334017201,4.357433328375315,0.9873508237755348,0.0,focus
focus_jamendo_1569329__180s,focus_jamendo_1569329,focus,holdout,180.0,0.762547943526974,0.38666751305212604,-2.091198534768241,0.10995522482471107,11.663821257492069,classical
focus_jamendo_1569329__300s,focus_jamendo_1569329,focus,holdout,300.0,0.7273039530597231,0.4054407432675605,-2.4948839183703395,0.07621761552861878,14.584143002744497,classical
focus_jamendo_1569330__180s,focus_jamendo_1569330,focus,holdout,180.0,1.3306504988771153,0.47535282340974633,-2.3843397531389643,0.08437469019476856,13.752044569813501,classical
focus_jamendo_1569330__300s,focus_jamendo_1569330,focus,holdout,300.0,1.388357671478318,0.24616426894130203,-1.1608031419619786,0.23852138070782866,6.174421436089889,classical
focus_jamendo_1571054__180s,focus_jamendo_1571054,focus,validation,180.0,0.7859094032793408,0.34446767295537717,2.9232640856040892,0.9489845546207722,0.0,focus
focus_jamendo_1571054__300s,focus_jamendo_1571054,focus,validation,300.0,0.967847949558971,0.44451195628684537,3.5707991128152896,0.9726364652896864,0.0,focus
focus_jamendo_1575999__180s,focus_jamendo_1575999,focus,discovery,180.0,0.9195366139853299,2.3857080080680757,4.3336917338455585,0.9870508541528015,0.0,focus
focus_jamendo_1575999__300s,focus_jamendo_1575999,focus,discovery,300.0,1.0446598177583037,2.6234090400878083,4.124644751406987,0.9840880464911039,0.0,focus
focus_jamendo_1576036__180s,focus_jamendo_1576036,focus,discovery,180.0,0.6218937638947106,0.6949344289208924,-0.8078004978528603,0.3083593942149826,4.544723314297109,classical
focus_jamendo_1576036__300s,focus_jamendo_1576036,focus,discovery,300.0,1.680553841654166,0.27655820896196265,1.8434221287277932,0.8633529340846613,0.0,focus
focus_jamendo_1597681__180s,focus_jamendo_1597681,focus,validation,180.0,2.215017765668435,4.298471414732075,5.729105870022295,0.9967605463245602,0.0,focus
focus_jamendo_1597681__300s,focus_jamendo_1597681,focus,validation,300.0,1.9365966911667816,3.9998398891300884,4.723336139154981,0.9911927706820285,0.0,focus
focus_jamendo_1597868__180s,focus_jamendo_1597868,focus,holdout,180.0,2.2007001095862817,0.34772322904053327,3.241499198714185,0.9623664440315536,0.0,focus
