track_id,group,source_url,license_type,downloaded_at,redistribution_allowed,notes
classical_musicnet_1727,classical,https://zenodo.org/records/5120004,Creative Commons Attribution 4.0 International,2026-07-17,true,musicnet-zenodo-5120004; MusicNet classical metadata: Piano Quintet; license: https://creativecommons.org/licenses/by/4.0/
classical_musopen_738d2a0f7b4c,classical,https://archive.org/details/musopen-lossless-dvd,Public Domain Mark 1.0,2026-07-16,true,musopen-lossless-dvd; curated Musopen piano_solo; license: https://creativecommons.org/publicdomain/mark/1.0/
classical_musopen_76480b1bf8fd,classical,https://archive.org/details/musopen-lossless-dvd,Public Domain Mark 1.0,2026-07-16,true,musopen-lossless-dvd; curated Musopen string_quartet; license: https://creativecommons.org/publicdomain/mark/1.0/
classical_musopen_7c2a6aff83ae,classical,https://archive.org/details/musopen-lossless-dvd,Public Domain Mark 1.0,2026-07-16,true,musopen-lossless-dvd; curated Musopen piano_solo; license: https://creativecommons.org/publicdomain/mark/1.0/
classical_musopen_85b8d83993e5,classical,https://archive.org/details/musopen-lossless-dvd,Public Domain Mark 1.0,2026-07-16,true,musopen-lossless-dvd; curated Musopen piano_solo; license: https://creativecommons.org/publicdomain/mark/1.0/
classical_musopen_860ce064b48c,classical,https://archive.org/details/musopen-lossless-dvd,Public Domain Mark 1.0,2026-07-16,true,musopen-lossless-dvd; curated Musopen string_quartet; license: https://creativecommons.org/publicdomain/mark/1.0/
classical_musopen_88dae15b633b,classical,https://archive.org/details/musopen-lossless-dvd,Public Domain Mark 1.0,2026-07-16,true,musopen-lossless-dvd; curated Musopen string_quartet; license: https://creativecommons.org/publicdomain/mark/1.0/
classical_musopen_8b402eee923c,classical,https://archive.org/details/musopen-lossless-dvd,Public Domain Mark 1.0,2026-07-16,true,musopen-lossless-dvd; curated Musopen string_quartet; license: https://creativecommons.org/publicdomain/mark/1.0/
classical_musopen_8c1a75b7bf5d,classical,https://archive.org/details/musopen-lossless-dvd,Public Domain Mark 1.0,2026-07-16,true,musopen-lossless-dvd; curated Musopen string_quartet; license: https://creativecommons.org/publicdomain/mark/1.0/
classical_musopen_8f00b775156a,classical,https://archive.org/details/musopen-lossless-dvd,Public Domain Mark 1.0,2026-07-16,true,musopen-lossless-dvd; curated Musopen string_quartet; license: https://creativecommons.org/publicdomain/mark/1.0/
classical_musopen_909c6ffb1fa0,classical,https://archive.org/details/musopen-lossless-dvd,Public Domain Mark 1.0,2026-07-16,true,musopen-lossless-dvd; curated Musopen string_quartet; license: https://creativecommons.org/publicdomain/mark/1.0/
classical_musopen_90f0e736fe47,classical,https://archive.org/details/musopen-lossless-dvd,Public Domain Mark 1.0,2026-07-16,true,musopen-lossless-dvd; curated Musopen piano_solo; license: https://creativecommons.org/publicdomain/mark/1.0/
classical_musopen_97fae7a3dfae,classical,https://archive.org/details/musopen-lossless-dvd,Public Domain Mark 1.0,2026-07-16,true,musopen-lossless-dvd; curated Musopen string_quartet; license: https://creativecommons.org/publicdomain/mark/1.0/
classical_musopen_9887c7fd8762,classical,https://archive.org/details/musopen-lossless-dvd,Public Domain Mark 1.0,2026-07-16,true,musopen-lossless-dvd; curated Musopen piano_solo; license: https://creativecommons.org/publicdomain/mark/1.0/
classical_musopen_9a95a1b73779,classical,https://archive.org/details/musopen-lossless-dvd,Public Domain Mark 1.0,2026-07-16,true,musopen-lossless-dvd; curated Musopen string_quartet; license: https://creativecommons.org/publicdomain/mark/1.0/
classical_musopen_9d607b626772,classical,https://archive.org/details/musopen-lossless-dvd,Public Domain Mark 1.0,2026-07-16,true,musopen-lossless-dvd; curated Musopen string_quartet; license: https://creativecommons.org/publicdomain/mark/1.0/
classical_musopen_9e03803778c4,classical,https://archive.org/details/musopen-lossless-dvd,Public Domain Mark 1.0,2026-07-16,true,musopen-lossless-dvd; curated Musopen piano_solo; license: https://creativecommons.org/publicdomain/mark/1.0/
classical_musopen_9e92b1162c06,classical,https://archive.org/details/musopen-lossless-dvd,Public Domain Mark 1.0,2026-07-16,true,musopen-lossless-dvd; curated Musopen piano_solo; license: https://creativecommons.org/publicdomain/mark/1.0/
classical_musopen_a1e65e9cab92,classical,https://archive.org/details/musopen-lossless-dvd,Public Domain Mark 1.0,2026-07-16,true,musopen-lossless-dvd; curated Musopen piano_solo; license: https://creativecommons.org/publicdomain/mark/1.0/
classical_musopen_ad4d8a90f9bc,classical,https://archive.org/details/musopen-dvd,Public Domain Mark 1.0,2026-07-16,true,musopen-dvd-standard-fallback; curated Musopen piano_solo; standard-DVD fallback for unavailable lossless member; license: https://creativecommons.org/publicdomain/mark/1.0/
classical_musopen_af6a2556f0c9,classical,https://archive.org/details/musopen-lossless-dvd,Public Domain Mark 1.0,2026-07-16,true,musopen-lossless-dvd; curated Musopen piano_solo; license: https://creativecommons.org/publicdomain/mark/1.0/
classical_musopen_b5e0f49dce63,classical,https://archive.org/details/musopen-lossless-dvd,Public Domain Mark 1.0,2026-07-16,true,musopen-lossless-dvd; curated Musopen piano_solo; license: https://creativecommons.org/publicdomain/mark/1.0/
classical_musopen_baea77fb0fba,classical,https://archive.org/details/musopen-lossless-dvd,Public Domain Mark 1.0,2026-07-16,true,musopen-lossless-dvd; curated Musopen piano_solo; license: https://creativecommons.org/publicdomain/mark/1.0/
classical_musopen_bb045bab8875,classical,https://archive.org/details/musopen-lossless-dvd,Public Domain Mark 1.0,2026-07-16,true,musopen-lossless-dvd; curated Musopen string_quartet; license: https://creativecommons.org/publicdomain/mark/1.0/
classical_musopen_bb26f6675995,classical,https://archive.org/details/musopen-lossless-dvd,Public Domain Mark 1.0,2026-07-16,true,musopen-lossless-dvd; curated Musopen string_quartet; license: https://creativecommons.org/publicdomain/mark/1.0/
classical_musopen_c080ce7f8b19,classical,https://archive.org/details/musopen-lossless-dvd,Public Domain Mark 1.0,2026-07-16,true,musopen-lossless-dvd; curated Musopen string_quartet; license: https://creativecommons.org/publicdomain/mark/1.0/
classical_musopen_c6602c75c700,classical,https://archive.org/details/musopen-lossless-dvd,Public Domain Mark 1.0,2026-07-16,true,musopen-lossless-dvd; curated Musopen string_quartet; license: https://creativecommons.org/publicdomain/mark/1.0/
classical_musopen_c678e65ee624,classical,https://archive.org/details/musopen-lossless-dvd,Public Domain Mark 1.0,2026-07-16,true,musopen-lossless-dvd; curated Musopen piano_solo; license: https://creativecommons.org/publicdomain/mark/1.0/
classical_musopen_c787198261a5,classical,https://archive.org/details/musopen-lossless-dvd,Public Domain Mark 1.0,2026-07-16,true,musopen-lossless-dvd; curated Musopen piano_solo; license: https://creativecommons.org/publicdomain/mark/1.0/
classical_musopen_c867a2eeaae9,classical,https://archive.org/details/musopen-lossless-dvd,Public Domain Mark 1.0,2026-07-16,true,musopen-lossless-dvd; curated Musopen piano_solo; license: https://creativecommons.org/publicdomain/mark/1.0/
classical_musopen_cc8d87d2b00c,classical,https://archive.org/details/musopen-lossless-dvd,Public Domain Mark 1.0,2026-07-16,true,musopen-lossless-dvd; curated Musopen piano_solo; license: https://creativecommons.org/publicdomain/mark/1.0/
classical_musopen_cd013009d6d8,classical,https://archive.org/details/musopen-lossless-dvd,Public Domain Mark 1.0,2026-07-16,true,musopen-lossless-dvd; curated Musopen string_quartet; license: https://creativecommons.org/publicdomain/mark/1.0/
classical_musopen_d2e3d82ad3e8,classical,https://archive.org/details/musopen-lossless-dvd,Public Domain Mark 1.0,2026-07-16,true,musopen-lossless-dvd; curated Musopen string_quartet; license: https://creativecommons.org/publicdomain/mark/1.0/
classical_musopen_d3fcd3c28c74,classical,https://archive.org/details/musopen-lossless-dvd,Public Domain Mark 1.0,2026-07-16,true,musopen-lossless-dvd; curated Musopen piano_solo; license: https://creativecommons.org/publicdomain/mark/1.0/
classical_musopen_d70f00840b98,classical,https://archive.org/details/musopen-lossless-dvd,Public Domain Mark 1.0,2026-07-16,true,musopen-lossless-dvd; curated Musopen piano_solo; license: https://creativecommons.org/publicdomain/mark/1.0/
classical_musopen_d80a81db9e9a,classical,https://archive.org/details/musopen-lossless-dvd,Public Domain Mark 1.0,2026-07-16,true,musopen-lossless-dvd; curated Musopen piano_solo; license: https://creativecommons.org/publicdomain/mark/1.0/
classical_musopen_d89f306017d2,classical,https://archive.org/details/musopen-lossless-dvd,Public Domain Mark 1.0,2026-07-16,true,musopen-lossless-dvd; curated Musopen piano_solo; license: https://creativecommons.org/publicdomain/mark/1.0/
classical_musopen_d95ec9d17c06,classical,https://archive.org/details/musopen-lossless-dvd,Public Domain Mark 1.0,2026-07-16,true,musopen-lossless-dvd; curated Musopen piano_solo; license: https://creativecommons.org/publicdomain/mark/1.0/
classical_musopen_d9826478969c,classical,https://archive.org/details/musopen-lossless-dvd,Public Domain Mark 1.0,2026-07-16,true,musopen-lossless-dvd; curated Musopen piano_solo; license: https://creativecommons.org/publicdomain/mark/1.0/
classical_musopen_dbfd3cb8056d,classical,https://archive.org/details/musopen-lossless-dvd,Public Domain Mark 1.0,2026-07-16,true,musopen-lossless-dvd; curated Musopen string_quartet; license: https://creativecommons.org/publicdomain/mark/1.0/
classical_musopen_dc68b3cf3d10,classical,https://archive.org/details/musopen-lossless-dvd,Public Domain Mark 1.0,2026-07-16,true,musopen-lossless-dvd; curated Musopen piano_solo; license: https://creativecommons.org/publicdomain/mark/1.0/
classical_musopen_e09675b49c01,classical,https://archive.org/details/musopen-lossless-dvd,Public Domain Mark 1.0,2026-07-16,true,musopen-lossless-dvd; curated Musopen string_quartet; license: https://creativecommons.org/publicdomain/mark/1.0/
classical_musopen_e0aa0ba751f5,classical,https://archive.org/details/musopen-lossless-dvd,Public Domain Mark 1.0,2026-07-16,true,musopen-lossless-dvd; curated Musopen string_quartet; license: https://creativecommons.org/publicdomain/mark/1.0/
classical_musopen_e0dc320f51e3,classical,https://archive.org/details/musopen-lossless-dvd,Public Domain Mark 1.0,2026-07-16,true,musopen-lossless-dvd; curated Musopen piano_solo; license: https://creativecommons.org/publicdomain/mark/1.0/
classical_musopen_e542fa316458,classical,https://archive.org/details/musopen-lossless-dvd,Public Domain Mark 1.0,2026-07-16,true,musopen-lossless-dvd; curated Musopen piano_solo; license: https://creativecommons.org/publicdomain/mark/1.0/
classical_musopen_e92198fc7b0d,classical,https://archive.org/details/musopen-lossless-dvd,Public Domain Mark 1.0,2026-07-16,true,musopen-lossless-dvd; curated Musopen string_quartet; license: https://creativecommons.org/publicdomain/mark/1.0/
classical_musopen_e979457eb8b9,classical,https://archive.org/details/musopen-lossless-dvd,Public Domain Mark 1.0,2026-07-16,true,musopen-lossless-dvd; curated Musopen string_quartet; license: https://creativecommons.org/publicdomain/mark/1.0/
classical_musopen_f0ef963b9b80,classical,https://archive.org/details/musopen-lossless-dvd,Public Domain Mark 1.0,2026-07-16,true,musopen-lossless-dvd; curated Musopen string_quartet; license: https://creativecommons.org/publicdomain/mark/1.0/
classical_musopen_f1de65f9d30b,classical,https://archive.org/details/musopen-lossless-dvd,Public Domain Mark 1.0,2026-07-16,true,musopen-lossless-dvd; curated Musopen piano_solo; license: https://creativecommons.org/publicdomain/mark/1.0/
classical_musopen_f6b26962c493,classical,https://archive.org/details/musopen-lossless-dvd,Public Domain Mark 1.0,2026-07-16,true,musopen-lossless-dvd; curated Musopen piano_solo; license: https://creativecommons.org/publicdomain/mark/1.0/
classical_musopen_f88042497771,classical,https://archive.org/details/musopen-lossless-dvd,Public Domain Mark 1.0,2026-07-16,true,musopen-lossless-dvd; curated Musopen string_quartet; license: https://creativecommons.org/publicdomain/mark/1.0/
classical_musopen_fcb18467286d,classical,https://archive.org/details/musopen-lossless-dvd,Public Domain Mark 1.0,2026-07-16,true,musopen-lossless-dvd; curated Musopen piano_solo; license: https://creativecommons.org/publicdomain/mark/1.0/
classical_musopen_fe9f4f266c55,classical,https://archive.org/details/musopen-lossless-dvd,Public Domain Mark 1.0,2026-07-16,true,musopen-lossless-dvd; curated Musopen piano_solo; license: https://creativecommons.org/publicdomain/mark/1.0/
focus_jamendo_0016398,focus,https://www.jamendo.com/track/16398,Creative Commons Attribution-Non-Commercial-Share-Alike license,2026-08-01,true,jamendo-api-open-focus; redistribution subject to per-track CC terms (attribution and NC/ND/SA where applicable); license URL: http://creativecommons.org/licenses/by-nc-sa/2.0/fr/
focus_jamendo_0214220,focus,https://www.jamendo.com/track/214220,Creative Commons Attribution license,2026-08-01,true,jamendo-api-open-focus; redistribution subject to per-track CC terms (attribution and NC/ND/SA where applicable); license URL: http://creativecommons.org/licenses/by/3.0/
focus_jamendo_1027423,focus,https://www.jamendo.com/track/1027423,Creative Commons Attribution-Non-Commercial-Share-Alike license,2026-08-01,true,jamendo-api-open-focus; redistribution subject to per-track CC terms (attribution and NC/ND/SA where applicable); license URL: http://creativecommons.org/licenses/by-nc-sa/3.0/
focus_jamendo_1027427,focus,https://www.jamendo.com/track/1027427,Creative Commons Attribution-Non-Commercial-Share-Alike license,2026-08-01,true,jamendo-api-open-focus; redistribution subject to per-track CC terms (attribution and NC/ND/SA where applicable); license URL: http://creativecommons.org/licenses/by-nc-sa/3.0/
focus_jamendo_1027938,focus,https://www.jamendo.com/track/1027938,Creative Commons Attribution-Non-Commercial-Share-Alike license,2026-08-01,true,jamendo-api-open-focus; redistribution subject to per-track CC terms (attribution and NC/ND/SA where applicable); license URL: http://creativecommons.org/licenses/by-nc-sa/3.0/
focus_jamendo_1027941,focus,https://www.jamendo.com/track/1027941,Creative Commons Attribution-Non-Commercial-Share-Alike license,2026-08-01,true,jamendo-api-open-focus; redistribution subject to per-track CC terms (attribution and NC/ND/SA where applicable); license URL: http://creativecommons.org/licenses/by-nc-sa/3.0/
focus_jamendo_1056129,focus,https://www.jamendo.com/track/1056129,Creative Commons Attribution-Non-Commercial-Share-Alike license,2026-08-01,true,jamendo-api-open-focus; redistribution subject to per-track CC terms (attribution and NC/ND/SA where applicable); license URL: http://creativecommons.org/licenses/by-nc-sa/3.0/
focus_jamendo_1056135,focus,https://www.jamendo.com/track/1056135,Creative Commons Attribution-Non-Commercial-Share-Alike license,2026-08-01,true,jamendo-api-open-focus; redistribution subject to per-track CC terms (attribution and NC/ND/SA where applicable); license URL: http://creativecommons.org/licenses/by-nc-sa/3.0/
focus_jamendo_1068406,focus,https://www.jamendo.com/track/1068406,Creative Commons Attribution-Non-Commercial-Share-Alike license,2026-08-01,true,jamendo-api-open-focus-early-local-candidate; redistribution subject to per-track CC terms (attribution and NC/ND/SA where applicable); license URL: http://creativecommons.org/licenses/by-nc-sa/3.0/
focus_jamendo_1077172,focus,https://www.jamendo.com/track/1077172,Creative Commons Attribution-Share-Alike license,2026-08-01,true,jamendo-api-open-focus; redistribution subject to per-track CC terms (attribution and NC/ND/SA where applicable); license URL: http://creativecommons.org/licenses/by-sa/2.5/it/
focus_jamendo_1077186,focus,https://www.jamendo.com/track/1077186,Creative Commons Attribution-Share-Alike license,2026-08-01,true,jamendo-api-open-focus; redistribution subject to per-track CC terms (attribution and NC/ND/SA where applicable); license URL: http://creativecommons.org/licenses/by-sa/2.5/it/
focus_jamendo_1081641,focus,https://www.jamendo.com/track/1081641,Creative Commons Attribution-Share-Alike license,2026-08-01,true,jamendo-api-open-focus; redistribution subject to per-track CC terms (attribution and NC/ND/SA where applicable); license URL: http://creativecommons.org/licenses/by-sa/3.0/
focus_jamendo_1081643,focus,https://www.jamendo.com/track/1081643,Creative Commons Attribution-Share-Alike license,2026-08-01,true,jamendo-api-open-focus; redistribution subject to per-track CC terms (attribution and NC/ND/SA where applicable); license URL: http://creativecommons.org/licenses/by-sa/3.0/
focus_jamendo_1089784,focus,https://www.jamendo.com/track/1089784,Creative Commons Attribution-Non-Commercial-Share-Alike license,2026-08-01,true,jamendo-api-open-focus; redistribution subject to per-track CC terms (attribution and NC/ND/SA where applicable); license URL: http://creativecommons.org/licenses/by-nc-sa/3.0/
focus_jamendo_1092684,focus,https://www.jamendo.com/track/1092684,Creative Commons Attribution-Non-Commercial-Share-Alike license,2026-08-01,true,jamendo-api-open-focus; redistribution subject to per-track CC terms (attribution and NC/ND/SA where applicable); license URL: http://creativecommons.org/licenses/by-nc-sa/3.0/
focus_jamendo_1093823,focus,https://www.jamendo.com/track/1093823,Creative Commons Attribution-Non-Commercial-Share-Alike license,2026-08-01,true,jamendo-api-open-focus; redistribution subject to per-track CC terms (attribution and NC/ND/SA where applicable); license URL: http://creativecommons.org/licenses/by-nc-sa/3.0/
focus_jamendo_1093829,focus,https://www.jamendo.com/track/1093829,Creative Commons Attribution-Non-Commercial-Share-Alike license,2026-08-01,true,jamendo-api-open-focus; redistribution subject to per-track CC terms (attribution and NC/ND/SA where applicable); license URL: http://creativecommons.org/licenses/by-nc-sa/3.0/
focus_jamendo_1097142,focus,https://www.jamendo.com/track/1097142,Creative Commons Attribution-Share-Alike license,2026-08-01,true,jamendo-api-open-focus; redistribution subject to per-track CC terms (attribution and NC/ND/SA where applicable); license URL: http://creativecommons.org/licenses/by-sa/3.0/
focus_jamendo_1101389,focus,https://www.jamendo.com/track/1101389,Creative Commons Attribution-Non-Commercial-Share-Alike license,2026-08-01,true,jamendo-api-open-focus; redistribution subject to per-track CC terms (attribution and NC/ND/SA where applicable); license URL: http://creativecommons.org/licenses/by-nc-sa/3.0/
focus_jamendo_1101393,focus,https://www.jamendo.com/track/1101393,Creative Commons Attribution-Non-Commercial-Share-Alike license,2026-08-01,true,jamendo-api-open-focus; redistribution subject to per-track CC terms (attribution and NC/ND/SA where applicable); license URL: http://creativecommons.org/licenses/by-nc-sa/3.0/
focus_jamendo_1106739,focus,https://www.jamendo.com/track/1106739,Creative Commons Attribution-Non-Commercial-Share-Alike license,2026-08-01,true,jamendo-api-open-focus; redistribution subject to per-track CC terms (attribution and NC/ND/SA where applicable); license URL: http://creativecommons.org/licenses/by-nc-sa/3.0/
focus_jamendo_1106747,focus,https://www.jamendo.com/track/1106747,Creative Commons Attribution-Non-Commercial-Share-Alike license,2026-08-01,true,jamendo-api-open-focus; redistribution subject to per-track CC terms (attribution and NC/ND/SA where applicable); license URL: http://creativecommons.org/licenses/by-nc-sa/3.0/
focus_jamendo_1120647,focus,https://www.jamendo.com/track/1120647,Creative Commons Attribution-Non-Commercial-Share-Alike license,2026-08-01,true,jamendo-api-open-focus; redistribution subject to per-track CC terms (attribution and NC/ND/SA where applicable); license URL: http://creativecommons.org/licenses/by-nc-sa/3.0/
focus_jamendo_1127596,focus,https://www.jamendo.com/track/1127596,Creative Commons Attribution-Non-Commercial-No Derivatives license,2026-08-01,true,jamendo-api-open-focus; redistribution subject to per-track CC terms (attribution and NC/ND/SA where applicable); license URL: http://creativecommons.org/licenses/by-nc-nd/3.0/
focus_jamendo_1128146,focus,https://www.jamendo.com/track/1128146,Creative Commons Attribution-Share-Alike license,2026-08-01,true,jamendo-api-open-focus; redistribution subject to per-track CC terms (attribution and NC/ND/SA where applicable); license URL: http://creativecommons.org/licenses/by-sa/2.0/de/
focus_jamendo_1128147,focus,https://www.jamendo.com/track/1128147,Creative Commons Attribution-Share-Alike license,2026-08-01,true,jamendo-api-open-focus; redistribution subject to per-track CC terms (attribution and NC/ND/SA where applicable); license URL: http://creativecommons.org/licenses/by-sa/2.0/de/
focus_jamendo_1128887,focus,https://www.jamendo.com/track/1128887,Creative Commons Attribution-Non-Commercial-Share-Alike license,2026-08-01,true,jamendo-api-open-focus; redistribution subject to per-track CC terms (attribution and NC/ND/SA where applicable); license URL: http://creativecommons.org/licenses/by-nc-sa/3.0/
focus_jamendo_1129320,focus,https://www.jamendo.com/track/1129320,Creative Commons Attribution-Share-Alike license,2026-08-01,true,jamendo-api-open-focus; redistribution subject to per-track CC terms (attribution and NC/ND/SA where applicable); license URL: http://creativecommons.org/licenses/by-sa/2.5/it/
focus_jamendo_1129323,focus,https://www.jamendo.com/track/1129323,Creative Commons Attribution-Share-Alike license,2026-08-01,true,jamendo-api-open-focus; redistribution subject to per-track CC terms (attribution and NC/ND/SA where applicable); license URL: http://creativecommons.org/licenses/by-sa/2.5/it/
focus_jamendo_1130216,focus,https://www.jamendo.com/track/1130216,Creative Commons Attribution-Share-Alike license,2026-08-01,true,jamendo-api-open-focus; redistribution subject to per-track CC terms (attribution and NC/ND/SA where applicable); license URL: http://creativecommons.org/licenses/by-sa/3.0/
focus_jamendo_1130360,focus,https://www.jamendo.com/track/1130360,Creative Commons Attribution-Share-Alike license,2026-08-01,true,jamendo-api-open-focus; redistribution subject to per-track CC terms (attribution and NC/ND/SA where applicable); license URL: http://creativecommons.org/licenses/by-sa/3.0/
focus_jamendo_1130372,focus,https://www.jamendo.com/track/1130372,Creative Commons Attribution-Share-Alike license,2026-08-01,true,jamendo-api-open-focus; redistribution subject to per-track CC terms (attribution and NC/ND/SA where applicable); license URL: http://creativecommons.org/licenses/by-sa/3.0/
focus_jamendo_1130830,focus,https://www.jamendo.com/track/1130830,Creative Commons Attribution-Share-Alike license,2026-08-01,true,jamendo-api-open-focus; redistribution subject to per-track CC terms (attribution and NC/ND/SA where applicable); license URL: http://creativecommons.org/licenses/by-sa/3.0/
focus_jamendo_1154294,focus,https://www.jamendo.com/track/1154294,Creative Commons Attribution-Non-Commercial-Share-Alike license,2026-08-01,true,jamendo-api-open-focus; redistribution subject to per-track CC terms (attribution and NC/ND/SA where applicable); license URL: http://creativecommons.org/licenses/by-nc-sa/3.0/
focus_jamendo_1154298,focus,https://www.jamendo.com/track/1154298,Creative Commons Attribution-Non-Commercial-Share-Alike license,2026-08-01,true,jamendo-api-open-focus; redistribution subject to per-track CC terms (attribution and NC/ND/SA where applicable); license URL: http://creativecommons.org/licenses/by-nc-sa/3.0/
focus_jamendo_1154856,focus,https://www.jamendo.com/track/1154856,Creative Commons Attribution-Non-Commercial-No Derivatives license,2026-08-01,true,jamendo-api-open-focus-early-local-candidate; redistribution subject to per-track CC terms (attribution and NC/ND/SA where applicable); license URL: http://creativecommons.org/licenses/by-nc-nd/3.0/
focus_jamendo_1154857,focus,https://www.jamendo.com/track/1154857,Creative Commons Attribution-Non-Commercial-No Derivatives license,2026-08-01,true,jamendo-api-open-focus-early-local-candidate; redistribution subject to per-track CC terms (attribution and NC/ND/SA where applicable); license URL: http://creativecommons.org/licenses/by-nc-nd/3.0/
focus_jamendo_1156277,focus,https://www.jamendo.com/track/1156277,Creative Commons Attribution-Non-Commercial-No Derivatives license,2026-08-01,true,jamendo-api-open-focus; redistribution subject to per-track CC terms (attribution and NC/ND/SA where applicable); license URL: http://creativecommons.org/licenses/by-nc-nd/3.0/
focus_jamendo_1156386,focus,https://www.jamendo.com/track/1156386,Creative Commons Attribution-Share-Alike license,2026-08-01,true,jamendo-api-open-focus; redistribution subject to per-track CC terms (attribution and NC/ND/SA where applicable); license URL: http://creativecommons.org/licenses/by-sa/3.0/
focus_jamendo_1161853,focus,https://www.jamendo.com/track/1161853,Creative Commons Attribution-Non-Commercial-Share-Alike license,2026-08-01,true,jamendo-api-open-focus; redistribution subject to per-track CC terms (attribution and NC/ND/SA where applicable); license URL: http://creativecommons.org/licenses/by-nc-sa/3.0/
focus_jamendo_1248571,focus,https://www.jamendo.com/track/1248571,Creative Commons Attribution-Non-Commercial-Share-Alike license,2026-08-01,true,jamendo-api-open-focus; redistribution subject to per-track CC terms (attribution and NC/ND/SA where applicable); license URL: http://creativecommons.org/licenses/by-nc-sa/3.0/
focus_jamendo_1250838,focus,https://www.jamendo.com/track/1250838,Creative Commons Attribution-Non-Commercial-No Derivatives license,2026-08-01,true,jamendo-api-open-focus; redistribution subject to per-track CC terms (attribution and NC/ND/SA where applicable); license URL: http://creativecommons.org/licenses/by-nc-nd/3.0/
focus_jamendo_1272579,focus,https://www.jamendo.com/track/1272579,Creative Commons Attribution-Non-Commercial-Share-Alike license,2026-08-01,true,jamendo-api-open-focus; redistribution subject to per-track CC terms (attribution and NC/ND/SA where applicable); license URL: http://creativecommons.org/licenses/by-nc-sa/3.0/
focus_jamendo_1302666,focus,https://www.jamendo.com/track/1302666,Creative Commons Attribution-Non-Commercial-No Derivatives license,2026-08-01,true,jamendo-api-open-focus; redistribution subject to per-track CC terms (attribution and NC/ND/SA where applicable); license URL: http://creativecommons.org/licenses/by-nc-nd/3.0/
focus_jamendo_1357893,focus,https://www.jamendo.com/track/1357893,Creative Commons Attribution-Non-Commercial-No Derivatives license,2026-08-01,true,jamendo-api-open-focus; redistribution subject to per-track CC terms (attribution and NC/ND/SA where applicable); license URL: http://creativecommons.org/licenses/by-nc-nd/3.0/
focus_jamendo_1442910,focus,https://www.jamendo.com/track/1442910,Creative Commons Attribution-Non-Commercial license,2026-08-01,true,jamendo-api-open-focus; redistribution subject to per-track CC terms (attribution and NC/ND/SA where applicable); license URL: http://creativecommons.org/licenses/by-nc/3.0/
focus_jamendo_1450425,focus,https://www.jamendo.com/track/1450425,Creative Commons Attribution-Non-Commercial-Share-Alike license,2026-08-01,true,jamendo-api-open-focus; redistribution subject to per-track CC terms (attribution and NC/ND/SA where applicable); license URL: http://creativecommons.org/licenses/by-nc-sa/3.0/
focus_jamendo_1496808,focus,https://www.jamendo.com/track/1496808,Creative Commons Attribution license,2026-08-01,true,jamendo-api-open-focus-early-local-candidate; redistribution subject to per-track CC terms (attribution and NC/ND/SA where applicable); license URL: http://creativecommons.org/licenses/by/3.0/
focus_jamendo_1502253,focus,https://www.jamendo.com/track/1502253,Creative Commons Attribution-Non-Commercial-No Derivatives license,2026-08-01,true,jamendo-api-open-focus; redistribution subject to per-track CC terms (attribution and NC/ND/SA where applicable); license URL: http://creativecommons.org/licenses/by-nc-nd/3.0/
focus_jamendo_1522319,focus,https://www.jamendo.com/track/1522319,Creative Commons Attribution-Non-Commercial-No Derivatives license,2026-08-01,true,jamendo-api-open-focus; redistribution subject to per-track CC terms (attribution and NC/ND/SA where applicable); license URL: http://creativecommons.org/licenses/by-nc-nd/3.0/
focus_jamendo_1522321,focus,https://www.jamendo.com/track/1522321,Creative Commons Attribution-Non-Commercial-No Derivatives license,2026-08-01,true,jamendo-api-open-focus; redistribution subject to per-track CC terms (attribution and NC/ND/SA where applicable); license URL: http://creativecommons.org/licenses/by-nc-nd/3.0/
focus_jamendo_1522332,focus,https://www.jamendo.com/track/1522332,Creative Commons Attribution-Non-Commercial-No Derivatives license,2026-08-01,true,jamendo-api-open-focus; redistribution subject to per-track CC terms (attribution and NC/ND/SA where applicable); license URL: http://creativecommons.org/licenses/by-nc-nd/3.0/
focus_jamendo_1522335,focus,https://www.jamendo.com/track/1522335,Creative Commons Attribution-Non-Commercial-No Derivatives license,2026-08-01,true,jamendo-api-open-focus; redistribution subject to per-track CC terms (attribution and NC/ND/SA where applicable); license URL: http://creativecommons.org/licenses/by-nc-nd/3.0/
focus_jamendo_1542218,focus,https://www.jamendo.com/track/1542218,Creative Commons Attribution-Share-Alike license,2026-08-01,true,jamendo-api-open-focus; redistribution subject to per-track CC terms (attribution and NC/ND/SA where applicable); license URL: http://creativecommons.org/licenses/by-sa/3.0/
focus_jamendo_1549291,focus,https://www.jamendo.com/track/1549291,Creative Commons Attribution-Non-Commercial-No Derivatives license,2026-08-01,true,jamendo-api-open-focus; redistribution subject to per-track CC terms (attribution and NC/ND/SA where applicable); license URL: http://creativecommons.org/licenses/by-nc-nd/3.0/
focus_jamendo_1550368,focus,https://www.jamendo.com/track/1550368,Creative Commons Attribution-Share-Alike license,2026-08-01,true,jamendo-api-open-focus; redistribution subject to per-track CC terms (attribution and NC/ND/SA where applicable); license URL: http://creativecommons.org/licenses/by-sa/3.0/
focus_jamendo_1560365,focus,https://www.jamendo.com/track/1560365,Creative Commons Attribution-Non-Commercial license,2026-08-01,true,jamendo-api-open-focus; redistribution subject to per-track CC terms (attribution and NC/ND/SA where applicable); license URL: http://creativecommons.org/licenses/by-nc/3.0/
