track_id,group,source_dataset,source_track_id,title,creator,artist_key,album_key,composer_key,subpool,duration_seconds,source_url,download_url,license_type,license_url,instrumental_evidence,split,relative_path,sha256,download_status,downloaded_at,error
classical_musicnet_2082,classical,musicnet-zenodo-5120004,2082,Wind Quintet No 3 in F Major — 2. Larghetto sostenuto,Soni Ventorum Wind Quintet,,musicnet_cambini_john3,cambini,mixed_chamber,341,https://zenodo.org/records/5120004,https://zenodo.org/records/5120004/files/musicnet.tar.gz?download=1,Creative Commons Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,MusicNet classical metadata: Wind Quintet,discovery,classical_music/classical_musicnet_2082.wav,c59cdb94ca095a731561a26f27959b05df9bedc38a0d8c93de2d79a53b391f74,verified,2026-07-17,
classical_musicnet_2083,classical,musicnet-zenodo-5120004,2083,Wind Quintet No 3 in F Major — 3. Rondo Allegro con brio,Soni Ventorum Wind Quintet,,musicnet_cambini_john3,cambini,mixed_chamber,245,https://zenodo.org/records/5120004,https://zenodo.org/records/5120004/files/musicnet.tar.gz?download=1,Creative Commons Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,MusicNet classical metadata: Wind Quintet,discovery,classical_music/classical_musicnet_2083.wav,b3edfbcfd40000b08982bcc694c84c823e4ba06c93725e6a371688236652fa41,verified,2026-07-17,
classical_musicnet_2112,classical,musicnet-zenodo-5120004,2112,Cello Sonata No 1 in E minor — 1. Allegro non troppo,Stefano Ligoratti,,musicnet_brahms_op38,brahms,mixed_chamber,897,https://zenodo.org/records/5120004,https://zenodo.org/records/5120004/files/musicnet.tar.gz?download=1,Creative Commons Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,MusicNet classical metadata: Accompanied Cello,holdout,classical_music/classical_musicnet_2112.wav,9735b456d142799c485e72d78a46004fe882d37d89a5807c7b1dabaac6a57702,verified,2026-07-17,
classical_musicnet_2113,classical,musicnet-zenodo-5120004,2113,Cello Sonata No 1 in E minor — 2. Allegretto quasi Menuetto,Stefano Ligoratti,,musicnet_brahms_op38,brahms,mixed_chamber,352,https://zenodo.org/records/5120004,https://zenodo.org/records/5120004/files/musicnet.tar.gz?download=1,Creative Commons Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,MusicNet classical metadata: Accompanied Cello,holdout,classical_music/classical_musicnet_2113.wav,bd9c7067ab3727bae030a1077a8113e52018b6bd1aa11ea95ccf6c0817f682c3,verified,2026-07-17,
classical_musicnet_2114,classical,musicnet-zenodo-5120004,2114,Cello Sonata No 1 in E minor — 3. Allegro,Stefano Ligoratti,,musicnet_brahms_op38,brahms,mixed_chamber,403,https://zenodo.org/records/5120004,https://zenodo.org/records/5120004/files/musicnet.tar.gz?download=1,Creative Commons Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,MusicNet classical metadata: Accompanied Cello,holdout,classical_music/classical_musicnet_2114.wav,e3dcb6b86449e2f77a0cba6e4ab3661fef03a76851781b00f020ce718e889fb5,verified,2026-07-17,
classical_musicnet_2116,classical,musicnet-zenodo-5120004,2116,Clarinet Sonata No 1 in F minor — 1. Allegro appassionato,Ben Redwine,,musicnet_brahms_op120no1,brahms,mixed_chamber,410,https://zenodo.org/records/5120004,https://zenodo.org/records/5120004/files/musicnet.tar.gz?download=1,Creative Commons Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,MusicNet classical metadata: Accompanied Clarinet,holdout,classical_music/classical_musicnet_2116.wav,140a7d4bde1324f181ad180c870409d0197e666488236173792355471a315140,verified,2026-07-17,
classical_musicnet_2117,classical,musicnet-zenodo-5120004,2117,Clarinet Sonata No 1 in F minor — 2. Andante un poco Adagio,Ben Redwine,,musicnet_brahms_op120no1,brahms,mixed_chamber,266,https://zenodo.org/records/5120004,https://zenodo.org/records/5120004/files/musicnet.tar.gz?download=1,Creative Commons Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,MusicNet classical metadata: Accompanied Clarinet,holdout,classical_music/classical_musicnet_2117.wav,cff8d6e7693362c28344003a0c0da33f849c62b91f2f21861741d8980d3c70cc,verified,2026-07-17,
classical_musicnet_2118,classical,musicnet-zenodo-5120004,2118,Clarinet Sonata No 1 in F minor — 3. Allegretto grazioso,Ben Redwine,,musicnet_brahms_op120no1,brahms,mixed_chamber,232,https://zenodo.org/records/5120004,https://zenodo.org/records/5120004/files/musicnet.tar.gz?download=1,Creative Commons Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,MusicNet classical metadata: Accompanied Clarinet,holdout,classical_music/classical_musicnet_2118.wav,d5d1feeb92b510b6c06328ecab9e089704e55d2a47ae18c07b327819419a98d1,verified,2026-07-17,
classical_musicnet_2119,classical,musicnet-zenodo-5120004,2119,Clarinet Sonata No 1 in F minor — 4. Vivace,Ben Redwine,,musicnet_brahms_op120no1,brahms,mixed_chamber,294,https://zenodo.org/records/5120004,https://zenodo.org/records/5120004/files/musicnet.tar.gz?download=1,Creative Commons Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,MusicNet classical metadata: Accompanied Clarinet,holdout,classical_music/classical_musicnet_2119.wav,13774732be2e889c7ddd1f0a4486e54e82819974092c8ce89b585772a7338fbc,verified,2026-07-17,
classical_musicnet_2127,classical,musicnet-zenodo-5120004,2127,Serenade No 1 in D Major — 2. Scherzo. Allegro non troppo,European Archive,,musicnet_brahms_op11,brahms,mixed_chamber,518,https://zenodo.org/records/5120004,https://zenodo.org/records/5120004/files/musicnet.tar.gz?download=1,Creative Commons Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,MusicNet classical metadata: Wind and Strings Octet,holdout,classical_music/classical_musicnet_2127.wav,85443fad0f41bd638a389dbd313e8d20241a2680b7db666252a71714da632b09,verified,2026-07-17,
classical_musicnet_2131,classical,musicnet-zenodo-5120004,2131,Serenade No 1 in D Major — 6. Rondo. Allegro,European Archive,,musicnet_brahms_op11,brahms,mixed_chamber,274,https://zenodo.org/records/5120004,https://zenodo.org/records/5120004/files/musicnet.tar.gz?download=1,Creative Commons Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,MusicNet classical metadata: Wind and Strings Octet,holdout,classical_music/classical_musicnet_2131.wav,c787e2d55990bbd951e7c0eed407a2b6dcdc0ce99c88a4e2c70803126a0333ce,verified,2026-07-17,
classical_musicnet_2138,classical,musicnet-zenodo-5120004,2138,String Quartet in C minor — 2. Romanze: Poco adagio,European Archive,,musicnet_brahms_op51no1,brahms,string_chamber,429,https://zenodo.org/records/5120004,https://zenodo.org/records/5120004/files/musicnet.tar.gz?download=1,Creative Commons Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,MusicNet classical metadata: String Quartet,holdout,classical_music/classical_musicnet_2138.wav,8fe19cced2dd0469a6532e41b694da53935d4aba87b3382e990091f1ceb831f5,verified,2026-07-17,
classical_musicnet_2140,classical,musicnet-zenodo-5120004,2140,String Quartet in C minor — 4. Allegro,European Archive,,musicnet_brahms_op51no1,brahms,string_chamber,381,https://zenodo.org/records/5120004,https://zenodo.org/records/5120004/files/musicnet.tar.gz?download=1,Creative Commons Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,MusicNet classical metadata: String Quartet,holdout,classical_music/classical_musicnet_2140.wav,8860ed76b20018f3b400ae4f35da0fa45e6242b7211f74665540765fdf828701,verified,2026-07-17,
classical_musicnet_2147,classical,musicnet-zenodo-5120004,2147,String Sextet No 2 in G major — 4. Poco allegro,European Archive,,musicnet_brahms_op36,brahms,string_chamber,501,https://zenodo.org/records/5120004,https://zenodo.org/records/5120004/files/musicnet.tar.gz?download=1,Creative Commons Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,MusicNet classical metadata: String Sextet,holdout,classical_music/classical_musicnet_2147.wav,bd26d91b56b96bbb98c58df3750178121d028ee91e9f55cab3ada85eae5f2a85,verified,2026-07-17,
classical_musicnet_2148,classical,musicnet-zenodo-5120004,2148,Piano Quartet No 1 in G minor — 1. Allegro,Roxana Pavel Goldstein,,musicnet_brahms_op25,brahms,mixed_chamber,822,https://zenodo.org/records/5120004,https://zenodo.org/records/5120004/files/musicnet.tar.gz?download=1,Creative Commons Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,MusicNet classical metadata: Piano Quartet,holdout,classical_music/classical_musicnet_2148.wav,aa2171b27353080af3f848f10bad078e8a26759873091723ff1fb9c9872afa1b,verified,2026-07-17,
classical_musicnet_2149,classical,musicnet-zenodo-5120004,2149,Piano Quartet No 1 in G minor — 2. Intermezzo: Allegro ma non troppo,Roxana Pavel Goldstein,,musicnet_brahms_op25,brahms,mixed_chamber,476,https://zenodo.org/records/5120004,https://zenodo.org/records/5120004/files/musicnet.tar.gz?download=1,Creative Commons Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,MusicNet classical metadata: Piano Quartet,holdout,classical_music/classical_musicnet_2149.wav,0d9fa276281be933db75e38afc6d62bdb2e4e39ef22824add4695d9139258beb,verified,2026-07-17,
classical_musicnet_2150,classical,musicnet-zenodo-5120004,2150,Piano Quartet No 1 in G minor — 3. Andante con moto,Roxana Pavel Goldstein,,musicnet_brahms_op25,brahms,mixed_chamber,599,https://zenodo.org/records/5120004,https://zenodo.org/records/5120004/files/musicnet.tar.gz?download=1,Creative Commons Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,MusicNet classical metadata: Piano Quartet,holdout,classical_music/classical_musicnet_2150.wav,759b57337ccb0333d5f1e0e7ac09be751bd89462c5f0804b521e5dcaf030b67f,verified,2026-07-17,
classical_musicnet_2151,classical,musicnet-zenodo-5120004,2151,Piano Quartet No 1 in G minor — 4. Rondo alla Zingarese: Presto,Roxana Pavel Goldstein,,musicnet_brahms_op25,brahms,mixed_chamber,533,https://zenodo.org/records/5120004,https://zenodo.org/records/5120004/files/musicnet.tar.gz?download=1,Creative Commons Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,MusicNet classical metadata: Piano Quartet,holdout,classical_music/classical_musicnet_2151.wav,8c93b7cab9c3630ae5a28decae630fce23438864122aa4468425520ccddd458e,verified,2026-07-17,
classical_musicnet_2154,classical,musicnet-zenodo-5120004,2154,String Sextet No 1 in B-flat major — 1. Allegro ma non troppo,Carl Banner,,musicnet_brahms_op18,brahms,string_chamber,894,https://zenodo.org/records/5120004,https://zenodo.org/records/5120004/files/musicnet.tar.gz?download=1,Creative Commons Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,MusicNet classical metadata: String Sextet,holdout,classical_music/classical_musicnet_2154.wav,625b9074dbef48d4689cb8fbc77fdc23b3ce617b583b76ed3e8e2f5a6f9e0fd5,verified,2026-07-17,
classical_musicnet_2155,classical,musicnet-zenodo-5120004,2155,"String Sextet No 1 in B-flat major — 2. Andante, ma moderato",Carl Banner,,musicnet_brahms_op18,brahms,string_chamber,606,https://zenodo.org/records/5120004,https://zenodo.org/records/5120004/files/musicnet.tar.gz?download=1,Creative Commons Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,MusicNet classical metadata: String Sextet,holdout,classical_music/classical_musicnet_2155.wav,246fd774f4137b296a96e46be7a6eedb75aef26f07c02666458852356bf66a20,verified,2026-07-17,
classical_musicnet_2156,classical,musicnet-zenodo-5120004,2156,String Sextet No 1 in B-flat major — 3. Scherzo. Allegro molto,Carl Banner,,musicnet_brahms_op18,brahms,string_chamber,192,https://zenodo.org/records/5120004,https://zenodo.org/records/5120004/files/musicnet.tar.gz?download=1,Creative Commons Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,MusicNet classical metadata: String Sextet,holdout,classical_music/classical_musicnet_2156.wav,b3db9438775d8075e78af8402ebb6c1b11ca044cb3c14974cd86f9e1cbaa8133,verified,2026-07-17,
classical_musicnet_2157,classical,musicnet-zenodo-5120004,2157,String Sextet No 1 in B-flat major — 4. Rondo: Poco Allegretto e grazioso,Carl Banner,,musicnet_brahms_op18,brahms,string_chamber,661,https://zenodo.org/records/5120004,https://zenodo.org/records/5120004/files/musicnet.tar.gz?download=1,Creative Commons Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,MusicNet classical metadata: String Sextet,holdout,classical_music/classical_musicnet_2157.wav,9abc63ee9538cffd180d291c11c3cd7c7bdffb231ea0ede29d58b9fe07c867e9,verified,2026-07-17,
classical_musicnet_2158,classical,musicnet-zenodo-5120004,2158,Horn Trio in E-flat major — 1. Andante,European Archive,,musicnet_brahms_op40,brahms,mixed_chamber,482,https://zenodo.org/records/5120004,https://zenodo.org/records/5120004/files/musicnet.tar.gz?download=1,Creative Commons Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,MusicNet classical metadata: Horn Piano Trio,holdout,classical_music/classical_musicnet_2158.wav,e7214455eb4253713f9631ae899a264244bb95525f9d6a289add2fbd74766d31,verified,2026-07-17,
classical_musicnet_2159,classical,musicnet-zenodo-5120004,2159,Horn Trio in E-flat major — 2. Scherzo (Allegro),European Archive,,musicnet_brahms_op40,brahms,mixed_chamber,466,https://zenodo.org/records/5120004,https://zenodo.org/records/5120004/files/musicnet.tar.gz?download=1,Creative Commons Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,MusicNet classical metadata: Horn Piano Trio,holdout,classical_music/classical_musicnet_2159.wav,d0f5860200171c5e98e0ff41527a7a2559a8b32a53f16d13b7493b3f2ae5bdef,verified,2026-07-17,
classical_musicnet_2160,classical,musicnet-zenodo-5120004,2160,Horn Trio in E-flat major — 3. Adagio mesto,European Archive,,musicnet_brahms_op40,brahms,mixed_chamber,446,https://zenodo.org/records/5120004,https://zenodo.org/records/5120004/files/musicnet.tar.gz?download=1,Creative Commons Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,MusicNet classical metadata: Horn Piano Trio,holdout,classical_music/classical_musicnet_2160.wav,1637c584f57c62938781a9a834c9ba88f28780d2df49bb8be281178e8f141dda,verified,2026-07-17,
classical_musicnet_2161,classical,musicnet-zenodo-5120004,2161,Horn Trio in E-flat major — 4. Allegro con brio,European Archive,,musicnet_brahms_op40,brahms,mixed_chamber,397,https://zenodo.org/records/5120004,https://zenodo.org/records/5120004/files/musicnet.tar.gz?download=1,Creative Commons Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,MusicNet classical metadata: Horn Piano Trio,holdout,classical_music/classical_musicnet_2161.wav,7754f74b1ba9018d73cc3730021f4dbdbc4732f02d48149aa88ac65cf0f63aeb,verified,2026-07-17,
classical_musicnet_2166,classical,musicnet-zenodo-5120004,2166,Piano Quartet No 2 in G minor — 1. Allegro molto moderato,European Archive,,musicnet_faure_op45,faure,mixed_chamber,639,https://zenodo.org/records/5120004,https://zenodo.org/records/5120004/files/musicnet.tar.gz?download=1,Creative Commons Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,MusicNet classical metadata: Piano Quartet,holdout,classical_music/classical_musicnet_2166.wav,f345c9697bb6b660cca03aae07a24cc01b883eaf04e17658a8290431762870c2,verified,2026-07-17,
classical_musicnet_2167,classical,musicnet-zenodo-5120004,2167,Piano Quartet No 2 in G minor — 2. Allegro molto,European Archive,,musicnet_faure_op45,faure,mixed_chamber,193,https://zenodo.org/records/5120004,https://zenodo.org/records/5120004/files/musicnet.tar.gz?download=1,Creative Commons Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,MusicNet classical metadata: Piano Quartet,holdout,classical_music/classical_musicnet_2167.wav,481dde24084eb7c0489c5207b86b843ef3ed13eceb1b6ef3583be96598a69f51,verified,2026-07-17,
classical_musicnet_2168,classical,musicnet-zenodo-5120004,2168,Piano Quartet No 2 in G minor — 3. Adagio non troppo,European Archive,,musicnet_faure_op45,faure,mixed_chamber,612,https://zenodo.org/records/5120004,https://zenodo.org/records/5120004/files/musicnet.tar.gz?download=1,Creative Commons Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,MusicNet classical metadata: Piano Quartet,holdout,classical_music/classical_musicnet_2168.wav,77dfb5c0fc1839fbc307b5d3c52864a8208e9223c44d4c92c29c3acb58b9a27e,verified,2026-07-17,
classical_musicnet_2169,classical,musicnet-zenodo-5120004,2169,Piano Quartet No 2 in G minor — 4. Allegro molto,European Archive,,musicnet_faure_op45,faure,mixed_chamber,519,https://zenodo.org/records/5120004,https://zenodo.org/records/5120004/files/musicnet.tar.gz?download=1,Creative Commons Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,MusicNet classical metadata: Piano Quartet,holdout,classical_music/classical_musicnet_2169.wav,93415a2c5209abefd69b9e4750c275c2947e12f02d284fa55d725f89b7f54c84,verified,2026-07-17,
classical_musicnet_2177,classical,musicnet-zenodo-5120004,2177,String Quartet in F — 1. Allegro moderato - tres doux,Musicians from Marlboro,,musicnet_ravel_35,ravel,string_chamber,490,https://zenodo.org/records/5120004,https://zenodo.org/records/5120004/files/musicnet.tar.gz?download=1,Creative Commons Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,MusicNet classical metadata: String Quartet,holdout,classical_music/classical_musicnet_2177.wav,3179e83e7bd4be56479d70637aa8932db60708fbb87dfd511475ad863aa4a78b,verified,2026-07-17,
classical_musicnet_2178,classical,musicnet-zenodo-5120004,2178,String Quartet in F — 2. Assez vif - tres rythme,Musicians from Marlboro,,musicnet_ravel_35,ravel,string_chamber,355,https://zenodo.org/records/5120004,https://zenodo.org/records/5120004/files/musicnet.tar.gz?download=1,Creative Commons Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,MusicNet classical metadata: String Quartet,holdout,classical_music/classical_musicnet_2178.wav,040a5175a03064c8ca15a25b6da21e5703728b66fdb8469f27b8db0f16769ff7,verified,2026-07-17,
classical_musicnet_2179,classical,musicnet-zenodo-5120004,2179,String Quartet in F — 3. Tres lent,Musicians from Marlboro,,musicnet_ravel_35,ravel,string_chamber,505,https://zenodo.org/records/5120004,https://zenodo.org/records/5120004/files/musicnet.tar.gz?download=1,Creative Commons Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,MusicNet classical metadata: String Quartet,holdout,classical_music/classical_musicnet_2179.wav,e59ba9e9376ca9487bd4101bb1f78b328d48c851e8ddf4302dcfb7c44f855821,verified,2026-07-17,
classical_musicnet_2180,classical,musicnet-zenodo-5120004,2180,String Quartet in F — 4. Vif et agite,Musicians from Marlboro,,musicnet_ravel_35,ravel,string_chamber,293,https://zenodo.org/records/5120004,https://zenodo.org/records/5120004/files/musicnet.tar.gz?download=1,Creative Commons Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,MusicNet classical metadata: String Quartet,holdout,classical_music/classical_musicnet_2180.wav,62e0b2a38d5b2eb1deac06c39104dfb867753ecce55d7e1a7f07c955dc283310,verified,2026-07-17,
classical_musicnet_2186,classical,musicnet-zenodo-5120004,2186,Violin Partita No 3 in E major — 1. Preludio,Oliver Colbentston,,musicnet_bach_bwv1006,bach,solo_instrument,214,https://zenodo.org/records/5120004,https://zenodo.org/records/5120004/files/musicnet.tar.gz?download=1,Creative Commons Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,MusicNet classical metadata: Solo Violin,discovery,classical_music/classical_musicnet_2186.wav,0ba554083b62d4f475fe99a59a588ece8f34f2410f831247e79953af1267d03a,verified,2026-07-17,
classical_musicnet_2191,classical,musicnet-zenodo-5120004,2191,Violin Partita No 3 in E major — 6. Bourree,Oliver Colbentston,,musicnet_bach_bwv1006,bach,solo_instrument,102,https://zenodo.org/records/5120004,https://zenodo.org/records/5120004/files/musicnet.tar.gz?download=1,Creative Commons Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,MusicNet classical metadata: Solo Violin,discovery,classical_music/classical_musicnet_2191.wav,34a3c1df0e377007a21b639a59090fbdf8b694b003afc2a6cbc704868a3f19ca,verified,2026-07-17,
classical_musicnet_2194,classical,musicnet-zenodo-5120004,2194,"WTK I, No. 13: Prelude and Fugue in F-sharp major — 1. Prelude",Kimiko Ishizaka,,musicnet_bach_bwv858,bach,piano_solo,100,https://zenodo.org/records/5120004,https://zenodo.org/records/5120004/files/musicnet.tar.gz?download=1,Creative Commons Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,MusicNet classical metadata: Solo Piano,discovery,classical_music/classical_musicnet_2194.wav,138171e364ef1b182f1ff1cef855ae2b9b5550ad103beff3140d95a31b449f3f,verified,2026-07-17,
classical_musicnet_2195,classical,musicnet-zenodo-5120004,2195,"WTK I, No. 3: Prelude and Fugue in C-sharp major — 2. Fugue",Kimiko Ishizaka,,musicnet_bach_bwv848,bach,piano_solo,155,https://zenodo.org/records/5120004,https://zenodo.org/records/5120004/files/musicnet.tar.gz?download=1,Creative Commons Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,MusicNet classical metadata: Solo Piano,discovery,classical_music/classical_musicnet_2195.wav,4a1ea30909b248ebcabaac1717c63f3dd2f790ed8b7307f84a11bcf1813201f3,verified,2026-07-17,
classical_musicnet_2196,classical,musicnet-zenodo-5120004,2196,"WTK I, No. 3: Prelude and Fugue in C-sharp major — 1. Prelude",Kimiko Ishizaka,,musicnet_bach_bwv848,bach,piano_solo,75,https://zenodo.org/records/5120004,https://zenodo.org/records/5120004/files/musicnet.tar.gz?download=1,Creative Commons Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,MusicNet classical metadata: Solo Piano,discovery,classical_music/classical_musicnet_2196.wav,2e9215e5449d2fe4cfe90c623a324636080a6b84ef956b5264a36f0b53bfef38,verified,2026-07-17,
classical_musicnet_2198,classical,musicnet-zenodo-5120004,2198,"WTK I, No. 22: Prelude and Fugue in B-flat minor — 2. Fugue",Kimiko Ishizaka,,musicnet_bach_bwv867,bach,piano_solo,197,https://zenodo.org/records/5120004,https://zenodo.org/records/5120004/files/musicnet.tar.gz?download=1,Creative Commons Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,MusicNet classical metadata: Solo Piano,discovery,classical_music/classical_musicnet_2198.wav,26a1b1d5f66c9c2de8180997ac4a7d4d6e5dc8e78b90b7c51974efb85ddf5bd5,verified,2026-07-17,
classical_musicnet_2200,classical,musicnet-zenodo-5120004,2200,"WTK I, No. 16: Prelude and Fugue in G minor — 2. Fugue",Kimiko Ishizaka,,musicnet_bach_bwv861,bach,piano_solo,113,https://zenodo.org/records/5120004,https://zenodo.org/records/5120004/files/musicnet.tar.gz?download=1,Creative Commons Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,MusicNet classical metadata: Solo Piano,discovery,classical_music/classical_musicnet_2200.wav,ef0d47ce96265058d4650eadb9ed3a8ffe5642e331bfde3559a54d948b82ea0f,verified,2026-07-17,
classical_musicnet_2201,classical,musicnet-zenodo-5120004,2201,"WTK I, No. 16: Prelude and Fugue in G minor — 1. Prelude",Kimiko Ishizaka,,musicnet_bach_bwv861,bach,piano_solo,134,https://zenodo.org/records/5120004,https://zenodo.org/records/5120004/files/musicnet.tar.gz?download=1,Creative Commons Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,MusicNet classical metadata: Solo Piano,discovery,classical_music/classical_musicnet_2201.wav,a7319dd95dd61962c909998eae220da417c171c5d8846fb73d5f79e2abdc3023,verified,2026-07-17,
classical_musicnet_2202,classical,musicnet-zenodo-5120004,2202,Partita in A minor — 1. Allemande,Scott Goff,,musicnet_bach_bwv1013,bach,solo_instrument,181,https://zenodo.org/records/5120004,https://zenodo.org/records/5120004/files/musicnet.tar.gz?download=1,Creative Commons Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,MusicNet classical metadata: Solo Flute,discovery,classical_music/classical_musicnet_2202.wav,162548f3269809e79dd2f3dcc720273abfb6352abe4c2e7f3ad2d404c9d3ae99,verified,2026-07-17,
classical_musicnet_2203,classical,musicnet-zenodo-5120004,2203,Partita in A minor — 2. Corrente,Scott Goff,,musicnet_bach_bwv1013,bach,solo_instrument,156,https://zenodo.org/records/5120004,https://zenodo.org/records/5120004/files/musicnet.tar.gz?download=1,Creative Commons Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,MusicNet classical metadata: Solo Flute,discovery,classical_music/classical_musicnet_2203.wav,18580f790e41042ac397e4e7a9bf7137517877e0c85326c7c47af3a5693900c7,verified,2026-07-17,
classical_musicnet_2204,classical,musicnet-zenodo-5120004,2204,Partita in A minor — 3. Sarabande,Scott Goff,,musicnet_bach_bwv1013,bach,solo_instrument,132,https://zenodo.org/records/5120004,https://zenodo.org/records/5120004/files/musicnet.tar.gz?download=1,Creative Commons Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,MusicNet classical metadata: Solo Flute,discovery,classical_music/classical_musicnet_2204.wav,d9c3c8f6f5f176570e0b1f54c6b75436dc87c2128f308c39a76f19fe50dadf56,verified,2026-07-17,
classical_musicnet_2207,classical,musicnet-zenodo-5120004,2207,"WTK I, No. 10: Prelude and Fugue in E minor — 2. Fugue",Kimiko Ishizaka,,musicnet_bach_bwv855,bach,piano_solo,89,https://zenodo.org/records/5120004,https://zenodo.org/records/5120004/files/musicnet.tar.gz?download=1,Creative Commons Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,MusicNet classical metadata: Solo Piano,discovery,classical_music/classical_musicnet_2207.wav,fd2311b0d28ae11c5f307824754f72e6d65f03b1be40e76be7187c8f45d9c6fb,verified,2026-07-17,
classical_musicnet_2208,classical,musicnet-zenodo-5120004,2208,"WTK I, No. 10: Prelude and Fugue in E minor — 1. Prelude",Kimiko Ishizaka,,musicnet_bach_bwv855,bach,piano_solo,120,https://zenodo.org/records/5120004,https://zenodo.org/records/5120004/files/musicnet.tar.gz?download=1,Creative Commons Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,MusicNet classical metadata: Solo Piano,discovery,classical_music/classical_musicnet_2208.wav,96d0ea1acf901a8bcf1752e1d65e8d4c0165c128e14af14b834113fda5d7fa65,verified,2026-07-17,
classical_musicnet_2209,classical,musicnet-zenodo-5120004,2209,"WTK I, No. 4: Prelude and Fugue in C-sharp minor — 2. Fugue",Kimiko Ishizaka,,musicnet_bach_bwv849,bach,piano_solo,160,https://zenodo.org/records/5120004,https://zenodo.org/records/5120004/files/musicnet.tar.gz?download=1,Creative Commons Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,MusicNet classical metadata: Solo Piano,discovery,classical_music/classical_musicnet_2209.wav,5e6c980cb57665f5d1430bd89fcf58749fab17c26d0d0ea0af94c1a19cef6ac1,verified,2026-07-17,
classical_musicnet_2210,classical,musicnet-zenodo-5120004,2210,"WTK I, No. 4: Prelude and Fugue in C-sharp minor — 1. Prelude",Kimiko Ishizaka,,musicnet_bach_bwv849,bach,piano_solo,178,https://zenodo.org/records/5120004,https://zenodo.org/records/5120004/files/musicnet.tar.gz?download=1,Creative Commons Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,MusicNet classical metadata: Solo Piano,discovery,classical_music/classical_musicnet_2210.wav,ba0a43dbff29bd82451f6306fe0eb821b584919e170bc661eb1eaf9b6fda8280,verified,2026-07-17,
classical_musicnet_2211,classical,musicnet-zenodo-5120004,2211,"WTK I, No. 12: Prelude and Fugue in F minor — 2. Fugue",Kimiko Ishizaka,,musicnet_bach_bwv857,bach,piano_solo,237,https://zenodo.org/records/5120004,https://zenodo.org/records/5120004/files/musicnet.tar.gz?download=1,Creative Commons Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,MusicNet classical metadata: Solo Piano,discovery,classical_music/classical_musicnet_2211.wav,b9894163b9d7c685fafdb1cdf64cda499649af524d23038ed3f1a1af4f8dfa39,verified,2026-07-17,
