segment_id,track_id,group,split,scale_seconds,pitch3_h0_observed_persistence_z,pitch3_self_transition_ratio_z,pitch3_directed_recurrence_z,focus_logit,focus_probability,focus_target_band_loss
classical_musopen_e09675b49c01__180s,classical_musopen_e09675b49c01,classical,validation,180.0,1.2273254901960788,-0.6171834096788713,-0.4905720328984881,-8.826785542043677,0.0001467276691048464,0.8046586157071786
classical_musopen_e09675b49c01__300s,classical_musopen_e09675b49c01,classical,validation,300.0,1.2273254901960784,-0.586554927236672,-0.4992312510895694,-8.693197534105645,0.00016769474205437386,0.7950625085932757
classical_musopen_e0aa0ba751f5__180s,classical_musopen_e0aa0ba751f5,classical,discovery,180.0,0.7617882352941181,0.023671178632572773,0.6536134326249933,-3.9743772425726167,0.01844441115487916,0.2156309423398015
classical_musopen_e0aa0ba751f5__300s,classical_musopen_e0aa0ba751f5,classical,discovery,300.0,0.9945568627450985,0.013942959726928019,0.6112992816521162,-5.362826250204211,0.0046657674944180945,0.35861630195436894
classical_musopen_e0dc320f51e3__180s,classical_musopen_e0dc320f51e3,classical,discovery,180.0,-0.19044705882352916,-0.5150854151264798,0.27420054193728893,-0.4497802359190899,0.3894130182003571,0.10307659202755325
classical_musopen_e0dc320f51e3__300s,classical_musopen_e0dc320f51e3,classical,discovery,300.0,-0.19044705882352916,-0.5150854151264798,0.27420054193728893,-0.4497802359190899,0.3894130182003571,0.10307659202755325
classical_musopen_e542fa316458__180s,classical_musopen_e542fa316458,classical,validation,180.0,1.2273254901960788,-0.6538706557370408,-0.4910653951068354,-8.98121572579347,0.000125734066122952,0.8214050130230989
classical_musopen_e542fa316458__300s,classical_musopen_e542fa316458,classical,validation,300.0,1.2696470588235296,-0.6512854404707655,-0.5091483599497496,-9.20996450950293,0.00010002758679279268,0.8640646789451196
classical_musopen_e92198fc7b0d__180s,classical_musopen_e92198fc7b0d,classical,holdout,180.0,1.2273254901960788,-0.37013296690456765,-0.45097260327396166,-7.805500749982271,0.00040732133860319603,0.7010916292152118
classical_musopen_e92198fc7b0d__300s,classical_musopen_e92198fc7b0d,classical,holdout,300.0,1.2696470588235296,-0.38384711203499594,-0.47184638859828826,-8.101538075453893,0.00030298080564506976,0.7493773069948619
classical_musopen_e979457eb8b9__180s,classical_musopen_e979457eb8b9,classical,discovery,180.0,1.2273254901960788,-0.3832371951827421,-0.42935230956969905,-7.871861946247088,0.00038117834423373063,0.696714358540571
classical_musopen_e979457eb8b9__300s,classical_musopen_e979457eb8b9,classical,discovery,300.0,1.2696470588235296,-0.5039546702217794,-0.48513922979122515,-8.60111435625581,0.0001838669352255692,0.7934785157194478
classical_musopen_f0ef963b9b80__180s,classical_musopen_f0ef963b9b80,classical,holdout,180.0,0.8887529411764706,-0.38516281895708226,-0.31210554318929923,-5.948701862560308,0.0026024351141852105,0.4107933072594387
classical_musopen_f0ef963b9b80__300s,classical_musopen_f0ef963b9b80,classical,holdout,300.0,1.0792000000000006,-0.2492214125340942,-0.2304344711345159,-6.537738509228122,0.0014456659173321088,0.4875114878686377
classical_musopen_f1de65f9d30b__180s,classical_musopen_f1de65f9d30b,classical,discovery,180.0,0.5078588235294124,-0.9176741577182403,-0.44898913094437065,-5.883107818789429,0.0027783722125058947,0.5139154573926665
classical_musopen_f1de65f9d30b__300s,classical_musopen_f1de65f9d30b,classical,discovery,300.0,0.5078588235294124,-0.9176741577182403,-0.44898913094437065,-5.883107818789429,0.0027783722125058947,0.5139154573926665
classical_musopen_f6b26962c493__180s,classical_musopen_f6b26962c493,classical,validation,180.0,1.2696470588235296,-0.7267203359307182,-0.5232017690058024,-9.520797490732399,7.330580191363828e-05,0.9067057010032012
classical_musopen_f6b26962c493__300s,classical_musopen_f6b26962c493,classical,validation,300.0,1.2696470588235296,-0.7091026301421982,-0.5426007750334753,-9.436547669624758,7.974891497509403e-05,0.906193155521609
classical_musopen_f88042497771__180s,classical_musopen_f88042497771,classical,holdout,180.0,0.2750901960784316,-0.46434206152824337,0.00922878263674343,-2.8380225203857323,0.05530376090375516,0.12255594154470097
classical_musopen_f88042497771__300s,classical_musopen_f88042497771,classical,holdout,300.0,0.46553725490196113,-0.2973681050870985,0.35830826888767786,-3.4336313616911287,0.0312607743816518,0.12413760706319328
classical_musopen_fcb18467286d__180s,classical_musopen_fcb18467286d,classical,validation,180.0,1.1426823529411765,-0.5998068285415245,-0.5183416543040307,-8.241368664479365,0.0002634539012539923,0.7393775297817212
classical_musopen_fcb18467286d__300s,classical_musopen_fcb18467286d,classical,validation,300.0,1.2696470588235296,-0.5792142789769792,-0.5375670288930096,-8.891488694132503,0.000137535809862518,0.8446598236841113
classical_musopen_fe9f4f266c55__180s,classical_musopen_fe9f4f266c55,classical,validation,180.0,0.2750901960784316,-0.33289190875726643,-0.1809573987142014,-2.1860601871605967,0.10100929188370228,0.10971302052803228
classical_musopen_fe9f4f266c55__300s,classical_musopen_fe9f4f266c55,classical,validation,300.0,0.4232156862745099,-0.3385867939152229,-0.1955579595345118,-3.073862544129774,0.04419836733075471,0.15276985690677325
focus_jamendo_0016398__180s,focus_jamendo_0016398,focus,holdout,180.0,-0.31741176470588206,0.25763963251476024,0.4379400437729073,3.4709270869750926,0.9698491400046516,0.0
focus_jamendo_0016398__300s,focus_jamendo_0016398,focus,holdout,300.0,-0.4655372549019605,0.36672416578076783,0.5832115649844953,4.7275008160800684,0.9912290526311035,0.0
focus_jamendo_0214220__180s,focus_jamendo_0214220,focus,holdout,180.0,-0.8041098039215686,0.6310172373692982,0.8738421588704314,7.684016147384211,0.9995400883558293,0.0
focus_jamendo_0214220__300s,focus_jamendo_0214220,focus,holdout,300.0,-0.5501803921568627,0.6270399096565189,0.8408557639890849,6.19055065414879,0.9979554902652681,0.0
focus_jamendo_1027423__180s,focus_jamendo_1027423,focus,discovery,180.0,-0.04232156862745084,0.12484465525127851,0.3453527159910276,1.3404870654582586,0.792570027765964,0.0
focus_jamendo_1027423__300s,focus_jamendo_1027423,focus,discovery,300.0,-0.14812549019607812,0.17050898966796743,0.3886393649877432,2.1331296636426367,0.8940817518793738,0.0
focus_jamendo_1027427__180s,focus_jamendo_1027427,focus,discovery,180.0,-1.1426823529411765,0.7660091135863903,1.0451660377211054,10.156669977052333,0.9999611851942494,0.0
focus_jamendo_1027427__300s,focus_jamendo_1027427,focus,discovery,300.0,-0.7194666666666665,0.7115033517925403,0.8406281334912904,7.542553701888658,0.999470238474089,0.0
focus_jamendo_1027938__180s,focus_jamendo_1027938,focus,discovery,180.0,3.758910394275982e-16,0.9555138655487367,0.7553501049386744,4.38319325597311,0.9876685378185562,0.0005970383903626876
focus_jamendo_1027938__300s,focus_jamendo_1027938,focus,discovery,300.0,0.14812549019607868,0.9209563106355743,0.3479187090916679,3.575563186223876,0.9727629749178955,0.012090027404844305
focus_jamendo_1027941__180s,focus_jamendo_1027941,focus,discovery,180.0,-0.571341176470588,0.8264744849687365,1.257376226342939,6.941854409975937,0.9990344574811815,0.0
focus_jamendo_1027941__300s,focus_jamendo_1027941,focus,discovery,300.0,-0.4655372549019605,0.9707170211503815,1.8616580010662698,6.6171440830905945,0.9986645412782218,0.0
focus_jamendo_1056129__180s,focus_jamendo_1056129,focus,discovery,180.0,-0.65598431372549,0.6967928891992157,1.4895363591127628,6.773661771029649,0.9988578063571697,0.0
focus_jamendo_1056129__300s,focus_jamendo_1056129,focus,discovery,300.0,-0.4020549019607841,0.7250656921265541,1.5310667200143877,5.3778796727829254,0.9954036218611971,0.0
focus_jamendo_1056135__180s,focus_jamendo_1056135,focus,discovery,180.0,-0.6136627450980391,0.674524332349904,1.8461560389470408,6.247572727438546,0.9980685919896776,0.0
focus_jamendo_1056135__300s,focus_jamendo_1056135,focus,discovery,300.0,-0.6136627450980391,0.674524332349904,1.8461560389470408,6.247572727438546,0.9980685919896776,0.0
focus_jamendo_1068406__180s,focus_jamendo_1068406,focus,validation,180.0,-0.21160784313725495,0.7298484650987073,0.43567167263336676,4.840704665114327,0.9921604598137114,0.0
focus_jamendo_1068406__300s,focus_jamendo_1068406,focus,validation,300.0,-0.16928627450980374,0.6359071664909742,0.38843485966086455,4.219954443636832,0.9855136256306191,0.0
focus_jamendo_1077172__180s,focus_jamendo_1077172,focus,holdout,180.0,0.12696470588235326,-0.06331054334731012,-0.25346430319170543,-0.14087625979919127,0.4648390665020082,0.0588510512207614
focus_jamendo_1077172__300s,focus_jamendo_1077172,focus,holdout,300.0,0.12696470588235326,-0.06331054334731012,-0.25346430319170543,-0.14087625979919127,0.4648390665020082,0.0588510512207614
focus_jamendo_1077186__180s,focus_jamendo_1077186,focus,holdout,180.0,0.0,0.3699333446003357,1.3610935532735646,1.602946134428688,0.8324297453751076,0.000597038390362677
focus_jamendo_1077186__300s,focus_jamendo_1077186,focus,holdout,300.0,0.2750901960784316,0.15140813619994878,0.7817567178598493,-0.6388288483372928,0.34551132778725596,0.03358340945790083
focus_jamendo_1081641__180s,focus_jamendo_1081641,focus,discovery,180.0,-0.25392941176470557,0.5873422045542332,0.3456698963126357,4.53504900820579,0.9893874526984741,0.0
focus_jamendo_1081641__300s,focus_jamendo_1081641,focus,discovery,300.0,-0.25392941176470557,0.8035073067280736,0.47464656477783895,5.380183947496897,0.99541415247158,0.0
focus_jamendo_1081643__180s,focus_jamendo_1081643,focus,discovery,180.0,-0.48669803921568616,0.016297786270980445,1.2109983701713036,3.0518725156396522,0.954863299551341,0.00020338182940475252
focus_jamendo_1081643__300s,focus_jamendo_1081643,focus,discovery,300.0,-0.25392941176470557,-0.10673408102302565,0.9370320012311117,1.3047435337968496,0.7866322295570152,0.007275012161840477
focus_jamendo_1089784__180s,focus_jamendo_1089784,focus,validation,180.0,-0.1058039215686271,1.1539068934880783,0.38687611577860326,6.031375738736182,0.9976035697506885,0.0
focus_jamendo_1089784__300s,focus_jamendo_1089784,focus,validation,300.0,-0.1058039215686271,1.1539068934880783,0.38687611577860326,6.031375738736182,0.9976035697506885,0.0
focus_jamendo_1092684__180s,focus_jamendo_1092684,focus,discovery,180.0,-0.7617882352941175,1.28375304576338,1.9143936602467744,9.65248015255869,0.9999357381500692,0.003311545761912395
focus_jamendo_1092684__300s,focus_jamendo_1092684,focus,discovery,300.0,-0.740627450980392,1.1311899734286048,1.4426998509117328,9.12715191296182,0.999891337149254,0.0
focus_jamendo_1093823__180s,focus_jamendo_1093823,focus,holdout,180.0,0.04232156862745121,0.7991011118866673,0.6371642240506401,3.5355047268593323,0.9716812785545106,0.0023881535614507293
focus_jamendo_1093823__300s,focus_jamendo_1093823,focus,holdout,300.0,0.04232156862745084,0.7025320935317652,0.27605920678574697,3.3139050165113053,0.9649027661631852,0.002388153561450708
focus_jamendo_1093829__180s,focus_jamendo_1093829,focus,holdout,180.0,-0.867592156862745,0.5537735667378597,0.9377917074514267,7.6988849040486205,0.9995468730068707,0.0
focus_jamendo_1093829__300s,focus_jamendo_1093829,focus,holdout,300.0,-0.9522352941176468,0.7795095854995676,1.298257398678621,8.963299682310742,0.9998719932674316,0.0
focus_jamendo_1097142__180s,focus_jamendo_1097142,focus,validation,180.0,0.23276862745098073,0.34591668522299857,0.12794110299749745,0.7661934072100672,0.6826968766189837,0.025224871992823306
focus_jamendo_1097142__300s,focus_jamendo_1097142,focus,validation,300.0,0.38089411764705905,0.5400461928289346,0.23525470892987588,0.6582582129032387,0.6588690116729343,0.05970383903626813
focus_jamendo_1101389__180s,focus_jamendo_1101389,focus,discovery,180.0,-0.6983058823529411,0.6678206491461322,0.45532922327196423,7.431899553628272,0.9994082885398062,0.0
focus_jamendo_1101389__300s,focus_jamendo_1101389,focus,discovery,300.0,-0.48669803921568633,0.8620647512981473,0.6559236575543943,6.903101267564058,0.9989963434802854,0.0
focus_jamendo_1101393__180s,focus_jamendo_1101393,focus,discovery,180.0,-0.8041098039215686,1.192593581934876,1.0527091441284209,9.959864356610083,0.999952743087321,2.41581165662838e-05
focus_jamendo_1101393__300s,focus_jamendo_1101393,focus,discovery,300.0,-0.6559843137254903,1.1755831000764667,1.2090577524350983,8.93650601034304,0.9998685175928719,0.0
focus_jamendo_1106739__180s,focus_jamendo_1106739,focus,discovery,180.0,-1.1003607843137253,0.9404370994328606,2.4577428961165855,9.917280170242389,0.9999506873286275,0.0
focus_jamendo_1106739__300s,focus_jamendo_1106739,focus,discovery,300.0,-1.1003607843137253,0.9404370994328606,2.4577428961165855,9.917280170242389,0.9999506873286275,0.0
focus_jamendo_1106747__180s,focus_jamendo_1106747,focus,discovery,180.0,-0.740627450980392,0.791940359373547,1.980390533437658,7.420475438472862,0.9994014940692029,0.0
focus_jamendo_1106747__300s,focus_jamendo_1106747,focus,discovery,300.0,-0.740627450980392,0.8061973531158856,1.6160109424043712,7.667831966785178,0.9995325880120574,0.0
focus_jamendo_1120647__180s,focus_jamendo_1120647,focus,validation,180.0,-0.5078588235294116,0.6920570422674617,0.9114944984656325,6.179440590150497,0.9979326962020306,0.0
focus_jamendo_1120647__300s,focus_jamendo_1120647,focus,validation,300.0,-0.5078588235294116,0.6920570422674617,0.9114944984656325,6.179440590150497,0.9979326962020306,0.0
focus_jamendo_1127596__180s,focus_jamendo_1127596,focus,validation,180.0,-0.8464313725490195,0.9355437894332711,0.5530011805034394,9.38179826096091,0.9999157635220722,0.0
focus_jamendo_1127596__300s,focus_jamendo_1127596,focus,validation,300.0,-0.31741176470588206,1.0489318106777463,0.4255117431986819,6.813623214431829,0.9989025009911724,0.0
focus_jamendo_1128146__180s,focus_jamendo_1128146,focus,discovery,180.0,-0.25392941176470557,-0.24684613852974233,-0.11657916782287898,1.2554147898560448,0.7782357796318485,0.04575656005199089
focus_jamendo_1128146__300s,focus_jamendo_1128146,focus,discovery,300.0,-0.04232156862745084,-0.2872581132568472,-0.16081332880062252,-0.13694832097160203,0.4658163288457319,0.06158708362823945
focus_jamendo_1128147__180s,focus_jamendo_1128147,focus,discovery,180.0,-0.9945568627450979,0.796375069490962,4.064644513450811,7.861777150804566,0.9996149595889285,0.2890779126639263
focus_jamendo_1128147__300s,focus_jamendo_1128147,focus,discovery,300.0,-0.5925019607843136,0.5664741751861236,2.7077300040510357,5.224792316615782,0.9946473277976365,0.0
focus_jamendo_1128887__180s,focus_jamendo_1128887,focus,validation,180.0,-0.08464313725490168,0.6766544746763363,0.03035556029061751,4.077881739646438,0.9833389750190864,0.0024845949802335125
focus_jamendo_1128887__300s,focus_jamendo_1128887,focus,validation,300.0,0.29625098039215736,0.8789521149968899,-0.03578224168817775,2.7243415435996816,0.9384477945171498,0.04595980646397529
focus_jamendo_1129320__180s,focus_jamendo_1129320,focus,holdout,180.0,-0.16928627450980374,0.35225446640831964,-0.03450130611357405,3.241330902300631,0.9623603483203417,0.007619690927892552
focus_jamendo_1129320__300s,focus_jamendo_1129320,focus,holdout,300.0,-0.16928627450980374,0.3319362578394726,-0.04896054719829213,3.163093863676621,0.9594215675355964,0.009146796852639532
focus_jamendo_1129323__180s,focus_jamendo_1129323,focus,holdout,180.0,0.12696470588235326,-0.7687364704090391,-0.37028691960827365,-3.0551175795029346,0.04499704647250398,0.3071588638232023
focus_jamendo_1129323__300s,focus_jamendo_1129323,focus,holdout,300.0,0.12696470588235326,-0.7687364704090391,-0.37028691960827365,-3.0551175795029346,0.04499704647250398,0.3071588638232023
focus_jamendo_1130216__180s,focus_jamendo_1130216,focus,discovery,180.0,-0.6771450980392155,0.737836895941084,2.075367075114657,6.770142439480814,0.9988537841329393,0.0
focus_jamendo_1130216__300s,focus_jamendo_1130216,focus,discovery,300.0,-0.867592156862745,0.7165819638783308,2.43856334241032,7.614123822765492,0.999506810528337,0.0
focus_jamendo_1130360__180s,focus_jamendo_1130360,focus,discovery,180.0,-0.7617882352941178,-0.20997563011650813,0.7641703773525205,3.9455708605973596,0.9810267728147238,0.0209960731766729
focus_jamendo_1130360__300s,focus_jamendo_1130360,focus,discovery,300.0,-0.6771450980392155,-0.22508317234005473,0.6029394900742012,3.4668432563764506,0.9697294920934632,0.023599891423431663
focus_jamendo_1130372__180s,focus_jamendo_1130372,focus,discovery,180.0,-0.5501803921568628,0.765517737697228,1.4647724532169426,6.453797672690682,0.9984279440054423,0.0
focus_jamendo_1130372__300s,focus_jamendo_1130372,focus,discovery,300.0,-0.2750901960784312,0.595003752479382,1.0830401671143182,4.312907701445401,0.986782496871879,0.0
focus_jamendo_1130830__180s,focus_jamendo_1130830,focus,discovery,180.0,-0.7194666666666665,0.8735160477613538,3.5028669855867895,6.857590395646331,0.9989496599264863,0.04550425151471668
focus_jamendo_1130830__300s,focus_jamendo_1130830,focus,discovery,300.0,-0.529019607843137,0.8143819889001959,3.417075212547817,5.532115658027059,0.9960579936310273,0.026825641624801954
focus_jamendo_1154294__180s,focus_jamendo_1154294,focus,holdout,180.0,-0.6559843137254903,0.6670397988101288,1.176920248324912,6.8088595672210985,0.9988972661998302,0.0
focus_jamendo_1154294__300s,focus_jamendo_1154294,focus,holdout,300.0,-0.7829490196078429,0.6876267338474339,0.5635835790832641,7.957660769807901,0.999650151613726,0.0
focus_jamendo_1154298__180s,focus_jamendo_1154298,focus,holdout,180.0,-1.036878431372549,0.7047736682879124,0.44881445918865803,9.582580671757379,0.9999310858884068,0.0
focus_jamendo_1154298__300s,focus_jamendo_1154298,focus,holdout,300.0,-0.7194666666666665,0.8889830794984409,0.8380693600834535,8.292172851772204,0.9997495930816802,0.0
focus_jamendo_1154856__180s,focus_jamendo_1154856,focus,discovery,180.0,-0.35973333333333307,0.44718805750157387,0.6988645807547089,4.384975266070569,0.9876902227767633,0.0
focus_jamendo_1154856__300s,focus_jamendo_1154856,focus,discovery,300.0,0.021160784313725794,0.5839916733916316,0.4221709684763271,2.86349298051461,0.9460119758015078,0.001343336378316039
focus_jamendo_1154857__180s,focus_jamendo_1154857,focus,discovery,180.0,0.6136627450980398,0.03869408207110135,-0.21550208466111437,-2.5931269951610165,0.06958206727633899,0.18022429609272841
focus_jamendo_1154857__300s,focus_jamendo_1154857,focus,discovery,300.0,0.7617882352941181,-0.012554618622207114,-0.2534830924975999,-3.6609824089257224,0.025062945989453127,0.2621631054600901
focus_jamendo_1156277__180s,focus_jamendo_1156277,focus,discovery,180.0,-0.4443764705882353,0.8527284206046157,0.8310850620388606,6.524784728170276,0.9985355130293841,0.0
focus_jamendo_1156277__300s,focus_jamendo_1156277,focus,discovery,300.0,-0.10580392156862747,0.8990812081412816,0.7405743206549567,4.775203078808001,0.9916342062714254,0.0
focus_jamendo_1156386__180s,focus_jamendo_1156386,focus,validation,180.0,-0.33857254901960765,0.05066713358237895,0.16907874058938632,2.860904324774813,0.9458796118153969,0.0
focus_jamendo_1156386__300s,focus_jamendo_1156386,focus,validation,300.0,0.12696470588235326,0.02625873557934279,-0.0670747799632715,0.1409922654597484,0.5351897913786088,0.0208816426496552
focus_jamendo_1161853__180s,focus_jamendo_1161853,focus,validation,180.0,0.14812549019607868,-1.1647305661800158,-0.37458323582974,-4.847002452665573,0.007790707000518158,0.5771346311446811
focus_jamendo_1161853__300s,focus_jamendo_1161853,focus,validation,300.0,0.14812549019607868,-1.1647305661800158,-0.37458323582974,-4.847002452665573,0.007790707000518158,0.5771346311446811
focus_jamendo_1248571__180s,focus_jamendo_1248571,focus,holdout,180.0,-0.23276862745098018,-0.018073105001574125,-0.1613461706603011,2.118520017482072,0.8926902378835425,0.026931365473792147
focus_jamendo_1248571__300s,focus_jamendo_1248571,focus,holdout,300.0,-0.35973333333333307,0.22249385039723274,-0.10014280046158974,3.848190316666261,0.9791267019422113,0.015672279577424897
focus_jamendo_1250838__180s,focus_jamendo_1250838,focus,discovery,180.0,-1.3542901960784313,0.7470997457116224,1.4901167336368752,11.093000041511361,0.9999847817510265,0.002632939301499429
focus_jamendo_1250838__300s,focus_jamendo_1250838,focus,discovery,300.0,-0.7617882352941178,0.6429598078928518,1.4666940790669287,7.180777294254405,0.9992395027640704,0.0
focus_jamendo_1272579__180s,focus_jamendo_1272579,focus,holdout,180.0,0.2750901960784316,0.16492387237409015,0.009982157657616368,-0.18524815522716687,0.45381994865797554,0.037378992240587015
focus_jamendo_1272579__300s,focus_jamendo_1272579,focus,holdout,300.0,0.5078588235294124,0.3965879866766959,0.09366314545580871,-0.6206650192136238,0.349630218302031,0.10107624660278063
focus_jamendo_1302666__180s,focus_jamendo_1302666,focus,discovery,180.0,-0.7617882352941175,0.9305941745668633,0.7813346337218671,8.745712499555106,0.999840883135534,0.0
focus_jamendo_1302666__300s,focus_jamendo_1302666,focus,discovery,300.0,-0.3385725490196078,0.855105486632137,0.3530247700690878,6.158116827744216,0.9978882342358819,0.0
focus_jamendo_1357893__180s,focus_jamendo_1357893,focus,validation,180.0,-0.9945568627450979,0.6386472129815686,2.3864135831502074,8.059150859778923,0.9996839047624033,0.0
focus_jamendo_1357893__300s,focus_jamendo_1357893,focus,validation,300.0,-0.529019607843137,0.366841718118481,1.8326852078467133,4.459336646640093,0.9885622988469009,0.0
focus_jamendo_1442910__180s,focus_jamendo_1442910,focus,discovery,180.0,-1.3966117647058824,0.9960663078492465,4.317509283442071,10.938731611018119,0.9999822433305303,0.47311650972452574
focus_jamendo_1442910__300s,focus_jamendo_1442910,focus,discovery,300.0,-1.3966117647058824,0.9884213581545969,4.525174039378795,10.799784927734967,0.9999795965250599,0.6514245298516762
focus_jamendo_1450425__180s,focus_jamendo_1450425,focus,discovery,180.0,0.12696470588235326,0.7914184610124622,0.2774994868164132,3.1900524595009516,0.9604582128163888,0.009552614245802917
focus_jamendo_1450425__300s,focus_jamendo_1450425,focus,discovery,300.0,0.0,0.7725664401072807,0.21779217999652767,3.8880724658791816,0.9799264101893151,0.000597038390362677
focus_jamendo_1496808__180s,focus_jamendo_1496808,focus,validation,180.0,-0.6348235294117645,1.2406808501957403,1.1565808182807562,9.1134723095392,0.9998898406357786,0.0010678705048247342
focus_jamendo_1496808__300s,focus_jamendo_1496808,focus,validation,300.0,-0.6348235294117645,1.2406808501957403,1.1565808182807562,9.1134723095392,0.9998898406357786,0.0010678705048247342
focus_jamendo_1502253__180s,focus_jamendo_1502253,focus,discovery,180.0,-0.06348235294117663,0.541968661236218,0.30053818185349696,3.246698329788604,0.9625542903852027,0.0
focus_jamendo_1502253__300s,focus_jamendo_1502253,focus,discovery,300.0,-0.14812549019607812,0.4967033563326069,0.26080337386257246,3.574148056205315,0.9727254557132456,0.0
focus_jamendo_1522319__180s,focus_jamendo_1522319,focus,discovery,180.0,-0.38089411764705866,1.0629343590330644,1.1607685452715586,6.86824453176062,0.9989607794237331,0.0
focus_jamendo_1522319__300s,focus_jamendo_1522319,focus,discovery,300.0,-0.8464313725490195,1.1277549599888346,1.1789259092284772,9.870568229768208,0.9999483293120676,0.0
focus_jamendo_1522321__180s,focus_jamendo_1522321,focus,discovery,180.0,-0.571341176470588,0.4706320357236139,0.5090003673771621,5.826093520513019,0.9970590974531283,0.0
focus_jamendo_1522321__300s,focus_jamendo_1522321,focus,discovery,300.0,-0.4655372549019605,0.41838776993911503,0.23689428933206524,5.123292348850037,0.9940788882957856,0.0
focus_jamendo_1522332__180s,focus_jamendo_1522332,focus,discovery,180.0,-0.529019607843137,0.23891873015669512,0.1701883496456964,4.774290708989811,0.991626634031277,0.0
focus_jamendo_1522332__300s,focus_jamendo_1522332,focus,discovery,300.0,-0.1058039215686271,0.1270372692956467,0.1796815408580152,1.8082774823541485,0.8591535635367504,0.0
focus_jamendo_1522335__180s,focus_jamendo_1522335,focus,discovery,180.0,-0.14812549019607812,0.8700898065537715,0.4021125356311083,5.07583491146477,0.9937928992274544,0.0
focus_jamendo_1522335__300s,focus_jamendo_1522335,focus,discovery,300.0,-0.23276862745098018,0.8705506180890072,0.4181332160961796,5.567427484870471,0.9961942435439932,0.0
focus_jamendo_1542218__180s,focus_jamendo_1542218,focus,discovery,180.0,-0.48669803921568616,0.8045334068966202,0.5612012171304027,6.709208358936692,0.9987818564323955,0.0
focus_jamendo_1542218__300s,focus_jamendo_1542218,focus,discovery,300.0,-0.48669803921568616,0.8058526785418948,0.4883572984531794,6.752203343699952,0.9988330607275809,0.0
focus_jamendo_1549291__180s,focus_jamendo_1549291,focus,validation,180.0,-0.4443764705882353,-0.9618960369527145,-0.08438318500212595,-0.6557455104318357,0.34169597017361614,0.34874301580604156
focus_jamendo_1549291__300s,focus_jamendo_1549291,focus,validation,300.0,-0.4443764705882353,-0.9618960369527145,-0.08438318500212595,-0.6557455104318357,0.34169597017361614,0.34874301580604156
focus_jamendo_1550368__180s,focus_jamendo_1550368,focus,validation,180.0,-1.1003607843137253,1.355433035122973,4.686319138404015,10.521812852547093,0.999973058421472,0.8136495278821686
focus_jamendo_1550368__300s,focus_jamendo_1550368,focus,validation,300.0,-0.909913725490196,1.2203812995279164,4.1353993023435764,9.115264943316236,0.9998900379125856,0.33511302443232216
focus_jamendo_1560365__180s,focus_jamendo_1560365,focus,discovery,180.0,-0.4232156862745095,0.3549508470344232,0.3886083862261935,4.5289215051762435,0.9893229210893539,0.0
focus_jamendo_1560365__300s,focus_jamendo_1560365,focus,discovery,300.0,-0.19044705882352916,0.3807540372868284,0.3407101202264657,3.293152404076075,0.9641931493906544,0.0
focus_jamendo_1569329__180s,focus_jamendo_1569329,focus,holdout,180.0,0.8887529411764706,-0.2554871233369414,-0.2341918612859153,-5.441990576495723,0.004312178374953738,0.3593074661617898
focus_jamendo_1569329__300s,focus_jamendo_1569329,focus,holdout,300.0,1.1426823529411771,-0.19356757095230348,-0.05173776988174069,-6.76832553381914,0.0011482979326382936,0.49587464437516693
focus_jamendo_1569330__180s,focus_jamendo_1569330,focus,holdout,180.0,0.3174117647058828,-0.613090074427777,-0.13120149455220087,-3.641963546965429,0.025531889699128056,0.20623036406918158
focus_jamendo_1569330__300s,focus_jamendo_1569330,focus,holdout,300.0,0.46553725490196074,-0.6688531533029536,-0.09588856655810338,-4.766516661885369,0.008438163170358884,0.2690001835525
focus_jamendo_1571054__180s,focus_jamendo_1571054,focus,validation,180.0,-0.38089411764705866,0.7991011118866673,1.1502192490703533,5.761270637451882,0.9968627630098755,0.0
focus_jamendo_1571054__300s,focus_jamendo_1571054,focus,validation,300.0,-0.38089411764705866,0.787431737420842,1.2365113914647272,5.667726032013036,0.9965561863045735,0.0
focus_jamendo_1575999__180s,focus_jamendo_1575999,focus,discovery,180.0,-0.4232156862745095,0.49008709958971514,0.37620772879258,5.105066182963559,0.9939706363028297,0.0
focus_jamendo_1575999__300s,focus_jamendo_1575999,focus,discovery,300.0,-0.48669803921568616,0.3751746176203556,0.2621580984287922,5.052581752495496,0.9936478009100309,0.0
focus_jamendo_1576036__180s,focus_jamendo_1576036,focus,discovery,180.0,0.08464313725490243,0.3699333446003357,-0.02040197732837292,1.8149779317213395,0.8599624267756121,0.01163816137284672
focus_jamendo_1576036__300s,focus_jamendo_1576036,focus,discovery,300.0,-0.1269647058823527,0.4297272540504912,0.040932325237347224,3.2802733992683777,0.9637458373518909,0.0019131188119936723
focus_jamendo_1597681__180s,focus_jamendo_1597681,focus,validation,180.0,-1.5870588235294119,1.1825554744848457,6.333182230280263,11.809456206742777,0.9999925661275259,3.447373633368755
focus_jamendo_1597681__300s,focus_jamendo_1597681,focus,validation,300.0,-1.4812549019607844,0.8764306995283525,3.5998271572563176,11.300994519503003,0.999987639527519,0.08804997026125684
focus_jamendo_1597868__180s,focus_jamendo_1597868,focus,holdout,180.0,-1.5870588235294119,1.7350953300205374,10.392737565977074,12.05302080074386,0.9999941731069703,17.701729919934102
focus_jamendo_1597868__300s,focus_jamendo_1597868,focus,holdout,300.0,-1.5870588235294119,1.7281466906088865,10.285919199335135,12.078614527195432,0.9999943203457972,17.186042480023755
