segment_id,track_id,group,split,scale_seconds,representation,method,sequence_points,synthetic_loop_score,shuffled_score,loop_score,path_h1_cycle_strength,path_h1_betti_max,path_h1_betti_auc,phase_edge_q25,phase_edge_mean,dominant_period_seconds,lag_peak_strength,h1_max_persistence,h1_best_persistence
pop_jamendo_1054373__300s,pop_jamendo_1054373,pop,discovery,300.0,path_rhythm_phase,phase_lifted_path_homology,105,,,0.42467630152385566,0.42467630152385566,1.0,0.375,0.43113923038120416,0.45379149942946934,20.0,0.23963095374538113,0.0,0.0
pop_jamendo_1055999__180s,pop_jamendo_1055999,pop,discovery,180.0,path_acoustic_phase,phase_lifted_path_homology,89,,,0.3651736433733739,0.3651736433733739,1.0,0.325,0.3705405364871816,0.4148910796650511,20.0,0.22882477265029832,0.0,0.0
pop_jamendo_1055999__180s,pop_jamendo_1055999,pop,discovery,180.0,path_rhythm_phase,phase_lifted_path_homology,89,,,0.4120521998641458,0.4120521998641458,1.0,0.375,0.422418809187362,0.4531308413707022,20.0,0.2790207970222527,0.0,0.0
pop_jamendo_1055999__300s,pop_jamendo_1055999,pop,discovery,300.0,path_acoustic_phase,phase_lifted_path_homology,148,,,0.4282100089264504,0.4282100089264504,1.0,0.375,0.4354867523681118,0.458628543311173,18.0,0.16358307461467703,0.0,0.0
pop_jamendo_1055999__300s,pop_jamendo_1055999,pop,discovery,300.0,path_rhythm_phase,phase_lifted_path_homology,148,,,0.43738380825327033,0.43738380825327033,1.0,0.375,0.44067930942118755,0.45770053339697964,20.0,0.22789653285746458,0.0,0.0
pop_jamendo_1056002__180s,pop_jamendo_1056002,pop,discovery,180.0,path_acoustic_phase,phase_lifted_path_homology,30,,,0.3241918570522797,0.3241918570522797,1.0,0.275,0.3265136088588453,0.3612727943517857,14.0,0.12729506146837677,0.0,0.0
pop_jamendo_1056002__180s,pop_jamendo_1056002,pop,discovery,180.0,path_rhythm_phase,phase_lifted_path_homology,30,,,0.34100514198733833,0.34100514198733833,1.0,0.275,0.35606270204260543,0.3911029152394511,14.0,0.1466177971107665,0.0,0.0
pop_jamendo_1056002__300s,pop_jamendo_1056002,pop,discovery,300.0,path_acoustic_phase,phase_lifted_path_homology,30,,,0.3241918570522797,0.3241918570522797,1.0,0.275,0.3265136088588453,0.3612727943517857,14.0,0.12729506146837677,0.0,0.0
pop_jamendo_1056002__300s,pop_jamendo_1056002,pop,discovery,300.0,path_rhythm_phase,phase_lifted_path_homology,30,,,0.34100514198733833,0.34100514198733833,1.0,0.275,0.35606270204260543,0.3911029152394511,14.0,0.1466177971107665,0.0,0.0
pop_jamendo_1056647__180s,pop_jamendo_1056647,pop,discovery,180.0,path_acoustic_phase,phase_lifted_path_homology,89,,,0.3929873929369005,0.3929873929369005,1.0,0.325,0.3993915464206968,0.4148982429052317,12.0,0.1588630561226163,0.0,0.0
pop_jamendo_1056647__180s,pop_jamendo_1056647,pop,discovery,180.0,path_rhythm_phase,phase_lifted_path_homology,89,,,0.38045545646046386,0.38045545646046386,1.0,0.325,0.38115720744735654,0.39409875796870786,14.0,0.1150381629549756,0.0,0.0
pop_jamendo_1056647__300s,pop_jamendo_1056647,pop,discovery,300.0,path_acoustic_phase,phase_lifted_path_homology,134,,,0.46487028380419776,0.46487028380419776,1.0,0.425,0.4659279741987601,0.4711535265342364,12.0,0.245525187987226,0.0,0.0
pop_jamendo_1056647__300s,pop_jamendo_1056647,pop,discovery,300.0,path_rhythm_phase,phase_lifted_path_homology,134,,,0.524229141697908,0.524229141697908,1.0,0.47500000000000003,0.5266951875468677,0.5342447777061117,14.0,0.40253757220369224,0.0,0.0
pop_jamendo_1056793__180s,pop_jamendo_1056793,pop,discovery,180.0,path_acoustic_phase,phase_lifted_path_homology,78,,,0.3884258145807997,0.3884258145807997,1.0,0.325,0.39369673483695594,0.4183084924035725,32.0,0.1588398844272152,0.0,0.0
pop_jamendo_1056793__180s,pop_jamendo_1056793,pop,discovery,180.0,path_rhythm_phase,phase_lifted_path_homology,78,,,0.39439176615458993,0.39439176615458993,1.0,0.325,0.39546677057342894,0.400255890581636,30.0,0.0808703041674852,0.0,0.0
pop_jamendo_1056793__300s,pop_jamendo_1056793,pop,discovery,300.0,path_acoustic_phase,phase_lifted_path_homology,78,,,0.3884258145807997,0.3884258145807997,1.0,0.325,0.39369673483695594,0.4183084924035725,32.0,0.1588398844272152,0.0,0.0
pop_jamendo_1056793__300s,pop_jamendo_1056793,pop,discovery,300.0,path_rhythm_phase,phase_lifted_path_homology,78,,,0.39439176615458993,0.39439176615458993,1.0,0.325,0.39546677057342894,0.400255890581636,30.0,0.0808703041674852,0.0,0.0
pop_jamendo_1057012__180s,pop_jamendo_1057012,pop,discovery,180.0,path_acoustic_phase,phase_lifted_path_homology,89,,,0.39485997231707815,0.39485997231707815,1.0,0.325,0.4048951602182139,0.4438460373615207,16.0,0.21381892044080297,0.0,0.0
pop_jamendo_1057012__180s,pop_jamendo_1057012,pop,discovery,180.0,path_rhythm_phase,phase_lifted_path_homology,89,,,0.41889731475590825,0.41889731475590825,1.0,0.375,0.42131172935146444,0.432507474846715,12.0,0.26549320766434603,0.0,0.0
pop_jamendo_1057012__300s,pop_jamendo_1057012,pop,discovery,300.0,path_acoustic_phase,phase_lifted_path_homology,149,,,0.46528705847325746,0.46528705847325746,1.0,0.425,0.46541897293718826,0.47572496091822564,16.0,0.23456871730108875,0.0,0.0
pop_jamendo_1057012__300s,pop_jamendo_1057012,pop,discovery,300.0,path_rhythm_phase,phase_lifted_path_homology,149,,,0.4726262576393802,0.4726262576393802,1.0,0.425,0.4732610627892304,0.4865051305667109,12.0,0.296920018250712,0.0,0.0
pop_jamendo_1057040__180s,pop_jamendo_1057040,pop,discovery,180.0,path_acoustic_phase,phase_lifted_path_homology,89,,,0.40186579352653357,0.40186579352653357,1.0,0.375,0.4088429908927512,0.4314339562697045,14.0,0.25255078811785836,0.0,0.0
pop_jamendo_1057040__180s,pop_jamendo_1057040,pop,discovery,180.0,path_rhythm_phase,phase_lifted_path_homology,89,,,0.3965522047030907,0.3965522047030907,1.0,0.325,0.39868974396547535,0.40700462079726796,14.0,0.1716543307410685,0.0,0.0
pop_jamendo_1057040__300s,pop_jamendo_1057040,pop,discovery,300.0,path_acoustic_phase,phase_lifted_path_homology,92,,,0.41961751840276196,0.41961751840276196,1.0,0.375,0.425480439516463,0.443577176301089,14.0,0.34109149291203,0.0,0.0
pop_jamendo_1057040__300s,pop_jamendo_1057040,pop,discovery,300.0,path_rhythm_phase,phase_lifted_path_homology,92,,,0.40156009401765913,0.40156009401765913,1.0,0.375,0.40278796608994344,0.42350868122890634,14.0,0.2587196174325278,0.0,0.0
pop_jamendo_1057478__180s,pop_jamendo_1057478,pop,discovery,180.0,path_acoustic_phase,phase_lifted_path_homology,39,,,0.3329320148765505,0.3329320148765505,1.0,0.275,0.35576759564631266,0.4530994388056348,20.0,0.3354254365445908,0.0,0.0
pop_jamendo_1057478__180s,pop_jamendo_1057478,pop,discovery,180.0,path_rhythm_phase,phase_lifted_path_homology,39,,,0.36472081102557724,0.36472081102557724,1.0,0.325,0.3819779929468546,0.4327637701760448,14.0,0.2202862931924341,0.0,0.0
pop_jamendo_1057478__300s,pop_jamendo_1057478,pop,discovery,300.0,path_acoustic_phase,phase_lifted_path_homology,39,,,0.3329320148765505,0.3329320148765505,1.0,0.275,0.35576759564631266,0.4530994388056348,20.0,0.3354254365445908,0.0,0.0
pop_jamendo_1057478__300s,pop_jamendo_1057478,pop,discovery,300.0,path_rhythm_phase,phase_lifted_path_homology,39,,,0.36472081102557724,0.36472081102557724,1.0,0.325,0.3819779929468546,0.4327637701760448,14.0,0.2202862931924341,0.0,0.0
pop_jamendo_1057704__180s,pop_jamendo_1057704,pop,discovery,180.0,path_acoustic_phase,phase_lifted_path_homology,89,,,0.3065693110910494,0.3065693110910494,1.0,0.275,0.3140680493891637,0.3869097148619869,56.0,0.1360502193078077,0.0,0.0
pop_jamendo_1057704__180s,pop_jamendo_1057704,pop,discovery,180.0,path_rhythm_phase,phase_lifted_path_homology,89,,,0.35861445725534913,0.35861445725534913,1.0,0.325,0.3681121127433893,0.4129533921394161,56.0,0.33135100560718955,0.0,0.0
pop_jamendo_1057704__300s,pop_jamendo_1057704,pop,discovery,300.0,path_acoustic_phase,phase_lifted_path_homology,91,,,0.3134509573607313,0.3134509573607313,1.0,0.275,0.31399155816198565,0.3846536445512116,56.0,0.11233721118081785,0.0,0.0
pop_jamendo_1057704__300s,pop_jamendo_1057704,pop,discovery,300.0,path_rhythm_phase,phase_lifted_path_homology,91,,,0.4076730733163461,0.4076730733163461,1.0,0.375,0.4102137316108091,0.4332762398909182,56.0,0.3475512626515638,0.0,0.0
pop_jamendo_1057713__180s,pop_jamendo_1057713,pop,discovery,180.0,path_acoustic_phase,phase_lifted_path_homology,86,,,0.3676988759726038,0.3676988759726038,1.0,0.325,0.3772329366855962,0.4002782229167503,16.0,0.15905247581594062,0.0,0.0
pop_jamendo_1057713__180s,pop_jamendo_1057713,pop,discovery,180.0,path_rhythm_phase,phase_lifted_path_homology,86,,,0.3634726664989921,0.3634726664989921,1.0,0.325,0.37206471372563793,0.395589283444046,16.0,0.16582382199231982,0.0,0.0
pop_jamendo_1057713__300s,pop_jamendo_1057713,pop,discovery,300.0,path_acoustic_phase,phase_lifted_path_homology,86,,,0.3676988759726038,0.3676988759726038,1.0,0.325,0.3772329366855962,0.4002782229167503,16.0,0.15905247581594062,0.0,0.0
pop_jamendo_1057713__300s,pop_jamendo_1057713,pop,discovery,300.0,path_rhythm_phase,phase_lifted_path_homology,86,,,0.3634726664989921,0.3634726664989921,1.0,0.325,0.37206471372563793,0.395589283444046,16.0,0.16582382199231982,0.0,0.0
pop_jamendo_1057762__180s,pop_jamendo_1057762,pop,discovery,180.0,path_acoustic_phase,phase_lifted_path_homology,89,,,0.344749302915071,0.344749302915071,1.0,0.275,0.36276536219456934,0.4182994796267067,12.0,0.2887292176021,0.0,0.0
pop_jamendo_1057762__180s,pop_jamendo_1057762,pop,discovery,180.0,path_rhythm_phase,phase_lifted_path_homology,89,,,0.40644451208122917,0.40644451208122917,1.0,0.375,0.41075564242508716,0.4259274707693041,14.0,0.28690687492132994,0.0,0.0
pop_jamendo_1057762__300s,pop_jamendo_1057762,pop,discovery,300.0,path_acoustic_phase,phase_lifted_path_homology,149,,,0.46576523242927226,0.46576523242927226,1.0,0.425,0.4663409925635721,0.4737946668072235,14.0,0.3498609272854898,0.0,0.0
pop_jamendo_1057762__300s,pop_jamendo_1057762,pop,discovery,300.0,path_rhythm_phase,phase_lifted_path_homology,149,,,0.42375278662861915,0.42375278662861915,1.0,0.375,0.42647069194497433,0.4358450627125084,14.0,0.2710739276385967,0.0,0.0
pop_jamendo_1057782__180s,pop_jamendo_1057782,pop,discovery,180.0,path_acoustic_phase,phase_lifted_path_homology,88,,,0.3816603327633649,0.3816603327633649,1.0,0.325,0.39440695918476326,0.4267058688476511,16.0,0.29957144241691935,0.0,0.0
pop_jamendo_1057782__180s,pop_jamendo_1057782,pop,discovery,180.0,path_rhythm_phase,phase_lifted_path_homology,88,,,0.399064218730094,0.399064218730094,1.0,0.325,0.41095288498023397,0.4444388870586182,12.0,0.32890999695156664,0.0,0.0
pop_jamendo_1057782__300s,pop_jamendo_1057782,pop,discovery,300.0,path_acoustic_phase,phase_lifted_path_homology,88,,,0.3816603327633649,0.3816603327633649,1.0,0.325,0.39440695918476326,0.4267058688476511,16.0,0.29957144241691935,0.0,0.0
pop_jamendo_1057782__300s,pop_jamendo_1057782,pop,discovery,300.0,path_rhythm_phase,phase_lifted_path_homology,88,,,0.399064218730094,0.399064218730094,1.0,0.325,0.41095288498023397,0.4444388870586182,12.0,0.32890999695156664,0.0,0.0
pop_jamendo_1057836__180s,pop_jamendo_1057836,pop,discovery,180.0,path_acoustic_phase,phase_lifted_path_homology,89,,,0.43012601598893135,0.43012601598893135,1.0,0.375,0.43560954444789224,0.45237450640305893,12.0,0.22040694811141304,0.0,0.0
pop_jamendo_1057836__180s,pop_jamendo_1057836,pop,discovery,180.0,path_rhythm_phase,phase_lifted_path_homology,89,,,0.42839446574691464,0.42839446574691464,1.0,0.375,0.4318262106739845,0.4577178687110856,16.0,0.1860906850092905,0.0,0.0
pop_jamendo_1057836__300s,pop_jamendo_1057836,pop,discovery,300.0,path_acoustic_phase,phase_lifted_path_homology,149,,,0.4382158128497439,0.4382158128497439,1.0,0.375,0.44151052189859485,0.4476004878857531,12.0,0.25563231271541476,0.0,0.0
pop_jamendo_1057836__300s,pop_jamendo_1057836,pop,discovery,300.0,path_rhythm_phase,phase_lifted_path_homology,149,,,0.4129701679462939,0.4129701679462939,1.0,0.375,0.4151356266119911,0.43441524710171425,18.0,0.09328356150446693,0.0,0.0
pop_jamendo_1058267__180s,pop_jamendo_1058267,pop,discovery,180.0,path_acoustic_phase,phase_lifted_path_homology,89,,,0.38682843307594567,0.38682843307594567,1.0,0.325,0.3884501536468814,0.39286739841237805,12.0,0.22167752456423062,0.0,0.0
pop_jamendo_1058267__180s,pop_jamendo_1058267,pop,discovery,180.0,path_rhythm_phase,phase_lifted_path_homology,89,,,0.35646113505637794,0.35646113505637794,1.0,0.325,0.3632438450280884,0.3837192311353243,14.0,0.2724523693389047,0.0,0.0
pop_jamendo_1058267__300s,pop_jamendo_1058267,pop,discovery,300.0,path_acoustic_phase,phase_lifted_path_homology,117,,,0.3867570851933222,0.3867570851933222,1.0,0.325,0.38973345379379715,0.4024858320974189,12.0,0.25083761171020313,0.0,0.0
pop_jamendo_1058267__300s,pop_jamendo_1058267,pop,discovery,300.0,path_rhythm_phase,phase_lifted_path_homology,117,,,0.37483737037549464,0.37483737037549464,1.0,0.325,0.37591450499347273,0.38912921356613045,12.0,0.22236201695234303,0.0,0.0
pop_jamendo_1059054__180s,pop_jamendo_1059054,pop,discovery,180.0,path_acoustic_phase,phase_lifted_path_homology,89,,,0.3964094724927278,0.3964094724927278,1.0,0.325,0.41326087845714615,0.4565654265190759,48.0,0.38785687653876955,0.0,0.0
pop_jamendo_1059054__180s,pop_jamendo_1059054,pop,discovery,180.0,path_rhythm_phase,phase_lifted_path_homology,89,,,0.3305218962936844,0.3305218962936844,1.0,0.275,0.36268413677946304,0.4326202194834298,36.0,0.31536941869360313,0.0,0.0
pop_jamendo_1059054__300s,pop_jamendo_1059054,pop,discovery,300.0,path_acoustic_phase,phase_lifted_path_homology,96,,,0.46754462987063333,0.46754462987063333,1.0,0.425,0.4797762685151326,0.5116014709967504,12.0,0.3180058468892617,0.0,0.0
pop_jamendo_1059054__300s,pop_jamendo_1059054,pop,discovery,300.0,path_rhythm_phase,phase_lifted_path_homology,96,,,0.4726506288400671,0.4726506288400671,1.0,0.425,0.4751598039259188,0.5033520763143299,36.0,0.3724006056762359,0.0,0.0
pop_jamendo_1059391__180s,pop_jamendo_1059391,pop,discovery,180.0,path_acoustic_phase,phase_lifted_path_homology,89,,,0.5888915695890383,0.5888915695890383,1.0,0.5249999999999999,0.5932279412573552,0.6112381298499052,12.0,0.7959729073535509,0.0,0.0
pop_jamendo_1059391__180s,pop_jamendo_1059391,pop,discovery,180.0,path_rhythm_phase,phase_lifted_path_homology,89,,,0.5420936573444993,0.5420936573444993,1.0,0.47500000000000003,0.5480301934753273,0.5695502746158343,22.0,0.28041532575138783,0.0,0.0
pop_jamendo_1059391__300s,pop_jamendo_1059391,pop,discovery,300.0,path_acoustic_phase,phase_lifted_path_homology,149,,,0.5975748601154128,0.5975748601154128,1.0,0.5249999999999999,0.5979741349236574,0.6176753392047316,12.0,0.41082878305343323,0.0,0.0
pop_jamendo_1059391__300s,pop_jamendo_1059391,pop,discovery,300.0,path_rhythm_phase,phase_lifted_path_homology,149,,,0.6357857264782898,0.6357857264782898,1.0,0.575,0.6402164179072528,0.6616055106164508,30.0,0.247911567891397,0.0,0.0
pop_jamendo_1059990__180s,pop_jamendo_1059990,pop,discovery,180.0,path_acoustic_phase,phase_lifted_path_homology,55,,,0.4312645639613936,0.4312645639613936,1.0,0.375,0.43293687265376113,0.4391976425961375,36.0,0.33698793672808236,0.0,0.0
pop_jamendo_1059990__180s,pop_jamendo_1059990,pop,discovery,180.0,path_rhythm_phase,phase_lifted_path_homology,55,,,0.26941417203902,0.26941417203902,1.0,0.225,0.29081971397588846,0.3501002955129005,36.0,0.19448446549914467,0.0,0.0
pop_jamendo_1059990__300s,pop_jamendo_1059990,pop,discovery,300.0,path_acoustic_phase,phase_lifted_path_homology,55,,,0.4312645639613936,0.4312645639613936,1.0,0.375,0.43293687265376113,0.4391976425961375,36.0,0.33698793672808236,0.0,0.0
pop_jamendo_1059990__300s,pop_jamendo_1059990,pop,discovery,300.0,path_rhythm_phase,phase_lifted_path_homology,55,,,0.26941417203902,0.26941417203902,1.0,0.225,0.29081971397588846,0.3501002955129005,36.0,0.19448446549914467,0.0,0.0
pop_jamendo_1061334__180s,pop_jamendo_1061334,pop,discovery,180.0,path_acoustic_phase,phase_lifted_path_homology,89,,,0.56583071590451,0.56583071590451,1.0,0.5249999999999999,0.5669088078636838,0.5689663196081094,18.0,0.34037237113187935,0.0,0.0
pop_jamendo_1061334__180s,pop_jamendo_1061334,pop,discovery,180.0,path_rhythm_phase,phase_lifted_path_homology,89,,,0.5040124572841453,0.5040124572841453,1.0,0.47500000000000003,0.5058040122963054,0.5114397041678448,14.0,0.31719554529958494,0.0,0.0
pop_jamendo_1061334__300s,pop_jamendo_1061334,pop,discovery,300.0,path_acoustic_phase,phase_lifted_path_homology,90,,,0.547624422457852,0.547624422457852,1.0,0.47500000000000003,0.5515581852601358,0.562991502127893,18.0,0.3623038010754416,0.0,0.0
pop_jamendo_1061334__300s,pop_jamendo_1061334,pop,discovery,300.0,path_rhythm_phase,phase_lifted_path_homology,90,,,0.5126976404293607,0.5126976404293607,1.0,0.47500000000000003,0.5139060750906511,0.5221300592293077,14.0,0.2611505376794683,0.0,0.0
pop_jamendo_1061549__180s,pop_jamendo_1061549,pop,discovery,180.0,path_acoustic_phase,phase_lifted_path_homology,39,,,0.3345099117275628,0.3345099117275628,1.0,0.275,0.33717978168601276,0.3473563861344336,18.0,0.030026787369389796,0.0,0.0
pop_jamendo_1061549__180s,pop_jamendo_1061549,pop,discovery,180.0,path_rhythm_phase,phase_lifted_path_homology,39,,,0.334643374186079,0.334643374186079,1.0,0.275,0.33956298091435977,0.36511884977227616,12.0,0.15666761809354313,0.0,0.0
pop_jamendo_1061549__300s,pop_jamendo_1061549,pop,discovery,300.0,path_acoustic_phase,phase_lifted_path_homology,39,,,0.3345099117275628,0.3345099117275628,1.0,0.275,0.33717978168601276,0.3473563861344336,18.0,0.030026787369389796,0.0,0.0
pop_jamendo_1061549__300s,pop_jamendo_1061549,pop,discovery,300.0,path_rhythm_phase,phase_lifted_path_homology,39,,,0.334643374186079,0.334643374186079,1.0,0.275,0.33956298091435977,0.36511884977227616,12.0,0.15666761809354313,0.0,0.0
pop_jamendo_1062120__180s,pop_jamendo_1062120,pop,discovery,180.0,path_acoustic_phase,phase_lifted_path_homology,89,,,0.38454029281049457,0.38454029281049457,1.0,0.325,0.38546028130981547,0.4099478774224825,20.0,0.1324668704498908,0.0,0.0
pop_jamendo_1062120__180s,pop_jamendo_1062120,pop,discovery,180.0,path_rhythm_phase,phase_lifted_path_homology,89,,,0.44972615884289685,0.44972615884289685,1.0,0.375,0.45544496989689864,0.47419419934134505,58.0,0.4045160307228878,0.0,0.0
pop_jamendo_1062120__300s,pop_jamendo_1062120,pop,discovery,300.0,path_acoustic_phase,phase_lifted_path_homology,125,,,0.44387918409709515,0.44387918409709515,1.0,0.375,0.4516524416476849,0.4733637389051602,12.0,0.2852778375525211,0.0,0.0
pop_jamendo_1062120__300s,pop_jamendo_1062120,pop,discovery,300.0,path_rhythm_phase,phase_lifted_path_homology,125,,,0.5117061066023357,0.5117061066023357,1.0,0.47500000000000003,0.5163566584205195,0.5268570946050123,24.0,0.3381327022577987,0.0,0.0
pop_jamendo_1063351__180s,pop_jamendo_1063351,pop,discovery,180.0,path_acoustic_phase,phase_lifted_path_homology,25,,,0.2987281158055918,0.2987281158055918,1.0,0.225,0.3037045426634079,0.38249338224202223,14.0,0.004169822114588717,0.0,0.0
pop_jamendo_1063351__180s,pop_jamendo_1063351,pop,discovery,180.0,path_rhythm_phase,phase_lifted_path_homology,25,,,0.3079769285525808,0.3079769285525808,1.0,0.275,0.32029177839452017,0.3735841120055314,14.0,0.014239543677041833,0.0,0.0
pop_jamendo_1063351__300s,pop_jamendo_1063351,pop,discovery,300.0,path_acoustic_phase,phase_lifted_path_homology,25,,,0.2987281158055918,0.2987281158055918,1.0,0.225,0.3037045426634079,0.38249338224202223,14.0,0.004169822114588717,0.0,0.0
pop_jamendo_1063351__300s,pop_jamendo_1063351,pop,discovery,300.0,path_rhythm_phase,phase_lifted_path_homology,25,,,0.3079769285525808,0.3079769285525808,1.0,0.275,0.32029177839452017,0.3735841120055314,14.0,0.014239543677041833,0.0,0.0
pop_jamendo_1063539__180s,pop_jamendo_1063539,pop,discovery,180.0,path_acoustic_phase,phase_lifted_path_homology,89,,,0.400153189116811,0.400153189116811,1.0,0.375,0.4044861859963223,0.414970335383876,12.0,0.2692562792860569,0.0,0.0
pop_jamendo_1063539__180s,pop_jamendo_1063539,pop,discovery,180.0,path_rhythm_phase,phase_lifted_path_homology,89,,,0.3539940237718464,0.3539940237718464,1.0,0.325,0.3597518519120278,0.3795695479598186,24.0,0.13472821378108257,0.0,0.0
pop_jamendo_1063539__300s,pop_jamendo_1063539,pop,discovery,300.0,path_acoustic_phase,phase_lifted_path_homology,108,,,0.40124238427828274,0.40124238427828274,1.0,0.375,0.4030056740786702,0.4079888871695878,14.0,0.17462349676127475,0.0,0.0
pop_jamendo_1063539__300s,pop_jamendo_1063539,pop,discovery,300.0,path_rhythm_phase,phase_lifted_path_homology,108,,,0.3138336519278628,0.3138336519278628,1.0,0.275,0.3154201381982268,0.33411158644836864,28.0,0.099912260814083,0.0,0.0
pop_jamendo_1063844__180s,pop_jamendo_1063844,pop,discovery,180.0,path_acoustic_phase,phase_lifted_path_homology,89,,,0.36035511603746806,0.36035511603746806,1.0,0.325,0.36489921042590806,0.45075895943829725,52.0,0.39399985893509337,0.0,0.0
pop_jamendo_1063844__180s,pop_jamendo_1063844,pop,discovery,180.0,path_rhythm_phase,phase_lifted_path_homology,89,,,0.3294514358029475,0.3294514358029475,1.0,0.275,0.34920935900171096,0.4122837397512964,58.0,0.2591804377012936,0.0,0.0
pop_jamendo_1063844__300s,pop_jamendo_1063844,pop,discovery,300.0,path_acoustic_phase,phase_lifted_path_homology,92,,,0.3532611418787976,0.3532611418787976,1.0,0.325,0.36677863915273656,0.4387108345689019,52.0,0.3395214552854411,0.0,0.0
pop_jamendo_1063844__300s,pop_jamendo_1063844,pop,discovery,300.0,path_rhythm_phase,phase_lifted_path_homology,92,,,0.3028821657374909,0.3028821657374909,1.0,0.275,0.316567376048889,0.4073044052051429,58.0,0.2256842059779801,0.0,0.0
pop_jamendo_1063861__180s,pop_jamendo_1063861,pop,discovery,180.0,path_acoustic_phase,phase_lifted_path_homology,78,,,0.37663479803804323,0.37663479803804323,1.0,0.325,0.3804890398561109,0.3991362546661845,28.0,0.11236576465575854,0.0,0.0
pop_jamendo_1063861__180s,pop_jamendo_1063861,pop,discovery,180.0,path_rhythm_phase,phase_lifted_path_homology,78,,,0.4639106671567897,0.4639106671567897,1.0,0.425,0.4761459092832648,0.5099657744577563,12.0,0.2871238794832611,0.0,0.0
pop_jamendo_1063861__300s,pop_jamendo_1063861,pop,discovery,300.0,path_acoustic_phase,phase_lifted_path_homology,78,,,0.37663479803804323,0.37663479803804323,1.0,0.325,0.3804890398561109,0.3991362546661845,28.0,0.11236576465575854,0.0,0.0
pop_jamendo_1063861__300s,pop_jamendo_1063861,pop,discovery,300.0,path_rhythm_phase,phase_lifted_path_homology,78,,,0.4639106671567897,0.4639106671567897,1.0,0.425,0.4761459092832648,0.5099657744577563,12.0,0.2871238794832611,0.0,0.0
pop_jamendo_1064416__180s,pop_jamendo_1064416,pop,discovery,180.0,path_acoustic_phase,phase_lifted_path_homology,89,,,0.4798631506339479,0.4798631506339479,1.0,0.425,0.4855084369205256,0.5081235948792195,32.0,0.6497702084715913,0.0,0.0
pop_jamendo_1064416__180s,pop_jamendo_1064416,pop,discovery,180.0,path_rhythm_phase,phase_lifted_path_homology,89,,,0.42257022132622546,0.42257022132622546,1.0,0.375,0.4287938827765125,0.4697970520947825,32.0,0.4123483225534227,0.0,0.0
pop_jamendo_1064416__300s,pop_jamendo_1064416,pop,discovery,300.0,path_acoustic_phase,phase_lifted_path_homology,102,,,0.49695764972453255,0.49695764972453255,1.0,0.425,0.49805380509887853,0.5184163474065339,32.0,0.5080172594443924,0.0,0.0
pop_jamendo_1064416__300s,pop_jamendo_1064416,pop,discovery,300.0,path_rhythm_phase,phase_lifted_path_homology,102,,,0.4311591267864488,0.4311591267864488,1.0,0.375,0.43152913183817526,0.4471912869061337,32.0,0.3055758834089335,0.0,0.0
pop_jamendo_1064870__180s,pop_jamendo_1064870,pop,discovery,180.0,path_acoustic_phase,phase_lifted_path_homology,89,,,0.3858583698525098,0.3858583698525098,1.0,0.325,0.38642075656796826,0.39704334897521926,18.0,0.12767124698028276,0.0,0.0
pop_jamendo_1064870__180s,pop_jamendo_1064870,pop,discovery,180.0,path_rhythm_phase,phase_lifted_path_homology,89,,,0.2607771820346244,0.2607771820346244,1.0,0.225,0.2774963355048085,0.32607058118947313,54.0,0.06279900633850422,0.0,0.0
pop_jamendo_1064870__300s,pop_jamendo_1064870,pop,discovery,300.0,path_acoustic_phase,phase_lifted_path_homology,130,,,0.37180883794812203,0.37180883794812203,1.0,0.325,0.37527117712317803,0.3820326076987544,64.0,0.12192194656444655,0.0,0.0
pop_jamendo_1064870__300s,pop_jamendo_1064870,pop,discovery,300.0,path_rhythm_phase,phase_lifted_path_homology,130,,,0.3368048673533636,0.3368048673533636,1.0,0.275,0.3394436176705453,0.3534710499246945,14.0,0.042930832696386756,0.0,0.0
pop_jamendo_1065251__180s,pop_jamendo_1065251,pop,discovery,180.0,path_acoustic_phase,phase_lifted_path_homology,84,,,0.2700075330837851,0.2700075330837851,1.0,0.225,0.30851212599620653,0.4291909886253853,40.0,0.38831177609015843,0.0,0.0
pop_jamendo_1065251__180s,pop_jamendo_1065251,pop,discovery,180.0,path_rhythm_phase,phase_lifted_path_homology,84,,,0.23713361294965535,0.23713361294965535,1.0,0.175,0.3010150299796838,0.4770626966465212,40.0,0.49762970497292924,0.0,0.0
pop_jamendo_1065251__300s,pop_jamendo_1065251,pop,discovery,300.0,path_acoustic_phase,phase_lifted_path_homology,84,,,0.2700075330837851,0.2700075330837851,1.0,0.225,0.30851212599620653,0.4291909886253853,40.0,0.38831177609015843,0.0,0.0
pop_jamendo_1065251__300s,pop_jamendo_1065251,pop,discovery,300.0,path_rhythm_phase,phase_lifted_path_homology,84,,,0.23713361294965535,0.23713361294965535,1.0,0.175,0.3010150299796838,0.4770626966465212,40.0,0.49762970497292924,0.0,0.0
pop_jamendo_1065316__180s,pop_jamendo_1065316,pop,discovery,180.0,path_acoustic_phase,phase_lifted_path_homology,89,,,0.41129156217354507,0.41129156217354507,1.0,0.375,0.41770818639239465,0.4489623367672532,52.0,0.40389077278067587,0.0,0.0
pop_jamendo_1065316__180s,pop_jamendo_1065316,pop,discovery,180.0,path_rhythm_phase,phase_lifted_path_homology,89,,,0.37390011304928433,0.37390011304928433,1.0,0.325,0.3790699888113226,0.40347547719326554,20.0,0.3393942309552218,0.0,0.0
