segment_id,track_id,group,split,scale_seconds,source_chroma_relative_path,source_chroma_sha256,pitch_v2_relative_path,pitch_v2_sha256,codebook_sha256,steps,valid_steps,masked_steps,observed_states,median_codebook_distance,status,processed_at,error
focus_jamendo_1161853__300s,focus_jamendo_1161853,focus,validation,300.0,features/chroma/300s/focus/validation/focus_jamendo_1161853__300s.npz,171012f0b3632526d9eba335e6f931decf171baee48e5e2c7827c936e0134038,features/pitch_v2/300s/focus/validation/focus_jamendo_1161853__300s.npz,008204e66f39d3ff3cb66de26f7d829592553763a00be398cdaded8a176fd7a7,172e7094b7a170b50058cc2cfb72f89054f951dc2bf8506ae0e3381d3977a7c8,189,152,37,12,0.20496606826782227,success,2026-08-04,
focus_jamendo_1248571__180s,focus_jamendo_1248571,focus,holdout,180.0,features/chroma/180s/focus/holdout/focus_jamendo_1248571__180s.npz,4d62f271d4d70de08e055db2b37cda1e564670627810a4653f334dbed586a468,features/pitch_v2/180s/focus/holdout/focus_jamendo_1248571__180s.npz,537a14795ac098d855e587af01cda847b525031aafa82fba77efc197e39bf09d,172e7094b7a170b50058cc2cfb72f89054f951dc2bf8506ae0e3381d3977a7c8,310,256,54,11,0.19268888235092163,success,2026-08-04,
focus_jamendo_1248571__300s,focus_jamendo_1248571,focus,holdout,300.0,features/chroma/300s/focus/holdout/focus_jamendo_1248571__300s.npz,67d9ed68bfbe2c7bcad22072dd1ef458cb6067f71e907d6bb16826bae2a75d1b,features/pitch_v2/300s/focus/holdout/focus_jamendo_1248571__300s.npz,168254c8f1a50f18d4d0a696e5765220bbe01e7ec93762258b6a10a9b3c59761,172e7094b7a170b50058cc2cfb72f89054f951dc2bf8506ae0e3381d3977a7c8,518,433,85,12,0.1947566717863083,success,2026-08-04,
focus_jamendo_1250838__180s,focus_jamendo_1250838,focus,discovery,180.0,features/chroma/180s/focus/discovery/focus_jamendo_1250838__180s.npz,e00a08c728d212a3c58f25c76d61ba4aa0a262c94f45326e30a956fb461c42bf,features/pitch_v2/180s/focus/discovery/focus_jamendo_1250838__180s.npz,8921731f24d362e87181b36a8ff4074563ebf61e383714986d91fbf8e6c4a139,172e7094b7a170b50058cc2cfb72f89054f951dc2bf8506ae0e3381d3977a7c8,379,311,68,8,0.25231048464775085,success,2026-08-04,
focus_jamendo_1250838__300s,focus_jamendo_1250838,focus,discovery,300.0,features/chroma/300s/focus/discovery/focus_jamendo_1250838__300s.npz,1caea927929e8df5fea2af0b592d1c9d46bea1028915816eeb164066f0d4f9ac,features/pitch_v2/300s/focus/discovery/focus_jamendo_1250838__300s.npz,a4f46de0cd5c828cbc76da585dc35ac39a74433bcdaad7d041f2c075e2bccf5f,172e7094b7a170b50058cc2cfb72f89054f951dc2bf8506ae0e3381d3977a7c8,632,512,120,9,0.2515058219432831,success,2026-08-04,
focus_jamendo_1272579__180s,focus_jamendo_1272579,focus,holdout,180.0,features/chroma/180s/focus/holdout/focus_jamendo_1272579__180s.npz,fd2643c48b18b97a95668c019ff29057e4f2fa8d6556ab336d25fa60a8234822,features/pitch_v2/180s/focus/holdout/focus_jamendo_1272579__180s.npz,3bd6f52e887a6813980a3acaf8fdd08a14bd624e38fe7c6ce8f7146014a1af53,172e7094b7a170b50058cc2cfb72f89054f951dc2bf8506ae0e3381d3977a7c8,397,310,87,11,0.25034379959106445,success,2026-08-04,
focus_jamendo_1272579__300s,focus_jamendo_1272579,focus,holdout,300.0,features/chroma/300s/focus/holdout/focus_jamendo_1272579__300s.npz,49f773b7326925fbe1dff3dd29205183fea4beb4b13fa5586f8dd6f2f380c63c,features/pitch_v2/300s/focus/holdout/focus_jamendo_1272579__300s.npz,011e12f4d5d5612eeb0574ef911d7dc4a877729d57481006420731daf772fb71,172e7094b7a170b50058cc2cfb72f89054f951dc2bf8506ae0e3381d3977a7c8,661,536,125,13,0.2553119659423828,success,2026-08-04,
focus_jamendo_1302666__180s,focus_jamendo_1302666,focus,discovery,180.0,features/chroma/180s/focus/discovery/focus_jamendo_1302666__180s.npz,ab57c03470710f491cb0a155995ee027e1142d9c877711f40c9139a5d8771052,features/pitch_v2/180s/focus/discovery/focus_jamendo_1302666__180s.npz,edb5a8d83ec1752f3e2ba6d2f88549157fe271f3177e81ea57992a2607638ed8,172e7094b7a170b50058cc2cfb72f89054f951dc2bf8506ae0e3381d3977a7c8,383,304,79,9,0.19972582161426544,success,2026-08-04,
focus_jamendo_1302666__300s,focus_jamendo_1302666,focus,discovery,300.0,features/chroma/300s/focus/discovery/focus_jamendo_1302666__300s.npz,7f37368c47cc56a37c7132ffc3a19f705cb31ce576f359f86d6ee2e00b91f147,features/pitch_v2/300s/focus/discovery/focus_jamendo_1302666__300s.npz,914842e7407621757ba47013fbcde5eb5bbd32b39bdb87e11cc3e11c9bc1ebf0,172e7094b7a170b50058cc2cfb72f89054f951dc2bf8506ae0e3381d3977a7c8,636,504,132,9,0.20236334204673767,success,2026-08-04,
focus_jamendo_1357893__180s,focus_jamendo_1357893,focus,validation,180.0,features/chroma/180s/focus/validation/focus_jamendo_1357893__180s.npz,c317d8e6259227fb5d436cffff34adac453b22fb38a1cae7e9313c0c258a530f,features/pitch_v2/180s/focus/validation/focus_jamendo_1357893__180s.npz,389a50ffb5d058aba0e4160f02e4b17e8a676e8990419e256b4dd7848599624b,172e7094b7a170b50058cc2cfb72f89054f951dc2bf8506ae0e3381d3977a7c8,361,214,147,9,0.16566012799739838,success,2026-08-04,
focus_jamendo_1357893__300s,focus_jamendo_1357893,focus,validation,300.0,features/chroma/300s/focus/validation/focus_jamendo_1357893__300s.npz,223a13b2c7fbcb377d6baafd13107123ceb1987d446d166fff6b416f47115034,features/pitch_v2/300s/focus/validation/focus_jamendo_1357893__300s.npz,cca4285ae4c7b899c72f5e76a406e0abf835aa2be43a77a399246ad05079f9c8,172e7094b7a170b50058cc2cfb72f89054f951dc2bf8506ae0e3381d3977a7c8,594,352,242,11,0.16873955726623535,success,2026-08-04,
focus_jamendo_1442910__180s,focus_jamendo_1442910,focus,discovery,180.0,features/chroma/180s/focus/discovery/focus_jamendo_1442910__180s.npz,d5f0ff253eeec23984913777fce7af1033d84329d2dec79a7960442f078e1b6b,features/pitch_v2/180s/focus/discovery/focus_jamendo_1442910__180s.npz,dd904c7a9b6df9d015acdfe241557cf2dc2fec13e2eba2dccbf7b803570393a1,172e7094b7a170b50058cc2cfb72f89054f951dc2bf8506ae0e3381d3977a7c8,363,325,38,7,0.1533815562725067,success,2026-08-04,
focus_jamendo_1442910__300s,focus_jamendo_1442910,focus,discovery,300.0,features/chroma/300s/focus/discovery/focus_jamendo_1442910__300s.npz,64f14b1d49400e7f6d91c3e454e7c9e8d4ea8693cf711291e9f5cf8f80199b3c,features/pitch_v2/300s/focus/discovery/focus_jamendo_1442910__300s.npz,2612a14f9ceed8695f6c2c68e96f1d569832afe0ad736554a18813175f3d645f,172e7094b7a170b50058cc2cfb72f89054f951dc2bf8506ae0e3381d3977a7c8,353,315,38,6,0.15053492784500122,success,2026-08-04,
focus_jamendo_1450425__180s,focus_jamendo_1450425,focus,discovery,180.0,features/chroma/180s/focus/discovery/focus_jamendo_1450425__180s.npz,a59b79b75f036bbc4b76ef8e16a827ccec95505459128fac2d1e4af8bb11fcab,features/pitch_v2/180s/focus/discovery/focus_jamendo_1450425__180s.npz,94f08c720da29376ecf63dd1ebf2e7f76646bec3dde93068bddbbd133eb02295,172e7094b7a170b50058cc2cfb72f89054f951dc2bf8506ae0e3381d3977a7c8,377,340,37,12,0.17355462908744812,success,2026-08-04,
focus_jamendo_1450425__300s,focus_jamendo_1450425,focus,discovery,300.0,features/chroma/300s/focus/discovery/focus_jamendo_1450425__300s.npz,00390a28020b2351f8bd0f738569316c6306c0c2abd94e6aa459b21bd9e12414,features/pitch_v2/300s/focus/discovery/focus_jamendo_1450425__300s.npz,d5a91922ad27c462ca5e5381a0ccf0a04855b6f164f151a961fbb205b852ac5a,172e7094b7a170b50058cc2cfb72f89054f951dc2bf8506ae0e3381d3977a7c8,451,409,42,12,0.17553740739822388,success,2026-08-04,
focus_jamendo_1496808__180s,focus_jamendo_1496808,focus,validation,180.0,features/chroma/180s/focus/validation/focus_jamendo_1496808__180s.npz,1f4ea78c35c4ca3ec12f7ec40976c6ce8125bd7e071b6af330bf0d89c586249d,features/pitch_v2/180s/focus/validation/focus_jamendo_1496808__180s.npz,5faffc8ba0af9400cf58c0ba97680352a18e28e979bc58bb36d0a2a834f9492b,172e7094b7a170b50058cc2cfb72f89054f951dc2bf8506ae0e3381d3977a7c8,204,196,8,8,0.269886314868927,success,2026-08-04,
focus_jamendo_1496808__300s,focus_jamendo_1496808,focus,validation,300.0,features/chroma/300s/focus/validation/focus_jamendo_1496808__300s.npz,1f4ea78c35c4ca3ec12f7ec40976c6ce8125bd7e071b6af330bf0d89c586249d,features/pitch_v2/300s/focus/validation/focus_jamendo_1496808__300s.npz,5faffc8ba0af9400cf58c0ba97680352a18e28e979bc58bb36d0a2a834f9492b,172e7094b7a170b50058cc2cfb72f89054f951dc2bf8506ae0e3381d3977a7c8,204,196,8,8,0.269886314868927,success,2026-08-04,
focus_jamendo_1502253__180s,focus_jamendo_1502253,focus,discovery,180.0,features/chroma/180s/focus/discovery/focus_jamendo_1502253__180s.npz,ac48f31194424dabf2130c4eb13e9c133ce0a813d2eb9ec745102ba72aa6da33,features/pitch_v2/180s/focus/discovery/focus_jamendo_1502253__180s.npz,0d77d728f429e86a92c5df1016435cae9922c2876bfe0e4a482cf2ecf36db84b,172e7094b7a170b50058cc2cfb72f89054f951dc2bf8506ae0e3381d3977a7c8,376,296,80,9,0.26072031259536743,success,2026-08-04,
focus_jamendo_1502253__300s,focus_jamendo_1502253,focus,discovery,300.0,features/chroma/300s/focus/discovery/focus_jamendo_1502253__300s.npz,70570fcf93cb1bd8cf02cfd0f5e32503a422fe27b995d0db91eff4e15f06de2f,features/pitch_v2/300s/focus/discovery/focus_jamendo_1502253__300s.npz,85e6cc0e321d858d632f211bf57f8a732302ee99cf026e1da063554c70a172d4,172e7094b7a170b50058cc2cfb72f89054f951dc2bf8506ae0e3381d3977a7c8,373,289,84,9,0.2599022388458252,success,2026-08-04,
focus_jamendo_1522319__180s,focus_jamendo_1522319,focus,discovery,180.0,features/chroma/180s/focus/discovery/focus_jamendo_1522319__180s.npz,1a01262b1e7cfa2cc9748160e2f34daa9586e709cffd87c573fc426ce1345e25,features/pitch_v2/180s/focus/discovery/focus_jamendo_1522319__180s.npz,33fd67db5113a97a0b90fba15866da7e0e327b449d389ec5d474551d800c2922,172e7094b7a170b50058cc2cfb72f89054f951dc2bf8506ae0e3381d3977a7c8,390,293,97,10,0.23142696917057037,success,2026-08-04,
focus_jamendo_1522319__300s,focus_jamendo_1522319,focus,discovery,300.0,features/chroma/300s/focus/discovery/focus_jamendo_1522319__300s.npz,2b57c6a2e098ba280383ea658c43cac438cde5ef3aae11fd0568a517c0d96e02,features/pitch_v2/300s/focus/discovery/focus_jamendo_1522319__300s.npz,8955f87a89b30b68e3c755a3801c018d58343b40a2724f2c22e692fcd924ff9c,172e7094b7a170b50058cc2cfb72f89054f951dc2bf8506ae0e3381d3977a7c8,524,380,144,10,0.23126152157783508,success,2026-08-04,
focus_jamendo_1522321__180s,focus_jamendo_1522321,focus,discovery,180.0,features/chroma/180s/focus/discovery/focus_jamendo_1522321__180s.npz,d75cb0275b14030562a37567b4d40484a28a2229b7538b5c702334f8e9120f03,features/pitch_v2/180s/focus/discovery/focus_jamendo_1522321__180s.npz,52e5e2f2a79e4f8b4c2e9a0d9350d8feb4d93bef1d8456b0ce50f8580f941962,172e7094b7a170b50058cc2cfb72f89054f951dc2bf8506ae0e3381d3977a7c8,391,245,146,9,0.2500200867652893,success,2026-08-04,
focus_jamendo_1522321__300s,focus_jamendo_1522321,focus,discovery,300.0,features/chroma/300s/focus/discovery/focus_jamendo_1522321__300s.npz,d9337f21c7c2563b38308c10ec5974a322f437461f155f2bcecbbad89d68efdf,features/pitch_v2/300s/focus/discovery/focus_jamendo_1522321__300s.npz,b837fc07a32e2a79661b9098ee5c5bd772f865f910593d1d3480da59cb6c94ea,172e7094b7a170b50058cc2cfb72f89054f951dc2bf8506ae0e3381d3977a7c8,615,406,209,9,0.24915216863155365,success,2026-08-04,
focus_jamendo_1522332__180s,focus_jamendo_1522332,focus,discovery,180.0,features/chroma/180s/focus/discovery/focus_jamendo_1522332__180s.npz,1d923f8102929345f4bf6f55d07e37868070b742ced7d580a5a74bc417c1c6a6,features/pitch_v2/180s/focus/discovery/focus_jamendo_1522332__180s.npz,9f314e1d9d4b61937de7afa83139652756d98cc06b94bc2ab9ad63d812ff962c,172e7094b7a170b50058cc2cfb72f89054f951dc2bf8506ae0e3381d3977a7c8,411,259,152,10,0.23679879307746887,success,2026-08-04,
focus_jamendo_1522332__300s,focus_jamendo_1522332,focus,discovery,300.0,features/chroma/300s/focus/discovery/focus_jamendo_1522332__300s.npz,e2ce33bc67edcb3e746303a797f8253b5775915fbeda17b4556a7f4095a778a8,features/pitch_v2/300s/focus/discovery/focus_jamendo_1522332__300s.npz,5b39df35205da40643606cccc6b22e0a1b46202427f26771b84e9d3f4825c535,172e7094b7a170b50058cc2cfb72f89054f951dc2bf8506ae0e3381d3977a7c8,546,350,196,10,0.23308095335960388,success,2026-08-04,
focus_jamendo_1522335__180s,focus_jamendo_1522335,focus,discovery,180.0,features/chroma/180s/focus/discovery/focus_jamendo_1522335__180s.npz,afbdcdf3c491376ba9b5d30c1e3da5bf47b2ef028749faa049d7afabbc2d3d5b,features/pitch_v2/180s/focus/discovery/focus_jamendo_1522335__180s.npz,8ee9b4165fc7e9e66727544b4ee6b9322a536b773170e79d12b5c0b007b9a9c6,172e7094b7a170b50058cc2cfb72f89054f951dc2bf8506ae0e3381d3977a7c8,384,278,106,11,0.2410101592540741,success,2026-08-04,
focus_jamendo_1522335__300s,focus_jamendo_1522335,focus,discovery,300.0,features/chroma/300s/focus/discovery/focus_jamendo_1522335__300s.npz,55ce4a87e7b883c3840ae779d065cde1dd3b11d730068784cdbad13712704d42,features/pitch_v2/300s/focus/discovery/focus_jamendo_1522335__300s.npz,c04e692a3b23ee2d56543a2f22a757470eed52126738f61a3d208a6c48aaadbf,172e7094b7a170b50058cc2cfb72f89054f951dc2bf8506ae0e3381d3977a7c8,524,375,149,11,0.2433190643787384,success,2026-08-04,
focus_jamendo_1542218__180s,focus_jamendo_1542218,focus,discovery,180.0,features/chroma/180s/focus/discovery/focus_jamendo_1542218__180s.npz,769f3d1847d67078a74c18b82f962fdb1e41e8967a52a4bfedea6f314fa1e34c,features/pitch_v2/180s/focus/discovery/focus_jamendo_1542218__180s.npz,8253ef855d104cc5763560b160841ca11f64b4f0120c46627833c1ca07e78541,172e7094b7a170b50058cc2cfb72f89054f951dc2bf8506ae0e3381d3977a7c8,380,274,106,12,0.1853516548871994,success,2026-08-04,
focus_jamendo_1542218__300s,focus_jamendo_1542218,focus,discovery,300.0,features/chroma/300s/focus/discovery/focus_jamendo_1542218__300s.npz,edfe12460d1ed26a41d20121e556c5195f05907d206d5c2bce22e7450cd97936,features/pitch_v2/300s/focus/discovery/focus_jamendo_1542218__300s.npz,2dfbf9f3e8e558b907150bace485c3f59773aab6b82522e327ae5924616f4dbf,172e7094b7a170b50058cc2cfb72f89054f951dc2bf8506ae0e3381d3977a7c8,440,324,116,12,0.19475987553596497,success,2026-08-04,
focus_jamendo_1549291__180s,focus_jamendo_1549291,focus,validation,180.0,features/chroma/180s/focus/validation/focus_jamendo_1549291__180s.npz,a9ac912bdc20a0c60e16439896d857adef978a36531df6b05879db1772101f17,features/pitch_v2/180s/focus/validation/focus_jamendo_1549291__180s.npz,e4050601905a1eae90a8fc2a28622e9d092cebfff83e97107000595bbf396e06,172e7094b7a170b50058cc2cfb72f89054f951dc2bf8506ae0e3381d3977a7c8,306,282,24,9,0.23801282048225403,success,2026-08-04,
focus_jamendo_1549291__300s,focus_jamendo_1549291,focus,validation,300.0,features/chroma/300s/focus/validation/focus_jamendo_1549291__300s.npz,a9ac912bdc20a0c60e16439896d857adef978a36531df6b05879db1772101f17,features/pitch_v2/300s/focus/validation/focus_jamendo_1549291__300s.npz,e4050601905a1eae90a8fc2a28622e9d092cebfff83e97107000595bbf396e06,172e7094b7a170b50058cc2cfb72f89054f951dc2bf8506ae0e3381d3977a7c8,306,282,24,9,0.23801282048225403,success,2026-08-04,
focus_jamendo_1550368__180s,focus_jamendo_1550368,focus,validation,180.0,features/chroma/180s/focus/validation/focus_jamendo_1550368__180s.npz,bcb17d8a1a7afc2186e2f1399e7931bec23def50f3c4725c670ee1c1f0c76bde,features/pitch_v2/180s/focus/validation/focus_jamendo_1550368__180s.npz,2681ccdfc9c984bd0be5b845ad58002c35399b3d383a41b768923dfde8a49c1c,172e7094b7a170b50058cc2cfb72f89054f951dc2bf8506ae0e3381d3977a7c8,387,266,121,7,0.17908862233161926,success,2026-08-04,
focus_jamendo_1550368__300s,focus_jamendo_1550368,focus,validation,300.0,features/chroma/300s/focus/validation/focus_jamendo_1550368__300s.npz,6483a1cd7742c88e5995334f9ddd0ebbcef045a460f53a797a41f7ca9316dbb8,features/pitch_v2/300s/focus/validation/focus_jamendo_1550368__300s.npz,a32727c6a8f16e73b85be9ad16d4a6574bacea614bb7a8a4d6ed4dd6b87dd6ab,172e7094b7a170b50058cc2cfb72f89054f951dc2bf8506ae0e3381d3977a7c8,642,432,210,7,0.1837758719921112,success,2026-08-04,
focus_jamendo_1560365__180s,focus_jamendo_1560365,focus,discovery,180.0,features/chroma/180s/focus/discovery/focus_jamendo_1560365__180s.npz,940086eb3c147d13d17b80d6eabd6e7a2cf822d57b093918f5027550762f422a,features/pitch_v2/180s/focus/discovery/focus_jamendo_1560365__180s.npz,30c9ee7ae8bae79ab9ec2eb12daef2eeb89fe4e8d1c582303dc74434d87d5f49,172e7094b7a170b50058cc2cfb72f89054f951dc2bf8506ae0e3381d3977a7c8,397,335,62,10,0.21036487817764282,success,2026-08-04,
focus_jamendo_1560365__300s,focus_jamendo_1560365,focus,discovery,300.0,features/chroma/300s/focus/discovery/focus_jamendo_1560365__300s.npz,d03657269be8e0581b4c1db8aa11fc25804a69120834d38b4b7bc4ae61da07d5,features/pitch_v2/300s/focus/discovery/focus_jamendo_1560365__300s.npz,d5392964517fa4e6dfc8d5b2e5167f27e33693b3db84c9aaf73bb5d4992d6f4f,172e7094b7a170b50058cc2cfb72f89054f951dc2bf8506ae0e3381d3977a7c8,330,278,52,10,0.20749832689762115,success,2026-08-04,
focus_jamendo_1569329__180s,focus_jamendo_1569329,focus,holdout,180.0,features/chroma/180s/focus/holdout/focus_jamendo_1569329__180s.npz,3336c253546ab400cc96058de20f4ce091a09dd7a92a37bbc498d8e527b1ee69,features/pitch_v2/180s/focus/holdout/focus_jamendo_1569329__180s.npz,47640cf106f4db15c8edfa9bb5d854955729948a42eafa73fa42909ddf7ab091,172e7094b7a170b50058cc2cfb72f89054f951dc2bf8506ae0e3381d3977a7c8,400,334,66,16,0.2180807888507843,success,2026-08-04,
focus_jamendo_1569329__300s,focus_jamendo_1569329,focus,holdout,300.0,features/chroma/300s/focus/holdout/focus_jamendo_1569329__300s.npz,48121cc17b0134856f8266a7100809783f50b6ae166c63743af09887df1c4b24,features/pitch_v2/300s/focus/holdout/focus_jamendo_1569329__300s.npz,44f8852bb5b9d717cf178c96c9954329d0f209df5cba27dade8f894d47a437bc,172e7094b7a170b50058cc2cfb72f89054f951dc2bf8506ae0e3381d3977a7c8,610,519,91,16,0.2220388650894165,success,2026-08-04,
focus_jamendo_1569330__180s,focus_jamendo_1569330,focus,holdout,180.0,features/chroma/180s/focus/holdout/focus_jamendo_1569330__180s.npz,e2517e7be06a5c17df154e6b5fe0842bcc24500ffe85d2dbbec90fdf7fa8e94a,features/pitch_v2/180s/focus/holdout/focus_jamendo_1569330__180s.npz,ccfbe8fef9ad495bfebc8c5ee93db6d6cbfe8ebaaedc4d3dd19d9663c4cc6f83,172e7094b7a170b50058cc2cfb72f89054f951dc2bf8506ae0e3381d3977a7c8,227,192,35,13,0.2104407548904419,success,2026-08-04,
focus_jamendo_1569330__300s,focus_jamendo_1569330,focus,holdout,300.0,features/chroma/300s/focus/holdout/focus_jamendo_1569330__300s.npz,14550e67a953262ea7e78cdbbda05a5c950e45109510b98dcead2ef5721439e5,features/pitch_v2/300s/focus/holdout/focus_jamendo_1569330__300s.npz,edbee8ae45db28cfddc1679f0f8f63b375d1d13a05e07887d00c6d0f25e83c29,172e7094b7a170b50058cc2cfb72f89054f951dc2bf8506ae0e3381d3977a7c8,230,195,35,13,0.20726893842220306,success,2026-08-04,
focus_jamendo_1571054__180s,focus_jamendo_1571054,focus,validation,180.0,features/chroma/180s/focus/validation/focus_jamendo_1571054__180s.npz,11751e6725df9175e8f784a1fe9ddcdd3eaf34d7e81935ac031a51ba8cb47d24,features/pitch_v2/180s/focus/validation/focus_jamendo_1571054__180s.npz,f369fa010e3e6a50610e89eea54e4cdb9c0ca6e9926f85904639c30f9af349f0,172e7094b7a170b50058cc2cfb72f89054f951dc2bf8506ae0e3381d3977a7c8,322,192,130,8,0.17793042957782745,success,2026-08-04,
focus_jamendo_1571054__300s,focus_jamendo_1571054,focus,validation,300.0,features/chroma/300s/focus/validation/focus_jamendo_1571054__300s.npz,9a074115327250fc7e786fe69a618f0e320ee629a90226d87242b63e5014c89a,features/pitch_v2/300s/focus/validation/focus_jamendo_1571054__300s.npz,67bc11b0fdd65949271b28cc775974e45f58a02d73a9acf2fe492649c0b3b9ef,172e7094b7a170b50058cc2cfb72f89054f951dc2bf8506ae0e3381d3977a7c8,345,208,137,8,0.16067670285701752,success,2026-08-04,
focus_jamendo_1575999__180s,focus_jamendo_1575999,focus,discovery,180.0,features/chroma/180s/focus/discovery/focus_jamendo_1575999__180s.npz,50a790b53527cc5568d22fbbd690edfa9a6edbe05e88d71d577bfbf564b5c01b,features/pitch_v2/180s/focus/discovery/focus_jamendo_1575999__180s.npz,de3794df3ae0e3a8807f230aab6612d559658705a289a329815f4003fc0914af,172e7094b7a170b50058cc2cfb72f89054f951dc2bf8506ae0e3381d3977a7c8,365,279,86,10,0.22845399379730225,success,2026-08-04,
focus_jamendo_1575999__300s,focus_jamendo_1575999,focus,discovery,300.0,features/chroma/300s/focus/discovery/focus_jamendo_1575999__300s.npz,4ba22ff7b1f819cd2e05b446de97acf46a509b23d4f3b8f89a1a31e0d198c847,features/pitch_v2/300s/focus/discovery/focus_jamendo_1575999__300s.npz,daf1de71e1e40acaf068be342597f200d7a7a5d5983acd2edc59c088ac350f08,172e7094b7a170b50058cc2cfb72f89054f951dc2bf8506ae0e3381d3977a7c8,604,476,128,10,0.2259158492088318,success,2026-08-04,
focus_jamendo_1576036__180s,focus_jamendo_1576036,focus,discovery,180.0,features/chroma/180s/focus/discovery/focus_jamendo_1576036__180s.npz,cb522a1661431922793d8bf4d7e4ceb8a19c81cb475106ccf725a2a7f716f9b7,features/pitch_v2/180s/focus/discovery/focus_jamendo_1576036__180s.npz,2985e70b0021e579908a6c3342f34bce5d93215b0df87e689105dc14d2764d2d,172e7094b7a170b50058cc2cfb72f89054f951dc2bf8506ae0e3381d3977a7c8,401,294,107,12,0.19874314963817596,success,2026-08-04,
focus_jamendo_1576036__300s,focus_jamendo_1576036,focus,discovery,300.0,features/chroma/300s/focus/discovery/focus_jamendo_1576036__300s.npz,37ff23ee3cf0d12fe724d1822a9c8b9d3284b4987dcb979a783ad3d5b9c86b3a,features/pitch_v2/300s/focus/discovery/focus_jamendo_1576036__300s.npz,b289057b3832763597b14653f2d86b8c1258603dddce3de441b83a8330cf2faa,172e7094b7a170b50058cc2cfb72f89054f951dc2bf8506ae0e3381d3977a7c8,668,493,175,12,0.19035017490386963,success,2026-08-04,
focus_jamendo_1597681__180s,focus_jamendo_1597681,focus,validation,180.0,features/chroma/180s/focus/validation/focus_jamendo_1597681__180s.npz,ef695810a0bcf37d356c2dd38ceb6c53fe255d17bb68698f7d1d42fb8f9b4c41,features/pitch_v2/180s/focus/validation/focus_jamendo_1597681__180s.npz,931c65638f6987c89952f3e8c2ee510b59914ca7afee1296754af799b1fafd12,172e7094b7a170b50058cc2cfb72f89054f951dc2bf8506ae0e3381d3977a7c8,271,150,121,2,0.1544719636440277,success,2026-08-04,
focus_jamendo_1597681__300s,focus_jamendo_1597681,focus,validation,300.0,features/chroma/300s/focus/validation/focus_jamendo_1597681__300s.npz,d75fa1e26a6614d90a67e219c48e775928cbd8f96b5ad8eca1f7ec5382b6a6c2,features/pitch_v2/300s/focus/validation/focus_jamendo_1597681__300s.npz,075c8d5aeeb2cc032d3fde01f201a1ec28209577405f4682a4886cae7f783d69,172e7094b7a170b50058cc2cfb72f89054f951dc2bf8506ae0e3381d3977a7c8,393,228,165,4,0.15440979599952698,success,2026-08-04,
focus_jamendo_1597868__180s,focus_jamendo_1597868,focus,holdout,180.0,features/chroma/180s/focus/holdout/focus_jamendo_1597868__180s.npz,b4cacd9e07c57083ced65c3c93725e764d674b840c10986da4ceab8301b7caf4,features/pitch_v2/180s/focus/holdout/focus_jamendo_1597868__180s.npz,d18f921e6a585f12993d36e1d7f87cc6a7a60ae0070e25dfdc8aaeacecb8f835,172e7094b7a170b50058cc2cfb72f89054f951dc2bf8506ae0e3381d3977a7c8,363,279,84,2,0.13528859615325928,success,2026-08-04,
focus_jamendo_1597868__300s,focus_jamendo_1597868,focus,holdout,300.0,features/chroma/300s/focus/holdout/focus_jamendo_1597868__300s.npz,feeff150403dd5f3c6ba978e9aa493b776fb8d73e5d7619f781e4be6fcb6d01b,features/pitch_v2/300s/focus/holdout/focus_jamendo_1597868__300s.npz,75922b59f71df9a9050251db0a977b713c17feb00077f4cc204eeb17d59d3ec2,172e7094b7a170b50058cc2cfb72f89054f951dc2bf8506ae0e3381d3977a7c8,602,471,131,2,0.13601739704608917,success,2026-08-04,
focus_jamendo_1606551__180s,focus_jamendo_1606551,focus,holdout,180.0,features/chroma/180s/focus/holdout/focus_jamendo_1606551__180s.npz,2d21ea6e201974405892b63b019c7b225276485ac609f40cd8cdc6f1bb4ef3ab,features/pitch_v2/180s/focus/holdout/focus_jamendo_1606551__180s.npz,7c32220bfa93e44b425b8778d1751781ce21defb81c752faa8be51760968f3c3,172e7094b7a170b50058cc2cfb72f89054f951dc2bf8506ae0e3381d3977a7c8,276,211,65,9,0.19498464465141296,success,2026-08-04,
focus_jamendo_1606551__300s,focus_jamendo_1606551,focus,holdout,300.0,features/chroma/300s/focus/holdout/focus_jamendo_1606551__300s.npz,b007fc30ff4ccf3e8be747544c25dde9f7d2d68371b458b48ac64a63dbd00846,features/pitch_v2/300s/focus/holdout/focus_jamendo_1606551__300s.npz,73db0ac24db8604b05ff71b231e2e0fef41ac05d4fa5307f5d104eaa6555bde2,172e7094b7a170b50058cc2cfb72f89054f951dc2bf8506ae0e3381d3977a7c8,287,221,66,9,0.19356659054756165,success,2026-08-04,
focus_jamendo_1610713__180s,focus_jamendo_1610713,focus,discovery,180.0,features/chroma/180s/focus/discovery/focus_jamendo_1610713__180s.npz,4fb9815c553aef427452d2fb949329be32ed8140196dd788323abff90e935e6d,features/pitch_v2/180s/focus/discovery/focus_jamendo_1610713__180s.npz,54ca27a3602730c55601a79ea74dd64fa495aac740cdebb9fc4354673248152f,172e7094b7a170b50058cc2cfb72f89054f951dc2bf8506ae0e3381d3977a7c8,394,326,68,6,0.2516695261001587,success,2026-08-04,
