segment_id,track_id,group,split,scale_seconds,representation,method,sequence_points,synthetic_loop_score,shuffled_score,loop_score,h1_max_persistence,h1_best_persistence,dominant_period_seconds,lag_peak_strength,path_h1_cycle_strength,path_h1_betti_max,path_h1_betti_auc,phase_edge_q25,phase_edge_mean
focus_brainfm_5a2ade4b4c0b__300s,focus_brainfm_5a2ade4b4c0b,focus,discovery,300.0,path_acoustic_phase,phase_lifted_path_homology,149,,,0.46386567930558464,0.0,0.0,12.0,0.21759921598120768,0.46386567930558464,1.0,0.425,0.4646278150851633,0.473591664177283
focus_brainfm_5a2ade4b4c0b__300s,focus_brainfm_5a2ade4b4c0b,focus,discovery,300.0,path_chroma_phase,phase_lifted_path_homology,112,,,0.4247799635933141,0.0,0.0,21.1767578125,0.1583827679335889,0.4247799635933141,1.0,0.375,0.4361458966584169,0.4711207909270149
focus_brainfm_5a2ade4b4c0b__300s,focus_brainfm_5a2ade4b4c0b,focus,discovery,300.0,path_rhythm_phase,phase_lifted_path_homology,149,,,0.34099689669127226,0.0,0.0,16.0,0.09681588638826066,0.34099689669127226,1.0,0.275,0.358535417988514,0.4268339906367094
focus_brainfm_5a2ade4b4c0b__300s,focus_brainfm_5a2ade4b4c0b,focus,discovery,300.0,sw_acoustic_novelty,sliding_window_homology,598,,,0.1497977375984192,0.1497977375984192,0.15340107679367065,21.0,0.19305414239302504,0.0,0.0,0.0,0.0,0.0
focus_brainfm_5a2ade4b4c0b__300s,focus_brainfm_5a2ade4b4c0b,focus,discovery,300.0,sw_loudness,sliding_window_homology,599,,,0.08037956058979034,0.08037956058979034,0.0923774242401123,5.0,0.3454958275787452,0.0,0.0,0.0,0.0,0.0
focus_brainfm_5a2ade4b4c0b__300s,focus_brainfm_5a2ade4b4c0b,focus,discovery,300.0,sw_modulation,sliding_window_homology,148,,,0.11796611547470093,0.11796611547470093,0.11796611547470093,16.0,0.1359592124167836,0.0,0.0,0.0,0.0,0.0
focus_brainfm_5a2ade4b4c0b__300s,focus_brainfm_5a2ade4b4c0b,focus,discovery,300.0,sw_onset,sliding_window_homology,599,,,0.1425805389881134,0.1425805389881134,0.15655174851417542,5.5,0.2553858901947138,0.0,0.0,0.0,0.0,0.0
focus_brainfm_5a2ade4b4c0b__300s,focus_brainfm_5a2ade4b4c0b,focus,discovery,300.0,sw_tonal_novelty,sliding_window_homology,448,,,0.1644343137741089,0.1644343137741089,0.1644343137741089,10.58837890625,0.19699967691992024,0.0,0.0,0.0,0.0,0.0
focus_brainfm_61afc4841df6__180s,focus_brainfm_61afc4841df6,focus,discovery,180.0,path_acoustic_phase,phase_lifted_path_homology,89,1.0,0.3582320308155117,0.3900965248376247,0.0,0.0,38.0,0.161558848962017,0.3900965248376247,1.0,0.325,0.4003407605748055,0.43625317644033507
focus_brainfm_61afc4841df6__180s,focus_brainfm_61afc4841df6,focus,discovery,180.0,path_chroma_phase,phase_lifted_path_homology,80,0.999999972309369,0.364483098313864,0.3836967308751135,0.0,0.0,35.666015625,0.021943841999746416,0.3836967308751135,1.0,0.325,0.3928180581989013,0.40960061695642147
focus_brainfm_61afc4841df6__180s,focus_brainfm_61afc4841df6,focus,discovery,180.0,path_rhythm_phase,phase_lifted_path_homology,89,1.0,0.3897607735665482,0.3754730294390154,0.0,0.0,36.0,0.2816718490241421,0.3754730294390154,1.0,0.325,0.38235926966158457,0.4060523862749416
focus_brainfm_61afc4841df6__180s,focus_brainfm_61afc4841df6,focus,discovery,180.0,sw_acoustic_novelty,sliding_window_homology,358,0.4586101770401001,0.15754568576812744,0.19205760955810547,0.19205760955810547,0.19205760955810547,4.0,0.20360302462995378,0.0,0.0,0.0,0.0,0.0
focus_brainfm_61afc4841df6__180s,focus_brainfm_61afc4841df6,focus,discovery,180.0,sw_loudness,sliding_window_homology,359,0.9864161759614944,0.16380101442337036,0.17711716890335083,0.17711716890335083,0.1874886155128479,11.5,0.5404942532482905,0.0,0.0,0.0,0.0,0.0
focus_brainfm_61afc4841df6__180s,focus_brainfm_61afc4841df6,focus,discovery,180.0,sw_modulation,sliding_window_homology,88,0.38489198684692383,0.13876360654830933,0.16473376750946045,0.16473376750946045,0.16473376750946045,16.0,0.07106399036611089,0.0,0.0,0.0,0.0,0.0
focus_brainfm_61afc4841df6__180s,focus_brainfm_61afc4841df6,focus,discovery,180.0,sw_onset,sliding_window_homology,359,0.922263577580452,0.16294920444488525,0.21010452508926392,0.21010452508926392,0.24904388189315796,11.5,0.3054813157217891,0.0,0.0,0.0,0.0,0.0
focus_brainfm_61afc4841df6__180s,focus_brainfm_61afc4841df6,focus,discovery,180.0,sw_tonal_novelty,sliding_window_homology,321,0.47587984800338745,0.14807653427124023,0.1582086682319641,0.1582086682319641,0.1582086682319641,4.458251953125,0.181301646692008,0.0,0.0,0.0,0.0,0.0
focus_brainfm_61afc4841df6__300s,focus_brainfm_61afc4841df6,focus,discovery,300.0,path_acoustic_phase,phase_lifted_path_homology,149,,,0.4495228259054751,0.0,0.0,12.0,0.19437661013535323,0.4495228259054751,1.0,0.375,0.4496361383199657,0.45872299354032947
focus_brainfm_61afc4841df6__300s,focus_brainfm_61afc4841df6,focus,discovery,300.0,path_chroma_phase,phase_lifted_path_homology,133,,,0.42135638430479216,0.0,0.0,18.2041015625,0.022393086028655695,0.42135638430479216,1.0,0.375,0.42537669539519374,0.44004916079480944
focus_brainfm_61afc4841df6__300s,focus_brainfm_61afc4841df6,focus,discovery,300.0,path_rhythm_phase,phase_lifted_path_homology,149,,,0.4068832720171353,0.0,0.0,36.0,0.2755415898040121,0.4068832720171353,1.0,0.375,0.4105150388922669,0.42027215049120087
focus_brainfm_61afc4841df6__300s,focus_brainfm_61afc4841df6,focus,discovery,300.0,sw_acoustic_novelty,sliding_window_homology,598,,,0.1129278838634491,0.1129278838634491,0.1129278838634491,4.5,0.2350338951591424,0.0,0.0,0.0,0.0,0.0
focus_brainfm_61afc4841df6__300s,focus_brainfm_61afc4841df6,focus,discovery,300.0,sw_loudness,sliding_window_homology,599,,,0.1485832929611206,0.1485832929611206,0.1523856520652771,12.0,0.567012320414422,0.0,0.0,0.0,0.0,0.0
focus_brainfm_61afc4841df6__300s,focus_brainfm_61afc4841df6,focus,discovery,300.0,sw_modulation,sliding_window_homology,148,,,0.13258183002471924,0.13258183002471924,0.13258183002471924,16.0,0.10857612561504913,0.0,0.0,0.0,0.0,0.0
focus_brainfm_61afc4841df6__300s,focus_brainfm_61afc4841df6,focus,discovery,300.0,sw_onset,sliding_window_homology,599,,,0.14295285940170288,0.14295285940170288,0.17318159341812134,12.0,0.4243333901380481,0.0,0.0,0.0,0.0,0.0
focus_brainfm_61afc4841df6__300s,focus_brainfm_61afc4841df6,focus,discovery,300.0,sw_tonal_novelty,sliding_window_homology,533,,,0.2121976613998413,0.2121976613998413,0.2121976613998413,4.551025390625,0.19627139606468513,0.0,0.0,0.0,0.0,0.0
focus_brainfm_6e3f0969a760__180s,focus_brainfm_6e3f0969a760,focus,discovery,180.0,path_acoustic_phase,phase_lifted_path_homology,89,1.0,0.3316168284667786,0.4959229429163983,0.0,0.0,36.0,0.5264494747909259,0.4959229429163983,1.0,0.425,0.5000019649686681,0.5161590638268237
focus_brainfm_6e3f0969a760__180s,focus_brainfm_6e3f0969a760,focus,discovery,180.0,path_chroma_phase,phase_lifted_path_homology,79,0.9999999514338448,0.35799268809631624,0.5183447355701105,0.0,0.0,36.40869140625,0.14758339633016349,0.5183447355701105,1.0,0.47500000000000003,0.526054368334357,0.5606813436380298
focus_brainfm_6e3f0969a760__180s,focus_brainfm_6e3f0969a760,focus,discovery,180.0,path_rhythm_phase,phase_lifted_path_homology,89,1.0,0.3774063950177113,0.4906148072460581,0.0,0.0,18.0,0.43641157762888827,0.4906148072460581,1.0,0.425,0.4925391593076417,0.4960975458824266
focus_brainfm_6e3f0969a760__180s,focus_brainfm_6e3f0969a760,focus,discovery,180.0,sw_acoustic_novelty,sliding_window_homology,358,0.4360431134700775,0.1413363218307495,0.14680534601211548,0.14680534601211548,0.14836406707763672,7.0,0.12515059976651685,0.0,0.0,0.0,0.0,0.0
focus_brainfm_6e3f0969a760__180s,focus_brainfm_6e3f0969a760,focus,discovery,180.0,sw_loudness,sliding_window_homology,359,0.6746905148029327,0.15404832363128662,0.1403077244758606,0.1403077244758606,0.14096450805664062,18.0,0.3110441960335273,0.0,0.0,0.0,0.0,0.0
focus_brainfm_6e3f0969a760__180s,focus_brainfm_6e3f0969a760,focus,discovery,180.0,sw_modulation,sliding_window_homology,88,0.363270103931427,0.14031457901000977,0.18090999126434326,0.18090999126434326,0.18090999126434326,18.0,0.30773809582770817,0.0,0.0,0.0,0.0,0.0
focus_brainfm_6e3f0969a760__180s,focus_brainfm_6e3f0969a760,focus,discovery,180.0,sw_onset,sliding_window_homology,359,0.17412739992141724,0.14788830280303955,0.12445664405822754,0.12445664405822754,0.12445664405822754,4.5,0.5215787624430445,0.0,0.0,0.0,0.0,0.0
focus_brainfm_6e3f0969a760__180s,focus_brainfm_6e3f0969a760,focus,discovery,180.0,sw_tonal_novelty,sliding_window_homology,317,0.2983846664428711,0.14146429300308228,0.16312968730926514,0.16312968730926514,0.16312968730926514,8.533287048339844,0.14672025086590268,0.0,0.0,0.0,0.0,0.0
focus_brainfm_6e3f0969a760__300s,focus_brainfm_6e3f0969a760,focus,discovery,300.0,path_acoustic_phase,phase_lifted_path_homology,149,,,0.505956962849523,0.0,0.0,18.0,0.46241056783589496,0.505956962849523,1.0,0.47500000000000003,0.5171255397670101,0.5379762620749828
focus_brainfm_6e3f0969a760__300s,focus_brainfm_6e3f0969a760,focus,discovery,300.0,path_chroma_phase,phase_lifted_path_homology,132,,,0.5361959352821173,0.0,0.0,36.40869140625,0.14747756781356358,0.5361959352821173,1.0,0.47500000000000003,0.5364209420899385,0.5481988776078603
focus_brainfm_6e3f0969a760__300s,focus_brainfm_6e3f0969a760,focus,discovery,300.0,path_rhythm_phase,phase_lifted_path_homology,149,,,0.4612069809848347,0.0,0.0,18.0,0.44933896095884707,0.4612069809848347,1.0,0.425,0.47717501765571874,0.5094212045907384
focus_brainfm_6e3f0969a760__300s,focus_brainfm_6e3f0969a760,focus,discovery,300.0,sw_acoustic_novelty,sliding_window_homology,598,,,0.11662888526916504,0.11662888526916504,0.11662888526916504,8.0,0.12309657287035972,0.0,0.0,0.0,0.0,0.0
focus_brainfm_6e3f0969a760__300s,focus_brainfm_6e3f0969a760,focus,discovery,300.0,sw_loudness,sliding_window_homology,599,,,0.18790662288665771,0.18790662288665771,0.308638334274292,18.0,0.19571088352212235,0.0,0.0,0.0,0.0,0.0
focus_brainfm_6e3f0969a760__300s,focus_brainfm_6e3f0969a760,focus,discovery,300.0,sw_modulation,sliding_window_homology,148,,,0.14596760272979736,0.14596760272979736,0.14596760272979736,18.0,0.21031627648846396,0.0,0.0,0.0,0.0,0.0
focus_brainfm_6e3f0969a760__300s,focus_brainfm_6e3f0969a760,focus,discovery,300.0,sw_onset,sliding_window_homology,599,,,0.1732071042060852,0.1732071042060852,0.1732071042060852,4.5,0.6278282057626448,0.0,0.0,0.0,0.0,0.0
focus_brainfm_6e3f0969a760__300s,focus_brainfm_6e3f0969a760,focus,discovery,300.0,sw_tonal_novelty,sliding_window_homology,530,,,0.14346671104431152,0.14346671104431152,0.15305978059768677,18.204345703125,0.14614840965058604,0.0,0.0,0.0,0.0,0.0
focus_brainfm_78a3e061ed13__180s,focus_brainfm_78a3e061ed13,focus,discovery,180.0,path_acoustic_phase,phase_lifted_path_homology,89,1.0,0.3559860183152151,0.5453338974653904,0.0,0.0,12.0,0.49767525833955195,0.5453338974653904,1.0,0.47500000000000003,0.5471050685333303,0.5513415483855998
focus_brainfm_78a3e061ed13__180s,focus_brainfm_78a3e061ed13,focus,discovery,180.0,path_chroma_phase,phase_lifted_path_homology,123,0.9999999759533765,0.37515368430726503,0.470920452053067,0.0,0.0,11.51708984375,0.1788450847836306,0.470920452053067,1.0,0.425,0.48004934821850387,0.5104043724193091
focus_brainfm_78a3e061ed13__180s,focus_brainfm_78a3e061ed13,focus,discovery,180.0,path_rhythm_phase,phase_lifted_path_homology,89,1.0,0.33372111823897305,0.5752496990367423,0.0,0.0,12.0,0.47012841726883603,0.5752496990367423,1.0,0.5249999999999999,0.5757358921484557,0.5817435932944418
focus_brainfm_78a3e061ed13__180s,focus_brainfm_78a3e061ed13,focus,discovery,180.0,sw_acoustic_novelty,sliding_window_homology,358,0.28597164154052734,0.10554903745651245,0.6011595726013184,0.6011595726013184,0.6011595726013184,5.5,0.20110606128192818,0.0,0.0,0.0,0.0,0.0
focus_brainfm_78a3e061ed13__180s,focus_brainfm_78a3e061ed13,focus,discovery,180.0,sw_loudness,sliding_window_homology,359,0.6614731550216675,0.20018935203552246,0.48147326707839966,0.48147326707839966,0.48147326707839966,4.0,0.29983578677205136,0.0,0.0,0.0,0.0,0.0
focus_brainfm_78a3e061ed13__180s,focus_brainfm_78a3e061ed13,focus,discovery,180.0,sw_modulation,sliding_window_homology,88,0.11099755764007568,0.17162221670150757,0.1699632704257965,0.1699632704257965,0.18462395668029785,22.0,0.15605979406888193,0.0,0.0,0.0,0.0,0.0
focus_brainfm_78a3e061ed13__180s,focus_brainfm_78a3e061ed13,focus,discovery,180.0,sw_onset,sliding_window_homology,359,0.7512804567813873,0.17616838216781616,0.4040485918521881,0.4040485918521881,0.5038516819477081,5.0,0.232463479263176,0.0,0.0,0.0,0.0,0.0
focus_brainfm_78a3e061ed13__180s,focus_brainfm_78a3e061ed13,focus,discovery,180.0,sw_tonal_novelty,sliding_window_homology,491,0.26591259241104126,0.1368783712387085,0.1339154839515686,0.1339154839515686,0.1573825478553772,11.157180786132812,0.20548160795337803,0.0,0.0,0.0,0.0,0.0
focus_brainfm_78a3e061ed13__300s,focus_brainfm_78a3e061ed13,focus,discovery,300.0,path_acoustic_phase,phase_lifted_path_homology,149,,,0.5193298222354116,0.0,0.0,12.0,0.5078421967302901,0.5193298222354116,1.0,0.47500000000000003,0.5293748996227576,0.5517563568674042
focus_brainfm_78a3e061ed13__300s,focus_brainfm_78a3e061ed13,focus,discovery,300.0,path_chroma_phase,phase_lifted_path_homology,105,,,0.5082983359321124,0.0,0.0,46.068359375,0.1629335389556189,0.5082983359321124,1.0,0.47500000000000003,0.5108158104762988,0.5265263973503348
focus_brainfm_78a3e061ed13__300s,focus_brainfm_78a3e061ed13,focus,discovery,300.0,path_rhythm_phase,phase_lifted_path_homology,149,,,0.5753824306616665,0.0,0.0,20.0,0.6224534923796401,0.5753824306616665,1.0,0.5249999999999999,0.5780606691280146,0.5859684005728346
focus_brainfm_78a3e061ed13__300s,focus_brainfm_78a3e061ed13,focus,discovery,300.0,sw_acoustic_novelty,sliding_window_homology,598,,,0.09725430607795715,0.09725430607795715,0.13500770926475525,5.5,0.1747519535103837,0.0,0.0,0.0,0.0,0.0
focus_brainfm_78a3e061ed13__300s,focus_brainfm_78a3e061ed13,focus,discovery,300.0,sw_loudness,sliding_window_homology,599,,,0.5528817176818848,0.5528817176818848,0.5528817176818848,4.0,0.2935893692187954,0.0,0.0,0.0,0.0,0.0
focus_brainfm_78a3e061ed13__300s,focus_brainfm_78a3e061ed13,focus,discovery,300.0,sw_modulation,sliding_window_homology,148,,,0.1298810839653015,0.1298810839653015,0.1298810839653015,20.0,0.08709184332619951,0.0,0.0,0.0,0.0,0.0
focus_brainfm_78a3e061ed13__300s,focus_brainfm_78a3e061ed13,focus,discovery,300.0,sw_onset,sliding_window_homology,599,,,0.4465245008468628,0.4465245008468628,0.5419065058231354,5.0,0.2582221451847836,0.0,0.0,0.0,0.0,0.0
focus_brainfm_78a3e061ed13__300s,focus_brainfm_78a3e061ed13,focus,discovery,300.0,sw_tonal_novelty,sliding_window_homology,419,,,0.14062392711639404,0.14062392711639404,0.14062392711639404,11.51708984375,0.21523554108719714,0.0,0.0,0.0,0.0,0.0
focus_brainfm_7dedc3ff23a9__180s,focus_brainfm_7dedc3ff23a9,focus,discovery,180.0,path_acoustic_phase,phase_lifted_path_homology,89,1.0,0.39308991683948574,0.47685156011393626,0.0,0.0,16.0,0.30629462217075654,0.47685156011393626,1.0,0.425,0.48206113184206734,0.49900584234744594
focus_brainfm_7dedc3ff23a9__180s,focus_brainfm_7dedc3ff23a9,focus,discovery,180.0,path_chroma_phase,phase_lifted_path_homology,70,0.9999999735363293,0.39680820151362006,0.48151982465292387,0.0,0.0,15.0465087890625,0.1127835533600855,0.48151982465292387,1.0,0.425,0.48229520666770487,0.4998459673815359
focus_brainfm_7dedc3ff23a9__180s,focus_brainfm_7dedc3ff23a9,focus,discovery,180.0,path_rhythm_phase,phase_lifted_path_homology,89,1.0,0.3593771362309613,0.4073076357670038,0.0,0.0,12.0,0.27370009475262713,0.4073076357670038,1.0,0.375,0.42589551171491885,0.46266728201808754
focus_brainfm_7dedc3ff23a9__180s,focus_brainfm_7dedc3ff23a9,focus,discovery,180.0,sw_acoustic_novelty,sliding_window_homology,358,0.509433925151825,0.1532112956047058,0.11326628923416138,0.11326628923416138,0.11326628923416138,4.0,0.5704046509577204,0.0,0.0,0.0,0.0,0.0
focus_brainfm_7dedc3ff23a9__180s,focus_brainfm_7dedc3ff23a9,focus,discovery,180.0,sw_loudness,sliding_window_homology,359,0.8105382323265076,0.13151180744171143,0.14866876602172852,0.14866876602172852,0.14866876602172852,8.0,0.40273488463851287,0.0,0.0,0.0,0.0,0.0
focus_brainfm_7dedc3ff23a9__180s,focus_brainfm_7dedc3ff23a9,focus,discovery,180.0,sw_modulation,sliding_window_homology,88,0.43061119318008423,0.145216166973114,0.14431452751159668,0.14431452751159668,0.14431452751159668,32.0,0.22552052037511056,0.0,0.0,0.0,0.0,0.0
focus_brainfm_7dedc3ff23a9__180s,focus_brainfm_7dedc3ff23a9,focus,discovery,180.0,sw_onset,sliding_window_homology,359,0.6760806143283844,0.1850799322128296,0.26693665981292725,0.26693665981292725,0.26693665981292725,4.0,0.24408581003867866,0.0,0.0,0.0,0.0,0.0
focus_brainfm_7dedc3ff23a9__180s,focus_brainfm_7dedc3ff23a9,focus,discovery,180.0,sw_tonal_novelty,sliding_window_homology,282,0.4684515595436096,0.13215935230255127,0.158389151096344,0.158389151096344,0.158389151096344,8.150192260742188,0.3064866962521886,0.0,0.0,0.0,0.0,0.0
focus_brainfm_7dedc3ff23a9__300s,focus_brainfm_7dedc3ff23a9,focus,discovery,300.0,path_acoustic_phase,phase_lifted_path_homology,149,,,0.5118834428558806,0.0,0.0,16.0,0.5666459282413675,0.5118834428558806,1.0,0.47500000000000003,0.5192857292566142,0.5440748538217482
focus_brainfm_7dedc3ff23a9__300s,focus_brainfm_7dedc3ff23a9,focus,discovery,300.0,path_chroma_phase,phase_lifted_path_homology,119,,,0.45802481020781866,0.0,0.0,15.0465087890625,0.121236028297657,0.45802481020781866,1.0,0.425,0.4682255464709867,0.4919962123521186
focus_brainfm_7dedc3ff23a9__300s,focus_brainfm_7dedc3ff23a9,focus,discovery,300.0,path_rhythm_phase,phase_lifted_path_homology,149,,,0.456084976143031,0.0,0.0,16.0,0.2520599370674419,0.456084976143031,1.0,0.425,0.46013542452843037,0.4705590303180698
focus_brainfm_7dedc3ff23a9__300s,focus_brainfm_7dedc3ff23a9,focus,discovery,300.0,sw_acoustic_novelty,sliding_window_homology,598,,,0.14810055494308472,0.14810055494308472,0.14810055494308472,4.0,0.6447431174078307,0.0,0.0,0.0,0.0,0.0
focus_brainfm_7dedc3ff23a9__300s,focus_brainfm_7dedc3ff23a9,focus,discovery,300.0,sw_loudness,sliding_window_homology,599,,,0.14721155166625977,0.14721155166625977,0.14721155166625977,8.0,0.3814599070495367,0.0,0.0,0.0,0.0,0.0
focus_brainfm_7dedc3ff23a9__300s,focus_brainfm_7dedc3ff23a9,focus,discovery,300.0,sw_modulation,sliding_window_homology,148,,,0.14682841300964355,0.14682841300964355,0.14682841300964355,32.0,0.051247120887599466,0.0,0.0,0.0,0.0,0.0
focus_brainfm_7dedc3ff23a9__300s,focus_brainfm_7dedc3ff23a9,focus,discovery,300.0,sw_onset,sliding_window_homology,599,,,0.17522960901260376,0.17522960901260376,0.21401697397232056,16.0,0.3385589356334393,0.0,0.0,0.0,0.0,0.0
focus_brainfm_7dedc3ff23a9__300s,focus_brainfm_7dedc3ff23a9,focus,discovery,300.0,sw_tonal_novelty,sliding_window_homology,476,,,0.17327511310577393,0.17327511310577393,0.17327511310577393,8.150192260742188,0.26621146385173383,0.0,0.0,0.0,0.0,0.0
focus_brainfm_80d50779ccb9__180s,focus_brainfm_80d50779ccb9,focus,discovery,180.0,path_acoustic_phase,phase_lifted_path_homology,89,1.0,0.34226075365432057,0.4202326944776624,0.0,0.0,12.0,0.23421786070773232,0.4202326944776624,1.0,0.375,0.42107728975272307,0.44412427652235936
focus_brainfm_80d50779ccb9__180s,focus_brainfm_80d50779ccb9,focus,discovery,180.0,path_chroma_phase,phase_lifted_path_homology,67,0.9999999119125429,0.3615566011541229,0.4072955832815414,0.0,0.0,20.80517578125,0.046216709948559975,0.4072955832815414,1.0,0.375,0.42006925408103113,0.44627207060796764
focus_brainfm_80d50779ccb9__180s,focus_brainfm_80d50779ccb9,focus,discovery,180.0,path_rhythm_phase,phase_lifted_path_homology,89,1.0,0.34718610001280054,0.396158424335312,0.0,0.0,12.0,0.17639881461788254,0.396158424335312,1.0,0.325,0.39912641774506596,0.41851780461606775
focus_brainfm_80d50779ccb9__180s,focus_brainfm_80d50779ccb9,focus,discovery,180.0,sw_acoustic_novelty,sliding_window_homology,358,0.5091511011123657,0.14261466264724731,0.17370814085006714,0.17370814085006714,0.20151013135910034,10.5,0.36242125924163493,0.0,0.0,0.0,0.0,0.0
focus_brainfm_80d50779ccb9__180s,focus_brainfm_80d50779ccb9,focus,discovery,180.0,sw_loudness,sliding_window_homology,359,0.4700629413127899,0.17970526218414307,0.25808629393577576,0.25808629393577576,0.25808629393577576,5.0,0.4232708601947305,0.0,0.0,0.0,0.0,0.0
focus_brainfm_80d50779ccb9__180s,focus_brainfm_80d50779ccb9,focus,discovery,180.0,sw_modulation,sliding_window_homology,88,0.6249425411224365,0.13266122341156006,0.2389756143093109,0.2389756143093109,0.2389756143093109,16.0,0.2661183484856132,0.0,0.0,0.0,0.0,0.0
focus_brainfm_80d50779ccb9__180s,focus_brainfm_80d50779ccb9,focus,discovery,180.0,sw_onset,sliding_window_homology,359,0.5947102606296539,0.16700142621994019,0.14991527795791626,0.14991527795791626,0.1623576283454895,5.0,0.44261136770709225,0.0,0.0,0.0,0.0,0.0
focus_brainfm_80d50779ccb9__180s,focus_brainfm_80d50779ccb9,focus,discovery,180.0,sw_tonal_novelty,sliding_window_homology,270,0.3452415466308594,0.14558035135269165,0.1541479229927063,0.1541479229927063,0.1541479229927063,9.752426147460938,0.2425813612463786,0.0,0.0,0.0,0.0,0.0
focus_brainfm_80d50779ccb9__300s,focus_brainfm_80d50779ccb9,focus,discovery,300.0,path_acoustic_phase,phase_lifted_path_homology,149,,,0.46386918458323195,0.0,0.0,12.0,0.34712023085298704,0.46386918458323195,1.0,0.425,0.4672318808067472,0.4767582817520364
focus_brainfm_80d50779ccb9__300s,focus_brainfm_80d50779ccb9,focus,discovery,300.0,path_chroma_phase,phase_lifted_path_homology,115,,,0.39058408459409566,0.0,0.0,20.80517578125,0.04269512709659476,0.39058408459409566,1.0,0.325,0.40017148066508623,0.42351440213847397
focus_brainfm_80d50779ccb9__300s,focus_brainfm_80d50779ccb9,focus,discovery,300.0,path_rhythm_phase,phase_lifted_path_homology,149,,,0.4088511835441589,0.0,0.0,14.0,0.23148097044240656,0.4088511835441589,1.0,0.375,0.4128622393033588,0.4335049357821455
focus_brainfm_80d50779ccb9__300s,focus_brainfm_80d50779ccb9,focus,discovery,300.0,sw_acoustic_novelty,sliding_window_homology,598,,,0.14929568767547607,0.14929568767547607,0.18822860717773438,10.5,0.31660469205723607,0.0,0.0,0.0,0.0,0.0
focus_brainfm_80d50779ccb9__300s,focus_brainfm_80d50779ccb9,focus,discovery,300.0,sw_loudness,sliding_window_homology,599,,,0.18088263273239136,0.18088263273239136,0.18088263273239136,5.0,0.3695787260856931,0.0,0.0,0.0,0.0,0.0
focus_brainfm_80d50779ccb9__300s,focus_brainfm_80d50779ccb9,focus,discovery,300.0,sw_modulation,sliding_window_homology,148,,,0.282985657453537,0.282985657453537,0.282985657453537,16.0,0.16654341342562518,0.0,0.0,0.0,0.0,0.0
focus_brainfm_80d50779ccb9__300s,focus_brainfm_80d50779ccb9,focus,discovery,300.0,sw_onset,sliding_window_homology,599,,,0.12773743271827698,0.12773743271827698,0.13406139612197876,5.0,0.35256305196606463,0.0,0.0,0.0,0.0,0.0
focus_brainfm_80d50779ccb9__300s,focus_brainfm_80d50779ccb9,focus,discovery,300.0,sw_tonal_novelty,sliding_window_homology,460,,,0.20968657732009888,0.20968657732009888,0.20968657732009888,5.2012939453125,0.2760554956864921,0.0,0.0,0.0,0.0,0.0
focus_brainfm_82b3c16efb8d__180s,focus_brainfm_82b3c16efb8d,focus,discovery,180.0,path_acoustic_phase,phase_lifted_path_homology,89,1.0,0.3704583057037195,0.47866695607094734,0.0,0.0,22.0,0.4210553584098544,0.47866695607094734,1.0,0.425,0.4824925265807353,0.5215227938231747
focus_brainfm_82b3c16efb8d__180s,focus_brainfm_82b3c16efb8d,focus,discovery,180.0,path_chroma_phase,phase_lifted_path_homology,60,0.9999999515333174,0.33645882012661493,0.4001799283298457,0.0,0.0,22.66259765625,0.07522502342597537,0.4001799283298457,1.0,0.375,0.4178145056005115,0.4554020127514957
focus_brainfm_82b3c16efb8d__180s,focus_brainfm_82b3c16efb8d,focus,discovery,180.0,path_rhythm_phase,phase_lifted_path_homology,89,1.0,0.36236336148420656,0.5327464180046568,0.0,0.0,12.0,0.24918491445966384,0.5327464180046568,1.0,0.47500000000000003,0.5328493840290301,0.55701255191442
focus_brainfm_82b3c16efb8d__180s,focus_brainfm_82b3c16efb8d,focus,discovery,180.0,sw_acoustic_novelty,sliding_window_homology,358,0.29825204610824585,0.14669066667556763,0.13791006803512573,0.13791006803512573,0.15996980667114258,17.0,0.26321219282325825,0.0,0.0,0.0,0.0,0.0
focus_brainfm_82b3c16efb8d__180s,focus_brainfm_82b3c16efb8d,focus,discovery,180.0,sw_loudness,sliding_window_homology,359,0.2800564169883728,0.19364935159683228,0.1791101098060608,0.1791101098060608,0.1791101098060608,4.0,0.1687385115477792,0.0,0.0,0.0,0.0,0.0
focus_brainfm_82b3c16efb8d__180s,focus_brainfm_82b3c16efb8d,focus,discovery,180.0,sw_modulation,sliding_window_homology,88,0.4512290954589844,0.16305094957351685,0.2531997561454773,0.2531997561454773,0.2531997561454773,18.0,0.23286750576742177,0.0,0.0,0.0,0.0,0.0
focus_brainfm_82b3c16efb8d__180s,focus_brainfm_82b3c16efb8d,focus,discovery,180.0,sw_onset,sliding_window_homology,359,0.6899650990962982,0.13157767057418823,0.4170074462890625,0.4170074462890625,0.4170074462890625,5.5,0.13463399325121517,0.0,0.0,0.0,0.0,0.0
focus_brainfm_82b3c16efb8d__180s,focus_brainfm_82b3c16efb8d,focus,discovery,180.0,sw_tonal_novelty,sliding_window_homology,241,0.23480725288391113,0.13760799169540405,0.15818220376968384,0.15818220376968384,0.15818220376968384,5.6656494140625,0.27013912274639507,0.0,0.0,0.0,0.0,0.0
focus_brainfm_82b3c16efb8d__300s,focus_brainfm_82b3c16efb8d,focus,discovery,300.0,path_acoustic_phase,phase_lifted_path_homology,149,,,0.45551199786893426,0.0,0.0,22.0,0.27077391501839454,0.45551199786893426,1.0,0.425,0.45726452333459844,0.47710156315927743
