segment_id,track_id,group,split,scale_seconds,source_modulation_relative_path,source_modulation_sha256,feature_relative_path,feature_sha256,model_set_sha256,windows,valid_windows,masked_windows,status,processed_at,error,observed_states_k8,state_coverage_k8,state_counts_k8,observed_states_k10,state_coverage_k10,state_counts_k10,observed_states_k12,state_coverage_k12,state_counts_k12
focus_jamendo_1089784__300s,focus_jamendo_1089784,focus,validation,300.0,features/modulation/300s/focus/validation/focus_jamendo_1089784__300s.npz,c2aa828e5f1de24081b85344187b50fa6839149dc39eec9f38d1dd6b66279791,features/modulation_smp_prototype/300s/focus/validation/focus_jamendo_1089784__300s.npz,c969e60acf6711112d064f31bc70daddd2e09df843f70f26b901a576d6179bf4,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,81,81,0,success,2026-08-05,,4,0.5,"[0,14,15,29,23,0,0,0]",5,0.5,"[0,7,13,0,18,0,33,10,0,0]",5,0.4166666666666667,"[0,7,1,0,0,0,22,34,17,0,0,0]"
focus_jamendo_1092684__180s,focus_jamendo_1092684,focus,discovery,180.0,features/modulation/180s/focus/discovery/focus_jamendo_1092684__180s.npz,fe769668e0c1b62bd862bb2820119e8b4ed7b0d5617ee4782fd9aff2280f7f89,features/modulation_smp_prototype/180s/focus/discovery/focus_jamendo_1092684__180s.npz,f48796608c1680d698f3060c2ef382ee69da6d6a9c106cd93f87ce47cc7f739c,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,88,88,0,success,2026-08-05,,6,0.75,"[7,9,13,22,36,0,0,1]",9,0.9,"[5,12,5,6,9,8,22,20,0,1]",9,0.75,"[5,10,9,3,1,0,8,16,35,0,0,1]"
focus_jamendo_1092684__300s,focus_jamendo_1092684,focus,discovery,300.0,features/modulation/300s/focus/discovery/focus_jamendo_1092684__300s.npz,f631b0b9969cf5f3a28ad2f64b2eab4040bdbc9b65c7f64b1ac23cc5c50a4b2e,features/modulation_smp_prototype/300s/focus/discovery/focus_jamendo_1092684__300s.npz,0e3bad7c012935e95b28376ec62db70b57d8758737bced2546278e26d7977731,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,148,148,0,success,2026-08-05,,6,0.75,"[8,19,20,38,57,0,0,6]",9,0.9,"[7,28,6,9,16,9,33,37,0,3]",9,0.75,"[8,16,25,5,3,0,9,19,57,0,0,6]"
focus_jamendo_1093823__180s,focus_jamendo_1093823,focus,holdout,180.0,features/modulation/180s/focus/holdout/focus_jamendo_1093823__180s.npz,d3964e68979dfa5a65f3e2d30065bbd4c6d9cff23519cacfbca80a40dc4b57d2,features/modulation_smp_prototype/180s/focus/holdout/focus_jamendo_1093823__180s.npz,10d8f0f7f420862c4229e5150f1de272a07a46379cb989c9dd0830bf0f21f805,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,88,88,0,success,2026-08-05,,5,0.625,"[18,27,24,18,1,0,0,0]",6,0.6,"[13,13,25,9,22,0,6,0,0,0]",6,0.5,"[15,27,10,6,0,0,21,9,0,0,0,0]"
focus_jamendo_1093823__300s,focus_jamendo_1093823,focus,holdout,300.0,features/modulation/300s/focus/holdout/focus_jamendo_1093823__300s.npz,8f6cbf79c78f91c3cdffb930b29b03ebcadbb1e10e7cb56fccbfedce7ed7a776,features/modulation_smp_prototype/300s/focus/holdout/focus_jamendo_1093823__300s.npz,f87dbc6c850a28c25ebc2db1e1d540ecb4cd35a571d2111eec197d400bebf016,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,148,148,0,success,2026-08-05,,5,0.625,"[31,48,35,29,5,0,0,0]",7,0.7,"[23,24,42,21,26,0,11,1,0,0]",8,0.6666666666666666,"[24,53,19,14,0,1,26,10,1,0,0,0]"
focus_jamendo_1093829__180s,focus_jamendo_1093829,focus,holdout,180.0,features/modulation/180s/focus/holdout/focus_jamendo_1093829__180s.npz,7457b48a51657ac3c5411fe9e42c0e08e199aef87b65a01437178a7a44644126,features/modulation_smp_prototype/180s/focus/holdout/focus_jamendo_1093829__180s.npz,dcd5748e0aa4405e57cbb10eb4f57b85122a0076f2d320ca3aed6655d9aa3aff,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,88,88,0,success,2026-08-05,,5,0.625,"[1,24,28,32,3,0,0,0]",7,0.7,"[1,28,10,16,23,0,9,1,0,0]",7,0.5833333333333334,"[1,23,16,13,0,0,16,16,3,0,0,0]"
focus_jamendo_1093829__300s,focus_jamendo_1093829,focus,holdout,300.0,features/modulation/300s/focus/holdout/focus_jamendo_1093829__300s.npz,777f8dabd457b85f3d6449a7c8e5ca63117e6e8f009f9992ad274bb6462bd4bf,features/modulation_smp_prototype/300s/focus/holdout/focus_jamendo_1093829__300s.npz,eda3e78cec6dcee71553bdba06cd65b90d23e0a632b11ba98ff1329090ab8289,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,148,148,0,success,2026-08-05,,5,0.625,"[4,36,43,54,11,0,0,0]",8,0.8,"[3,36,20,31,33,10,10,5,0,0]",7,0.5833333333333334,"[3,32,23,22,0,0,30,27,11,0,0,0]"
focus_jamendo_1097142__180s,focus_jamendo_1097142,focus,validation,180.0,features/modulation/180s/focus/validation/focus_jamendo_1097142__180s.npz,32430111486d36795cff763ea328d01d4593c96440e49ac1f9c8ffd4665e763e,features/modulation_smp_prototype/180s/focus/validation/focus_jamendo_1097142__180s.npz,23cb204b65d860fb2c8ff34fc85284c1e0731b1c76227770a5660dba42f3fa7c,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,88,88,0,success,2026-08-05,,6,0.75,"[2,1,4,11,50,0,0,20]",7,0.7,"[1,6,1,0,2,0,19,58,0,1]",7,0.5833333333333334,"[1,2,4,0,1,0,0,15,46,0,0,19]"
focus_jamendo_1097142__300s,focus_jamendo_1097142,focus,validation,300.0,features/modulation/300s/focus/validation/focus_jamendo_1097142__300s.npz,56e70c98a7a706d6a384904a64991327a17da94e06f7dde90b2ca2d607a467af,features/modulation_smp_prototype/300s/focus/validation/focus_jamendo_1097142__300s.npz,268124699c7b0dbddab55744cfa140082fb3c205687e8a08b59733b613151c4a,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,130,130,0,success,2026-08-05,,6,0.75,"[5,6,4,23,63,0,0,29]",7,0.7,"[5,11,2,0,3,0,35,68,0,6]",8,0.6666666666666666,"[4,7,2,0,3,0,2,23,61,0,0,28]"
focus_jamendo_1101389__180s,focus_jamendo_1101389,focus,discovery,180.0,features/modulation/180s/focus/discovery/focus_jamendo_1101389__180s.npz,41221ad1a9db61ad9172e99ca21f9ba6339251d3b4ae91181063fcb8c202efd2,features/modulation_smp_prototype/180s/focus/discovery/focus_jamendo_1101389__180s.npz,2b3c17725ca94ef03ac364862577cce577125c067e7ca56b979eb0484d2710ae,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,88,88,0,success,2026-08-05,,6,0.75,"[5,9,13,29,31,0,0,1]",9,0.9,"[4,8,8,1,19,1,32,14,0,1]",8,0.6666666666666666,"[3,8,7,0,10,0,10,21,28,0,0,1]"
focus_jamendo_1101389__300s,focus_jamendo_1101389,focus,discovery,300.0,features/modulation/300s/focus/discovery/focus_jamendo_1101389__300s.npz,64d3e9ba3ea10be265bd09340d386cd701d0275524e5ea607d310bf889eea8cc,features/modulation_smp_prototype/300s/focus/discovery/focus_jamendo_1101389__300s.npz,ae885c8c6c9ba0cdf0c5b1797fc6179bc47423410e5daf63175578a9e2c33444,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,148,148,0,success,2026-08-05,,7,0.875,"[6,12,16,64,46,0,2,2]",9,0.9,"[5,12,10,1,30,2,66,20,0,2]",9,0.75,"[4,10,13,0,18,1,14,47,39,0,0,2]"
focus_jamendo_1101393__180s,focus_jamendo_1101393,focus,discovery,180.0,features/modulation/180s/focus/discovery/focus_jamendo_1101393__180s.npz,6a609f4023ce5ef68c050764b6a4ff62ec7bcf53fea96f002ae98a7faeb182be,features/modulation_smp_prototype/180s/focus/discovery/focus_jamendo_1101393__180s.npz,1c174fbfadbd4e7274dfad6091fd41e0d980983128e8eb4576f4263406da0a51,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,88,88,0,success,2026-08-05,,5,0.625,"[1,13,15,43,16,0,0,0]",6,0.6,"[0,14,8,4,30,0,27,5,0,0]",6,0.5,"[1,9,25,0,0,0,15,23,15,0,0,0]"
focus_jamendo_1101393__300s,focus_jamendo_1101393,focus,discovery,300.0,features/modulation/300s/focus/discovery/focus_jamendo_1101393__300s.npz,207584ab21267e1a0b1c8db849b6244774652af4f5dd5131d788701b3cdf63e9,features/modulation_smp_prototype/300s/focus/discovery/focus_jamendo_1101393__300s.npz,a5e94932c202a629c1737ecad686d0bfadb170f4e862ce97e866ce32bd0a1206,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,148,148,0,success,2026-08-05,,5,0.625,"[1,15,32,70,30,0,0,0]",7,0.7,"[1,21,10,12,40,0,52,12,0,0]",7,0.5833333333333334,"[1,12,46,3,0,0,23,35,28,0,0,0]"
focus_jamendo_1106739__180s,focus_jamendo_1106739,focus,discovery,180.0,features/modulation/180s/focus/discovery/focus_jamendo_1106739__180s.npz,54887c2141871da09ad3090dd9b937ebd0f23ad61d475c5d71f48b021db6998b,features/modulation_smp_prototype/180s/focus/discovery/focus_jamendo_1106739__180s.npz,493c58ecad633768057756438a37eb3060d23f2bbb5ed8243de5999c57bc7c94,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,79,79,0,success,2026-08-05,,5,0.625,"[13,36,18,10,2,0,0,0]",5,0.5,"[6,23,27,0,17,0,6,0,0,0]",6,0.5,"[7,34,1,0,0,0,24,12,1,0,0,0]"
focus_jamendo_1106739__300s,focus_jamendo_1106739,focus,discovery,300.0,features/modulation/300s/focus/discovery/focus_jamendo_1106739__300s.npz,54887c2141871da09ad3090dd9b937ebd0f23ad61d475c5d71f48b021db6998b,features/modulation_smp_prototype/300s/focus/discovery/focus_jamendo_1106739__300s.npz,493c58ecad633768057756438a37eb3060d23f2bbb5ed8243de5999c57bc7c94,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,79,79,0,success,2026-08-05,,5,0.625,"[13,36,18,10,2,0,0,0]",5,0.5,"[6,23,27,0,17,0,6,0,0,0]",6,0.5,"[7,34,1,0,0,0,24,12,1,0,0,0]"
focus_jamendo_1106747__180s,focus_jamendo_1106747,focus,discovery,180.0,features/modulation/180s/focus/discovery/focus_jamendo_1106747__180s.npz,dd3596c9169493442ee2504222d7b041ecd04d087f7916e5f311ff086d0b7fad,features/modulation_smp_prototype/180s/focus/discovery/focus_jamendo_1106747__180s.npz,517679775e34381a122008971cbc52da0430a666a33ef4aec105dbb1942bc737,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,88,88,0,success,2026-08-05,,6,0.75,"[5,15,39,14,14,0,0,1]",7,0.7,"[2,47,9,3,6,0,9,12,0,0]",9,0.75,"[2,16,52,2,0,6,1,1,7,0,0,1]"
focus_jamendo_1106747__300s,focus_jamendo_1106747,focus,discovery,300.0,features/modulation/300s/focus/discovery/focus_jamendo_1106747__300s.npz,326c11479f870e53d93d07474651c7bb2595b3cc612d7e05997c3fee3a65462f,features/modulation_smp_prototype/300s/focus/discovery/focus_jamendo_1106747__300s.npz,bb503fa3f16d0e6c446b7aa1afdcc1aa70ea1d9ac3bf6ccdc91392eee4e849f2,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,131,131,0,success,2026-08-05,,6,0.75,"[12,31,31,30,21,0,0,6]",8,0.8,"[12,54,9,3,12,0,20,18,0,3]",9,0.75,"[12,29,56,1,0,13,2,2,13,0,0,3]"
focus_jamendo_1120647__180s,focus_jamendo_1120647,focus,validation,180.0,features/modulation/180s/focus/validation/focus_jamendo_1120647__180s.npz,137fd9bb61787cdcb53a7e4bf982c030431e69edb762bf1742f552bd75a1518f,features/modulation_smp_prototype/180s/focus/validation/focus_jamendo_1120647__180s.npz,61180cabae9ca90360c9641901593a1f435211411e024729bebf38a0e24b39ab,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,86,86,0,success,2026-08-05,,6,0.75,"[3,38,23,10,8,0,0,4]",8,0.8,"[2,25,31,2,10,0,6,8,0,2]",8,0.6666666666666666,"[2,38,18,0,0,1,12,3,8,0,0,4]"
focus_jamendo_1120647__300s,focus_jamendo_1120647,focus,validation,300.0,features/modulation/300s/focus/validation/focus_jamendo_1120647__300s.npz,137fd9bb61787cdcb53a7e4bf982c030431e69edb762bf1742f552bd75a1518f,features/modulation_smp_prototype/300s/focus/validation/focus_jamendo_1120647__300s.npz,61180cabae9ca90360c9641901593a1f435211411e024729bebf38a0e24b39ab,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,86,86,0,success,2026-08-05,,6,0.75,"[3,38,23,10,8,0,0,4]",8,0.8,"[2,25,31,2,10,0,6,8,0,2]",8,0.6666666666666666,"[2,38,18,0,0,1,12,3,8,0,0,4]"
focus_jamendo_1127596__180s,focus_jamendo_1127596,focus,validation,180.0,features/modulation/180s/focus/validation/focus_jamendo_1127596__180s.npz,e1788cec1590249d0d83aed032215ba5d133a196f0452f03da617c98245673cf,features/modulation_smp_prototype/180s/focus/validation/focus_jamendo_1127596__180s.npz,ce0708e6fb78d6d47c8da66ed3a4f413d92912c434b1066c1c99ca9cad545166,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,88,88,0,success,2026-08-05,,6,0.75,"[4,3,18,37,25,0,0,1]",8,0.8,"[3,7,3,10,18,0,33,13,0,1]",9,0.75,"[3,3,8,7,12,0,13,24,17,0,0,1]"
focus_jamendo_1127596__300s,focus_jamendo_1127596,focus,validation,300.0,features/modulation/300s/focus/validation/focus_jamendo_1127596__300s.npz,1b80b0006bfe52edc1833e645c13211ea5d2260ec463a69d5f7c6285f705f7d4,features/modulation_smp_prototype/300s/focus/validation/focus_jamendo_1127596__300s.npz,e569c75fdb1a7c34c716adcf0cdb72fa1b99ca2cb547d5bf97715733bcfe8e90,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,148,148,0,success,2026-08-05,,6,0.75,"[4,13,28,66,34,0,0,3]",9,0.9,"[4,16,10,9,35,3,53,16,0,2]",9,0.75,"[3,8,14,6,21,0,28,42,23,0,0,3]"
focus_jamendo_1128146__180s,focus_jamendo_1128146,focus,discovery,180.0,features/modulation/180s/focus/discovery/focus_jamendo_1128146__180s.npz,ac818c98640895de6d50ff2c5f56510331b8830b5cb831db7e693eca77275969,features/modulation_smp_prototype/180s/focus/discovery/focus_jamendo_1128146__180s.npz,bdaf5defac3ddb82ed5169a016488a31f180cfb451cc00be1ee4a51f72d2caa7,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,88,88,0,success,2026-08-05,,5,0.625,"[1,9,25,45,8,0,0,0]",5,0.5,"[0,13,6,0,39,0,27,3,0,0]",5,0.4166666666666667,"[0,7,6,0,0,0,26,43,6,0,0,0]"
focus_jamendo_1128146__300s,focus_jamendo_1128146,focus,discovery,300.0,features/modulation/300s/focus/discovery/focus_jamendo_1128146__300s.npz,02720f083060c8c409746b75813f5d0e86234ced52cd6a481ea28f87f7da89d8,features/modulation_smp_prototype/300s/focus/discovery/focus_jamendo_1128146__300s.npz,4bcba3ecaba41edd46e1b95b9230a4a00b650f571a56fb8392834bda084b49c7,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,111,111,0,success,2026-08-05,,5,0.625,"[2,15,32,55,7,0,0,0]",6,0.6,"[2,23,8,0,41,0,34,3,0,0]",7,0.5833333333333334,"[2,9,12,0,2,0,33,47,6,0,0,0]"
focus_jamendo_1128147__180s,focus_jamendo_1128147,focus,discovery,180.0,features/modulation/180s/focus/discovery/focus_jamendo_1128147__180s.npz,5079adaad63bba1b5d3504ecde27a194bf0a86c1f41e59f3cd109d8e43bb1bad,features/modulation_smp_prototype/180s/focus/discovery/focus_jamendo_1128147__180s.npz,acaef54c7226763c2e131bcb36cfdb18ba37b364cacac213006cab23cfd72b32,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,88,88,0,success,2026-08-05,,6,0.75,"[1,8,8,22,31,0,0,18]",8,0.8,"[1,12,4,7,7,0,18,34,0,5]",10,0.8333333333333334,"[1,8,15,3,1,10,6,7,26,0,0,11]"
focus_jamendo_1128147__300s,focus_jamendo_1128147,focus,discovery,300.0,features/modulation/300s/focus/discovery/focus_jamendo_1128147__300s.npz,83b06615adbc735523d6647ba2cf51899f0c25482a8a5aa9d6ae8177e9c74bea,features/modulation_smp_prototype/300s/focus/discovery/focus_jamendo_1128147__300s.npz,c74bc1827cc9fd9e297ac9673ee4efdc398bebd928953b2cebfe211fa034c5a9,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,129,129,0,success,2026-08-05,,6,0.75,"[21,11,20,22,39,0,0,16]",9,0.9,"[20,24,5,4,18,1,10,39,0,8]",9,0.75,"[20,11,31,3,0,10,7,5,33,0,0,9]"
focus_jamendo_1128887__180s,focus_jamendo_1128887,focus,validation,180.0,features/modulation/180s/focus/validation/focus_jamendo_1128887__180s.npz,3e006cce011f325a50c95594dceba0a6d7a07b83fb87e076d94bbc33f550be47,features/modulation_smp_prototype/180s/focus/validation/focus_jamendo_1128887__180s.npz,61be5d54f591efe699b4c5cff83c755a74eb92aa024abeff1817c13454c17bd2,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,88,88,0,success,2026-08-05,,3,0.375,"[0,0,0,11,55,0,0,22]",4,0.4,"[0,0,0,0,1,0,33,39,0,15]",4,0.3333333333333333,"[0,0,1,0,0,0,0,19,45,0,0,23]"
focus_jamendo_1128887__300s,focus_jamendo_1128887,focus,validation,300.0,features/modulation/300s/focus/validation/focus_jamendo_1128887__300s.npz,03ed36988eb10db5d35b1f292e5c7e8b9794b532e7c41db5a3e1f9b60f8621c1,features/modulation_smp_prototype/300s/focus/validation/focus_jamendo_1128887__300s.npz,fd6e8153f4409c34bf840b901f28626ccf0850c3d92fb1f4f3d5cda6636b2ce4,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,148,148,0,success,2026-08-05,,4,0.5,"[0,0,1,33,81,0,0,33]",4,0.4,"[0,0,0,0,11,0,59,58,0,20]",4,0.3333333333333333,"[0,0,1,0,0,0,0,45,69,0,0,33]"
focus_jamendo_1129320__180s,focus_jamendo_1129320,focus,holdout,180.0,features/modulation/180s/focus/holdout/focus_jamendo_1129320__180s.npz,91c26fd68eacb4a09f921138835e83d50aa4660190758e2cb8c2460751972a06,features/modulation_smp_prototype/180s/focus/holdout/focus_jamendo_1129320__180s.npz,df48ca746baa8179a7e209e727146a3035109dbda38bc50b35b14221f0fc4324,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,88,88,0,success,2026-08-05,,5,0.625,"[14,25,28,16,5,0,0,0]",6,0.6,"[8,19,22,0,24,0,14,1,0,0]",6,0.5,"[10,25,5,0,0,0,29,17,2,0,0,0]"
focus_jamendo_1129320__300s,focus_jamendo_1129320,focus,holdout,300.0,features/modulation/300s/focus/holdout/focus_jamendo_1129320__300s.npz,69fad992138e76c9d8ae8a84cf51c3e326c2f931313162d25668720928178824,features/modulation_smp_prototype/300s/focus/holdout/focus_jamendo_1129320__300s.npz,e1de437256a8c0c44261c7435e729f5470fa5cd8898e7f7f033daf6995c17e29,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,89,89,0,success,2026-08-05,,5,0.625,"[13,31,23,16,6,0,0,0]",5,0.5,"[10,17,27,0,21,0,14,0,0,0]",6,0.5,"[11,31,4,0,0,0,22,19,2,0,0,0]"
focus_jamendo_1129323__180s,focus_jamendo_1129323,focus,holdout,180.0,features/modulation/180s/focus/holdout/focus_jamendo_1129323__180s.npz,1eb05d3f2d7c58241c44dea03eb3ae7833d17bf8f8d646830da222992772ab14,features/modulation_smp_prototype/180s/focus/holdout/focus_jamendo_1129323__180s.npz,24140e86ec73180168366b24dc2bb85e6953b0cde58f8010e5a1efb049ceb913,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,58,58,0,success,2026-08-05,,4,0.5,"[7,35,14,2,0,0,0,0]",5,0.5,"[5,25,21,1,6,0,0,0,0,0]",5,0.4166666666666667,"[6,32,5,1,0,0,14,0,0,0,0,0]"
focus_jamendo_1129323__300s,focus_jamendo_1129323,focus,holdout,300.0,features/modulation/300s/focus/holdout/focus_jamendo_1129323__300s.npz,1eb05d3f2d7c58241c44dea03eb3ae7833d17bf8f8d646830da222992772ab14,features/modulation_smp_prototype/300s/focus/holdout/focus_jamendo_1129323__300s.npz,24140e86ec73180168366b24dc2bb85e6953b0cde58f8010e5a1efb049ceb913,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,58,58,0,success,2026-08-05,,4,0.5,"[7,35,14,2,0,0,0,0]",5,0.5,"[5,25,21,1,6,0,0,0,0,0]",5,0.4166666666666667,"[6,32,5,1,0,0,14,0,0,0,0,0]"
focus_jamendo_1130216__180s,focus_jamendo_1130216,focus,discovery,180.0,features/modulation/180s/focus/discovery/focus_jamendo_1130216__180s.npz,cb9f555331df51e10838013956a710198ea7438e5e06c57302114c62fb05f49e,features/modulation_smp_prototype/180s/focus/discovery/focus_jamendo_1130216__180s.npz,4eab56413f838e6587cc1a2c11dac060c952564a5149764280ee8c2990af81cc,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,88,88,0,success,2026-08-05,,5,0.625,"[0,19,29,25,14,0,0,1]",8,0.8,"[0,47,1,3,9,3,20,4,0,1]",6,0.5,"[0,13,14,3,45,0,7,0,6,0,0,0]"
focus_jamendo_1130216__300s,focus_jamendo_1130216,focus,discovery,300.0,features/modulation/300s/focus/discovery/focus_jamendo_1130216__300s.npz,8f2f48d1e017a49f5c616438e4e748b42dd8f60eeffa29e88bd4710b404f97ac,features/modulation_smp_prototype/300s/focus/discovery/focus_jamendo_1130216__300s.npz,3a7fc57f512167ca6187fdd211eb7efeb081854e16d1cab73cfa2146060520bd,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,148,148,0,success,2026-08-05,,6,0.75,"[1,25,49,54,17,0,0,2]",9,0.9,"[1,66,3,3,24,3,41,6,0,1]",9,0.75,"[1,18,20,4,88,0,9,2,5,0,0,1]"
focus_jamendo_1130360__180s,focus_jamendo_1130360,focus,discovery,180.0,features/modulation/180s/focus/discovery/focus_jamendo_1130360__180s.npz,eaa113b009a4a23f45a5742b365a605b7dc5f43c43c4ca0d11df31b5c4977324,features/modulation_smp_prototype/180s/focus/discovery/focus_jamendo_1130360__180s.npz,6e2b11216e75a46122d59d0fa496b05eca2129c7378586bfeed5d0c864ba4c57,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,88,88,0,success,2026-08-05,,4,0.5,"[22,49,14,3,0,0,0,0]",6,0.6,"[17,24,39,3,4,0,1,0,0,0]",6,0.5,"[18,49,5,3,1,0,12,0,0,0,0,0]"
focus_jamendo_1130360__300s,focus_jamendo_1130360,focus,discovery,300.0,features/modulation/300s/focus/discovery/focus_jamendo_1130360__300s.npz,965fedeb4560bd80935d972a8f6d1f920077b6c6ed3ac8b140ed6d013c074a38,features/modulation_smp_prototype/300s/focus/discovery/focus_jamendo_1130360__300s.npz,8ea5739c823ea50e95be47901fa5f2fff9df7c518fff465c836a6c11fa003e9e,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,148,148,0,success,2026-08-05,,4,0.5,"[42,77,20,9,0,0,0,0]",6,0.6,"[27,36,71,4,7,0,3,0,0,0]",7,0.5833333333333334,"[30,79,9,4,2,0,21,3,0,0,0,0]"
focus_jamendo_1130372__180s,focus_jamendo_1130372,focus,discovery,180.0,features/modulation/180s/focus/discovery/focus_jamendo_1130372__180s.npz,ef2cc64da04d208047b71b6c27de4058880a76bb53f7948d5c0d84011a2f22cd,features/modulation_smp_prototype/180s/focus/discovery/focus_jamendo_1130372__180s.npz,84881a2b3bf1d412ded2da9ab6df5ec65853507afc884ac3e9eb788f8c3ac407,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,88,88,0,success,2026-08-05,,4,0.5,"[0,0,4,19,62,0,0,3]",5,0.5,"[0,1,0,0,6,0,51,29,0,1]",5,0.4166666666666667,"[0,0,0,0,1,0,3,30,50,0,0,4]"
focus_jamendo_1130372__300s,focus_jamendo_1130372,focus,discovery,300.0,features/modulation/300s/focus/discovery/focus_jamendo_1130372__300s.npz,c35a4708d13c574268e009294fadd3316ddf0fa0686c8c70a9e51ba9330dfcaf,features/modulation_smp_prototype/300s/focus/discovery/focus_jamendo_1130372__300s.npz,574434ba50f646045682b62f832c19392b151304aaeffa23608763e4d57745db,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,148,148,0,success,2026-08-05,,4,0.5,"[0,0,6,34,105,0,0,3]",5,0.5,"[0,2,0,0,9,1,83,53,0,0]",5,0.4166666666666667,"[0,0,1,0,0,0,5,47,92,0,0,3]"
focus_jamendo_1130830__180s,focus_jamendo_1130830,focus,discovery,180.0,features/modulation/180s/focus/discovery/focus_jamendo_1130830__180s.npz,4d845dcf0705f3b744ec2183a9f86f684f5aad0ec90f67a2636fec085b596aeb,features/modulation_smp_prototype/180s/focus/discovery/focus_jamendo_1130830__180s.npz,45bb4f0893bdaf2beaf661774f2630546e3d49af431db56d9c57194d76556c87,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,88,88,0,success,2026-08-05,,6,0.75,"[8,11,20,32,13,0,0,4]",8,0.8,"[7,24,5,5,13,3,20,11,0,0]",10,0.8333333333333334,"[7,11,24,4,2,9,10,13,7,0,0,1]"
focus_jamendo_1130830__300s,focus_jamendo_1130830,focus,discovery,300.0,features/modulation/300s/focus/discovery/focus_jamendo_1130830__300s.npz,b61a5ce1093de4ef7ff0427b40161807bbe0092f01205c6fde3e53495f5772af,features/modulation_smp_prototype/300s/focus/discovery/focus_jamendo_1130830__300s.npz,1812bf112e1aa7d7f7ff7eeccb699d78b637d9b219cbf0012c06eb1e53260647,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,148,148,0,success,2026-08-05,,6,0.75,"[12,19,31,54,26,0,0,6]",9,0.9,"[12,32,8,6,28,7,38,16,0,1]",10,0.8333333333333334,"[12,18,35,5,5,10,15,29,15,0,0,4]"
