segment_id,track_id,group,split,scale_seconds,source_chroma_relative_path,source_chroma_sha256,pitch_v2_relative_path,pitch_v2_sha256,codebook_sha256,steps,valid_steps,masked_steps,observed_states,median_codebook_distance,status,processed_at,error
focus_jamendo_1924921__180s,focus_jamendo_1924921,focus_open,discovery,180.0,features/chroma/180s/focus_open/discovery/focus_jamendo_1924921__180s.npz,8ed7f14646b7a2725912534ed9189f61e192aed6a2409ba3c2df744c9ad65d30,features/four_group/pitch_v2/180s/focus_open/discovery/focus_jamendo_1924921__180s.npz,7473a480c03cbab2e4183027fc2722cea44c789bf90c1596a144c3daa4de5033,1dfbce0fd5fbde0a2e225aea1718a264076ab7cd79c3a8cbd8e544b4aff3fc3f,385,344,41,9,0.23463815450668335,success,2026-08-02,
focus_jamendo_1924921__300s,focus_jamendo_1924921,focus_open,discovery,300.0,features/chroma/300s/focus_open/discovery/focus_jamendo_1924921__300s.npz,5c959f0dc8a9fd3659d3acb44cc72a8b0b1de615ba9f5b865465ff5aaf5a5cf9,features/four_group/pitch_v2/300s/focus_open/discovery/focus_jamendo_1924921__300s.npz,2765dc7b1b3388063edac876c9c35f3ee2aa8025d992a8b09046a3f23a4eb6cf,1dfbce0fd5fbde0a2e225aea1718a264076ab7cd79c3a8cbd8e544b4aff3fc3f,436,390,46,9,0.23907595872879028,success,2026-08-02,
focus_jamendo_1926373__180s,focus_jamendo_1926373,focus_open,discovery,180.0,features/chroma/180s/focus_open/discovery/focus_jamendo_1926373__180s.npz,0d2771fda0f64fbb9c952d4643fcabfe0d7eb62a8b95b1bc644ee78b6428abf0,features/four_group/pitch_v2/180s/focus_open/discovery/focus_jamendo_1926373__180s.npz,4be60257b2934a5d6ffc90b82bd1b31b2e2b75f140230d64b947b004429cd068,1dfbce0fd5fbde0a2e225aea1718a264076ab7cd79c3a8cbd8e544b4aff3fc3f,364,296,68,8,0.1916121244430542,success,2026-08-02,
focus_jamendo_1926373__300s,focus_jamendo_1926373,focus_open,discovery,300.0,features/chroma/300s/focus_open/discovery/focus_jamendo_1926373__300s.npz,666bfc5919ea2117e0b9850a18165d060be14a3fc5f7f94db06c6703b9d7c622,features/four_group/pitch_v2/300s/focus_open/discovery/focus_jamendo_1926373__300s.npz,fd736189590978f48bcdb4ebdaef96ae0b12b3e7b40c6a7fa2f0d77bab471ddc,1dfbce0fd5fbde0a2e225aea1718a264076ab7cd79c3a8cbd8e544b4aff3fc3f,378,307,71,9,0.19119219481945038,success,2026-08-02,
focus_jamendo_1928112__180s,focus_jamendo_1928112,focus_open,validation,180.0,features/chroma/180s/focus_open/validation/focus_jamendo_1928112__180s.npz,30233e627d3bb70fceb0e5e1905ed9f54be1f18045540ab9a77108951bc06441,features/four_group/pitch_v2/180s/focus_open/validation/focus_jamendo_1928112__180s.npz,42f6060a71fe777e603189155226635c22dd1a76f877fa14bdd3a0f0bd832ce4,1dfbce0fd5fbde0a2e225aea1718a264076ab7cd79c3a8cbd8e544b4aff3fc3f,416,354,62,11,0.23712018132209778,success,2026-08-02,
focus_jamendo_1928112__300s,focus_jamendo_1928112,focus_open,validation,300.0,features/chroma/300s/focus_open/validation/focus_jamendo_1928112__300s.npz,d12c2d3cc1cbaae54bfc069b0160b4fde72fe4007e38450db3861bda91bc383c,features/four_group/pitch_v2/300s/focus_open/validation/focus_jamendo_1928112__300s.npz,132420b0ee057ff0541df9ba7110db6b709fd496be598525aa788d5f320febbd,1dfbce0fd5fbde0a2e225aea1718a264076ab7cd79c3a8cbd8e544b4aff3fc3f,417,355,62,11,0.23700109124183655,success,2026-08-02,
focus_jamendo_1929250__180s,focus_jamendo_1929250,focus_open,discovery,180.0,features/chroma/180s/focus_open/discovery/focus_jamendo_1929250__180s.npz,e03966e2f88f36558843b79963fa03d4e910692439fc989e8209efc9ce14dbaa,features/four_group/pitch_v2/180s/focus_open/discovery/focus_jamendo_1929250__180s.npz,c68aa6f715941d7264203a976259e1f15ba3cce4a18f966174f569e87fbf476a,1dfbce0fd5fbde0a2e225aea1718a264076ab7cd79c3a8cbd8e544b4aff3fc3f,283,247,36,9,0.22957412898540497,success,2026-08-02,
focus_jamendo_1929250__300s,focus_jamendo_1929250,focus_open,discovery,300.0,features/chroma/300s/focus_open/discovery/focus_jamendo_1929250__300s.npz,486cd4682b3e40b384c39e550c41fd8b47e2f8df00c619b94800a8793e26571e,features/four_group/pitch_v2/300s/focus_open/discovery/focus_jamendo_1929250__300s.npz,0af68e58966a11c4c4d9b1acc613f21902b6b545a39acb9a9f68d9eae2cc7970,1dfbce0fd5fbde0a2e225aea1718a264076ab7cd79c3a8cbd8e544b4aff3fc3f,471,422,49,9,0.2347436249256134,success,2026-08-02,
focus_jamendo_1931218__180s,focus_jamendo_1931218,focus_open,discovery,180.0,features/chroma/180s/focus_open/discovery/focus_jamendo_1931218__180s.npz,50a84fd3a28143d5c35d52e2a6cac71b3f59283c9a7cff7004ac93363cbea64c,features/four_group/pitch_v2/180s/focus_open/discovery/focus_jamendo_1931218__180s.npz,a16ec8d5098e72b264dc15bb8fc52839bdf9f2ee277f5cda9184651a1f69ac57,1dfbce0fd5fbde0a2e225aea1718a264076ab7cd79c3a8cbd8e544b4aff3fc3f,380,309,71,11,0.210201695561409,success,2026-08-02,
focus_jamendo_1931218__300s,focus_jamendo_1931218,focus_open,discovery,300.0,features/chroma/300s/focus_open/discovery/focus_jamendo_1931218__300s.npz,e0f07ec80daca0a9ea771b559297c530b7912e8b5d48e2b5c1317094e3e0b0fd,features/four_group/pitch_v2/300s/focus_open/discovery/focus_jamendo_1931218__300s.npz,b762d3178685ab1878dc4a098df28c609ac3b1bd39c7984ed40555f4d808a99b,1dfbce0fd5fbde0a2e225aea1718a264076ab7cd79c3a8cbd8e544b4aff3fc3f,640,490,150,12,0.21073421835899353,success,2026-08-02,
focus_jamendo_1932519__180s,focus_jamendo_1932519,focus_open,holdout,180.0,features/chroma/180s/focus_open/holdout/focus_jamendo_1932519__180s.npz,8001a7b1389b6589a7db66d1babb04c621e01729c92e653fdcc82403881528e6,features/four_group/pitch_v2/180s/focus_open/holdout/focus_jamendo_1932519__180s.npz,fb0277b9aebd530bacd857f55e14573064f5602b81bb386cd2af5bbb01884c04,1dfbce0fd5fbde0a2e225aea1718a264076ab7cd79c3a8cbd8e544b4aff3fc3f,379,277,102,9,0.21908290684223175,success,2026-08-02,
focus_jamendo_1932519__300s,focus_jamendo_1932519,focus_open,holdout,300.0,features/chroma/300s/focus_open/holdout/focus_jamendo_1932519__300s.npz,ffd4d9d009221c8fdf21934cb366a91717743d925793d919ced4840611e2e6a0,features/four_group/pitch_v2/300s/focus_open/holdout/focus_jamendo_1932519__300s.npz,7fc4c1436abf570a3ab452576b97eb87c3db9654aca75c43ae9a688665774168,1dfbce0fd5fbde0a2e225aea1718a264076ab7cd79c3a8cbd8e544b4aff3fc3f,633,471,162,9,0.2244415134191513,success,2026-08-02,
focus_jamendo_1935622__180s,focus_jamendo_1935622,focus_open,discovery,180.0,features/chroma/180s/focus_open/discovery/focus_jamendo_1935622__180s.npz,2d604125662a7e5fb624606095b47e28463660fc1cdc456b506fd95569aedd0a,features/four_group/pitch_v2/180s/focus_open/discovery/focus_jamendo_1935622__180s.npz,c97f0fd5840854b16497018303071cd4af6c94d7b15964e212a0fd983008578d,1dfbce0fd5fbde0a2e225aea1718a264076ab7cd79c3a8cbd8e544b4aff3fc3f,392,279,113,5,0.27304384112358093,success,2026-08-02,
focus_jamendo_1935622__300s,focus_jamendo_1935622,focus_open,discovery,300.0,features/chroma/300s/focus_open/discovery/focus_jamendo_1935622__300s.npz,319fa961b41419ae78856e6a5523c591965d6674c998ede0b6491e5324d99d1a,features/four_group/pitch_v2/300s/focus_open/discovery/focus_jamendo_1935622__300s.npz,8b4a13d91da53013c9d5566202405f6918747295ce40fd14c10f92e6c648ec6f,1dfbce0fd5fbde0a2e225aea1718a264076ab7cd79c3a8cbd8e544b4aff3fc3f,651,467,184,5,0.26931843161582947,success,2026-08-02,
focus_jamendo_1935873__180s,focus_jamendo_1935873,focus_open,discovery,180.0,features/chroma/180s/focus_open/discovery/focus_jamendo_1935873__180s.npz,7573061894c31f4055fdacc547d49b99a8479b8aed24cdb619b7fd0ba2e2a2c3,features/four_group/pitch_v2/180s/focus_open/discovery/focus_jamendo_1935873__180s.npz,c51e085e1275dd5d0a0a606c7956a91b39658f7e96c6d3811c4edf0e1859ea9d,1dfbce0fd5fbde0a2e225aea1718a264076ab7cd79c3a8cbd8e544b4aff3fc3f,333,234,99,9,0.22415226697921753,success,2026-08-02,
focus_jamendo_1935873__300s,focus_jamendo_1935873,focus_open,discovery,300.0,features/chroma/300s/focus_open/discovery/focus_jamendo_1935873__300s.npz,63fa725ac22981faf7c23490fd80da2fab55efede385b6dcb26c7e9fe5316817,features/four_group/pitch_v2/300s/focus_open/discovery/focus_jamendo_1935873__300s.npz,f2c35452942dc883a5e22630323049e592e4c1cd2d62a280d9397c4959590d2c,1dfbce0fd5fbde0a2e225aea1718a264076ab7cd79c3a8cbd8e544b4aff3fc3f,349,242,107,9,0.2242746651172638,success,2026-08-02,
focus_jamendo_1935877__180s,focus_jamendo_1935877,focus_open,discovery,180.0,features/chroma/180s/focus_open/discovery/focus_jamendo_1935877__180s.npz,09f97b64ef7dc1ea1c161f83e38e3051c93ee6035edbcb46c0c55d14264a3411,features/four_group/pitch_v2/180s/focus_open/discovery/focus_jamendo_1935877__180s.npz,8054be2aae26c11e75440780c3547e530229f0341b40af9cfe13fd11153fbe09,1dfbce0fd5fbde0a2e225aea1718a264076ab7cd79c3a8cbd8e544b4aff3fc3f,392,281,111,12,0.17592450976371765,success,2026-08-02,
focus_jamendo_1935877__300s,focus_jamendo_1935877,focus_open,discovery,300.0,features/chroma/300s/focus_open/discovery/focus_jamendo_1935877__300s.npz,1dbdda6802308052bc1fd1a6de8cf443e62956f4d48589eab02748af8e329c7b,features/four_group/pitch_v2/300s/focus_open/discovery/focus_jamendo_1935877__300s.npz,96cee47664396deba977a5a39f2bb467ea310490c2b777001e656292d86a40cb,1dfbce0fd5fbde0a2e225aea1718a264076ab7cd79c3a8cbd8e544b4aff3fc3f,567,408,159,12,0.17871332168579102,success,2026-08-02,
focus_jamendo_1939376__180s,focus_jamendo_1939376,focus_open,holdout,180.0,features/chroma/180s/focus_open/holdout/focus_jamendo_1939376__180s.npz,6011089182ccb51969f4775854eeca127e1cccdedd1d7d227b9903c4ab563ff3,features/four_group/pitch_v2/180s/focus_open/holdout/focus_jamendo_1939376__180s.npz,258a5131c17a92a542e2b1f70821f443ca13c40ba5ab4c531b1d70c60d71eaec,1dfbce0fd5fbde0a2e225aea1718a264076ab7cd79c3a8cbd8e544b4aff3fc3f,382,280,102,9,0.199379563331604,success,2026-08-02,
focus_jamendo_1939376__300s,focus_jamendo_1939376,focus_open,holdout,300.0,features/chroma/300s/focus_open/holdout/focus_jamendo_1939376__300s.npz,3bf4dcabbce6e1d981934f7108de501a959f0827b3e4171ebf0639c97c97d0c4,features/four_group/pitch_v2/300s/focus_open/holdout/focus_jamendo_1939376__300s.npz,88fb9c5c5f34505c23d8c5189df216797b8881f0699696d42cba913ac01c3ccd,1dfbce0fd5fbde0a2e225aea1718a264076ab7cd79c3a8cbd8e544b4aff3fc3f,544,395,149,8,0.19924041628837585,success,2026-08-02,
focus_jamendo_1939637__180s,focus_jamendo_1939637,focus_open,validation,180.0,features/chroma/180s/focus_open/validation/focus_jamendo_1939637__180s.npz,c700bc0420a6fef693ccd3bd084631e3b74669610cd21f3b7474cec3851ec150,features/four_group/pitch_v2/180s/focus_open/validation/focus_jamendo_1939637__180s.npz,1446a10068e66d2aacc1b18d5c98d934a459e9a9ec29a896e778ea1b11c29d55,1dfbce0fd5fbde0a2e225aea1718a264076ab7cd79c3a8cbd8e544b4aff3fc3f,235,172,63,15,0.22212296724319458,success,2026-08-02,
focus_jamendo_1939637__300s,focus_jamendo_1939637,focus_open,validation,300.0,features/chroma/300s/focus_open/validation/focus_jamendo_1939637__300s.npz,c700bc0420a6fef693ccd3bd084631e3b74669610cd21f3b7474cec3851ec150,features/four_group/pitch_v2/300s/focus_open/validation/focus_jamendo_1939637__300s.npz,1446a10068e66d2aacc1b18d5c98d934a459e9a9ec29a896e778ea1b11c29d55,1dfbce0fd5fbde0a2e225aea1718a264076ab7cd79c3a8cbd8e544b4aff3fc3f,235,172,63,15,0.22212296724319458,success,2026-08-02,
focus_jamendo_1942807__180s,focus_jamendo_1942807,focus_open,discovery,180.0,features/chroma/180s/focus_open/discovery/focus_jamendo_1942807__180s.npz,e7e08f0795eab71b5f12cada3f4b847737019a229ba9f87392ce6bcee50c57c9,features/four_group/pitch_v2/180s/focus_open/discovery/focus_jamendo_1942807__180s.npz,accf208dfd918b1853dc6abd09d59b8da30a4918ab70c757fd4ae02359d77f1c,1dfbce0fd5fbde0a2e225aea1718a264076ab7cd79c3a8cbd8e544b4aff3fc3f,212,144,68,4,0.26017260551452637,success,2026-08-02,
focus_jamendo_1942807__300s,focus_jamendo_1942807,focus_open,discovery,300.0,features/chroma/300s/focus_open/discovery/focus_jamendo_1942807__300s.npz,e7e08f0795eab71b5f12cada3f4b847737019a229ba9f87392ce6bcee50c57c9,features/four_group/pitch_v2/300s/focus_open/discovery/focus_jamendo_1942807__300s.npz,accf208dfd918b1853dc6abd09d59b8da30a4918ab70c757fd4ae02359d77f1c,1dfbce0fd5fbde0a2e225aea1718a264076ab7cd79c3a8cbd8e544b4aff3fc3f,212,144,68,4,0.26017260551452637,success,2026-08-02,
focus_jamendo_1945054__180s,focus_jamendo_1945054,focus_open,validation,180.0,features/chroma/180s/focus_open/validation/focus_jamendo_1945054__180s.npz,e33ca691560053f0ce3cc031e5478c402ee40ec6380dcddf3f2214a4a006e22f,features/four_group/pitch_v2/180s/focus_open/validation/focus_jamendo_1945054__180s.npz,d3b7ed8296737caa0bffbdffe851a06d7ee44ff35aa572050720f6a49885d6c9,1dfbce0fd5fbde0a2e225aea1718a264076ab7cd79c3a8cbd8e544b4aff3fc3f,397,334,63,9,0.25467973947525024,success,2026-08-02,
focus_jamendo_1945054__300s,focus_jamendo_1945054,focus_open,validation,300.0,features/chroma/300s/focus_open/validation/focus_jamendo_1945054__300s.npz,003be818acc02d3fe184eed2c4adcff556e0e3358c6f5f90425c8f483ded7f2c,features/four_group/pitch_v2/300s/focus_open/validation/focus_jamendo_1945054__300s.npz,9e069340f53b3ecf465aeb69d79654232609e91197f8687877bde3dcd43c567d,1dfbce0fd5fbde0a2e225aea1718a264076ab7cd79c3a8cbd8e544b4aff3fc3f,633,521,112,9,0.25589919090270996,success,2026-08-02,
focus_jamendo_1953401__180s,focus_jamendo_1953401,focus_open,discovery,180.0,features/chroma/180s/focus_open/discovery/focus_jamendo_1953401__180s.npz,30dbbb88126ebcacad0f43fcd46082d57789aabb4e4cee7c1d0e714f32fb1842,features/four_group/pitch_v2/180s/focus_open/discovery/focus_jamendo_1953401__180s.npz,af22e9df2023aecd1b7855fc25b2efae4390d0329de83075252aa2ae37fcb42b,1dfbce0fd5fbde0a2e225aea1718a264076ab7cd79c3a8cbd8e544b4aff3fc3f,379,277,102,11,0.19257856905460358,success,2026-08-02,
focus_jamendo_1953401__300s,focus_jamendo_1953401,focus_open,discovery,300.0,features/chroma/300s/focus_open/discovery/focus_jamendo_1953401__300s.npz,d22fdc17ebb22a85d021f60de64c57cf9b0d01d70125a18919e48dd52e2ceb8e,features/four_group/pitch_v2/300s/focus_open/discovery/focus_jamendo_1953401__300s.npz,987a71d8d64dc3855f4d3a4758445a887e1e9621551841d7bedea06aea119b55,1dfbce0fd5fbde0a2e225aea1718a264076ab7cd79c3a8cbd8e544b4aff3fc3f,634,479,155,11,0.19074833393096924,success,2026-08-02,
focus_jamendo_1956108__180s,focus_jamendo_1956108,focus_open,discovery,180.0,features/chroma/180s/focus_open/discovery/focus_jamendo_1956108__180s.npz,2da507026259e01314990c41ca91ee60331b62fe2ece0b3d87c20417681ac2a0,features/four_group/pitch_v2/180s/focus_open/discovery/focus_jamendo_1956108__180s.npz,f1e73f5ce4105034caa207c8ac46cdd598e991edf6140b03890719424991db07,1dfbce0fd5fbde0a2e225aea1718a264076ab7cd79c3a8cbd8e544b4aff3fc3f,371,288,83,10,0.1893138736486435,success,2026-08-02,
focus_jamendo_1956108__300s,focus_jamendo_1956108,focus_open,discovery,300.0,features/chroma/300s/focus_open/discovery/focus_jamendo_1956108__300s.npz,9e9a42ad60a6c49519bca8197a2fa3b9752476b7f35e4bd63ab96ad0beefa1b6,features/four_group/pitch_v2/300s/focus_open/discovery/focus_jamendo_1956108__300s.npz,65cc562cbccf8dcb2364fd74c083ee8fbe9598ac410a59ad8f8ef7ebc92a4741,1dfbce0fd5fbde0a2e225aea1718a264076ab7cd79c3a8cbd8e544b4aff3fc3f,619,490,129,11,0.19283518195152283,success,2026-08-02,
focus_jamendo_1957365__180s,focus_jamendo_1957365,focus_open,validation,180.0,features/chroma/180s/focus_open/validation/focus_jamendo_1957365__180s.npz,4ebf729a012365cc59037d8452b9a482c42a06879d86f20a6f82aab4b58d9dd5,features/four_group/pitch_v2/180s/focus_open/validation/focus_jamendo_1957365__180s.npz,1b69162012dbc8e7d9c5685d7be255876ba50d6de34e825f74e873997aac7bc0,1dfbce0fd5fbde0a2e225aea1718a264076ab7cd79c3a8cbd8e544b4aff3fc3f,391,340,51,7,0.22086194157600403,success,2026-08-02,
focus_jamendo_1957365__300s,focus_jamendo_1957365,focus_open,validation,300.0,features/chroma/300s/focus_open/validation/focus_jamendo_1957365__300s.npz,203bc290dd93338d305d5f4f03be760abb2e8c2abe1138abdfdb2cc94fb970b0,features/four_group/pitch_v2/300s/focus_open/validation/focus_jamendo_1957365__300s.npz,f0ffaf8be3c9aa4868c4a96fe94b502bfe48bbf72de1ed6c2b39bdfd26fd387d,1dfbce0fd5fbde0a2e225aea1718a264076ab7cd79c3a8cbd8e544b4aff3fc3f,447,383,64,7,0.2234499305486679,success,2026-08-02,
focus_jamendo_1957922__180s,focus_jamendo_1957922,focus_open,discovery,180.0,features/chroma/180s/focus_open/discovery/focus_jamendo_1957922__180s.npz,62de239d1d54e8c453b986848a59dd2476c25dd80889786f670ab8d76e1c044b,features/four_group/pitch_v2/180s/focus_open/discovery/focus_jamendo_1957922__180s.npz,280745489de6f9aec29eb765d463b8e5b3d6758686aa98f6ba1adba072654fef,1dfbce0fd5fbde0a2e225aea1718a264076ab7cd79c3a8cbd8e544b4aff3fc3f,305,215,90,8,0.22748138010501862,success,2026-08-02,
focus_jamendo_1957922__300s,focus_jamendo_1957922,focus_open,discovery,300.0,features/chroma/300s/focus_open/discovery/focus_jamendo_1957922__300s.npz,62de239d1d54e8c453b986848a59dd2476c25dd80889786f670ab8d76e1c044b,features/four_group/pitch_v2/300s/focus_open/discovery/focus_jamendo_1957922__300s.npz,280745489de6f9aec29eb765d463b8e5b3d6758686aa98f6ba1adba072654fef,1dfbce0fd5fbde0a2e225aea1718a264076ab7cd79c3a8cbd8e544b4aff3fc3f,305,215,90,8,0.22748138010501862,success,2026-08-02,
focus_jamendo_1959047__180s,focus_jamendo_1959047,focus_open,validation,180.0,features/chroma/180s/focus_open/validation/focus_jamendo_1959047__180s.npz,f4ba29fa6059467cb1bb8d5745a1a0968dca9650f6d877a4aac2b20170ecaee5,features/four_group/pitch_v2/180s/focus_open/validation/focus_jamendo_1959047__180s.npz,b542c82e33d9b31d32f59065c7534af8d7d8d59bb56ec19af592899bf30d5402,1dfbce0fd5fbde0a2e225aea1718a264076ab7cd79c3a8cbd8e544b4aff3fc3f,431,256,175,10,0.15331393480300903,success,2026-08-02,
focus_jamendo_1959047__300s,focus_jamendo_1959047,focus_open,validation,300.0,features/chroma/300s/focus_open/validation/focus_jamendo_1959047__300s.npz,d645da3586a67d133d495b0749a1f5eede167666b51819ec93c48c83f40477f2,features/four_group/pitch_v2/300s/focus_open/validation/focus_jamendo_1959047__300s.npz,4282d550f5f15f26fc8dd3eb87fb9d71f03ff9a012bd1f0fc4e82f39036fdf30,1dfbce0fd5fbde0a2e225aea1718a264076ab7cd79c3a8cbd8e544b4aff3fc3f,503,286,217,10,0.14447568356990814,success,2026-08-02,
focus_jamendo_1962000__180s,focus_jamendo_1962000,focus_open,validation,180.0,features/chroma/180s/focus_open/validation/focus_jamendo_1962000__180s.npz,72be15a2c886b17a78bf5913800dbcbc3cf85be6ce0a9d9166e65b696a067852,features/four_group/pitch_v2/180s/focus_open/validation/focus_jamendo_1962000__180s.npz,3dfd25c4c58932f6a61995ff27b4401110a2625e4e85650b3fe4d8526aabd649,1dfbce0fd5fbde0a2e225aea1718a264076ab7cd79c3a8cbd8e544b4aff3fc3f,304,264,40,6,0.16279424726963043,success,2026-08-02,
focus_jamendo_1962000__300s,focus_jamendo_1962000,focus_open,validation,300.0,features/chroma/300s/focus_open/validation/focus_jamendo_1962000__300s.npz,85542a44ee284e243441d410b13ab7610d06330e6f2a3f0e6485c1737bc10ffb,features/four_group/pitch_v2/300s/focus_open/validation/focus_jamendo_1962000__300s.npz,1822bcdec613cc6773842341cfc324ba5b8de6354a9b02be4c56f36f31700b46,1dfbce0fd5fbde0a2e225aea1718a264076ab7cd79c3a8cbd8e544b4aff3fc3f,391,348,43,8,0.1812799870967865,success,2026-08-02,
focus_jamendo_1963475__180s,focus_jamendo_1963475,focus_open,discovery,180.0,features/chroma/180s/focus_open/discovery/focus_jamendo_1963475__180s.npz,de2f6b3309252271d1c12723442873f048c64b4cb4cfabe9ec5e10c084fde121,features/four_group/pitch_v2/180s/focus_open/discovery/focus_jamendo_1963475__180s.npz,3335623e7888f29e54eb0620df02bd6787e66c3519da5bd24d21c3be3a19ee52,1dfbce0fd5fbde0a2e225aea1718a264076ab7cd79c3a8cbd8e544b4aff3fc3f,363,332,31,11,0.2726074457168579,success,2026-08-02,
focus_jamendo_1963475__300s,focus_jamendo_1963475,focus_open,discovery,300.0,features/chroma/300s/focus_open/discovery/focus_jamendo_1963475__300s.npz,d4cf8e4c49d19eff7270e20f38d928c4077810bc5c356861c18c25f90eb46d6a,features/four_group/pitch_v2/300s/focus_open/discovery/focus_jamendo_1963475__300s.npz,8f2472629dedb41f8f8f01f8de53837e318b02bd71bb5ff2eac3ff60b3ec524d,1dfbce0fd5fbde0a2e225aea1718a264076ab7cd79c3a8cbd8e544b4aff3fc3f,364,331,33,11,0.26859307289123535,success,2026-08-02,
focus_jamendo_1964726__180s,focus_jamendo_1964726,focus_open,holdout,180.0,features/chroma/180s/focus_open/holdout/focus_jamendo_1964726__180s.npz,1c5610ca038b546c70084951a59b6e04dbce934663c9a506c899e6e468ac0af5,features/four_group/pitch_v2/180s/focus_open/holdout/focus_jamendo_1964726__180s.npz,864e02d62250ada91bf0565336b461a147a28b397a1b1cceb35f79b1d59d39af,1dfbce0fd5fbde0a2e225aea1718a264076ab7cd79c3a8cbd8e544b4aff3fc3f,373,245,128,5,0.11103782802820206,success,2026-08-02,
focus_jamendo_1964726__300s,focus_jamendo_1964726,focus_open,holdout,300.0,features/chroma/300s/focus_open/holdout/focus_jamendo_1964726__300s.npz,790379a9a666f73d4289e284d1f5227962f7ad1e10657fb1676896d4ab826dfa,features/four_group/pitch_v2/300s/focus_open/holdout/focus_jamendo_1964726__300s.npz,97788c9a17c3844dc4318ebbc1fd2487976a780ab28580e25d6f56e180eb526c,1dfbce0fd5fbde0a2e225aea1718a264076ab7cd79c3a8cbd8e544b4aff3fc3f,597,390,207,5,0.11170201003551483,success,2026-08-02,
focus_jamendo_1964742__180s,focus_jamendo_1964742,focus_open,holdout,180.0,features/chroma/180s/focus_open/holdout/focus_jamendo_1964742__180s.npz,e1cc98a835861f1d4b5d85555d1df2a30afdca5c4716cd6b6dd8a1a2cf4d06cd,features/four_group/pitch_v2/180s/focus_open/holdout/focus_jamendo_1964742__180s.npz,78e6589516a47f3bd7fa194f7b403cbc442c948f9d926524d3d8d244e3573f5b,1dfbce0fd5fbde0a2e225aea1718a264076ab7cd79c3a8cbd8e544b4aff3fc3f,373,277,96,10,0.19934380054473877,success,2026-08-02,
focus_jamendo_1964742__300s,focus_jamendo_1964742,focus_open,holdout,300.0,features/chroma/300s/focus_open/holdout/focus_jamendo_1964742__300s.npz,ca32133e8121346c571c4b9f89f517b330460161dbb0b6785261d60d8dcd9055,features/four_group/pitch_v2/300s/focus_open/holdout/focus_jamendo_1964742__300s.npz,13207690a8a21bd35252c89d2b2695bfb97343d0c1b1ca32cf6ab3784b61ed5d,1dfbce0fd5fbde0a2e225aea1718a264076ab7cd79c3a8cbd8e544b4aff3fc3f,617,465,152,10,0.20697079598903656,success,2026-08-02,
focus_jamendo_1967104__180s,focus_jamendo_1967104,focus_open,discovery,180.0,features/chroma/180s/focus_open/discovery/focus_jamendo_1967104__180s.npz,9186c0beeaa0d1e3b582bb1a87995984ef935a532813c9b9a7e41740ffcbe4a4,features/four_group/pitch_v2/180s/focus_open/discovery/focus_jamendo_1967104__180s.npz,cae16f2c594edf1c462b081ac3a7d642dc218f47dcfe5f94261a4df7545bcddb,1dfbce0fd5fbde0a2e225aea1718a264076ab7cd79c3a8cbd8e544b4aff3fc3f,430,322,108,8,0.20689839124679565,success,2026-08-02,
focus_jamendo_1967104__300s,focus_jamendo_1967104,focus_open,discovery,300.0,features/chroma/300s/focus_open/discovery/focus_jamendo_1967104__300s.npz,a73fc475bdeb6460417dc0945253e07f830832d0e53c3a2b8797f105e2316816,features/four_group/pitch_v2/300s/focus_open/discovery/focus_jamendo_1967104__300s.npz,b5a6c360365a695c36f231ea9163c3ea45fbbac42fee2794c7fffef67e5db349,1dfbce0fd5fbde0a2e225aea1718a264076ab7cd79c3a8cbd8e544b4aff3fc3f,722,532,190,9,0.21989157795906067,success,2026-08-02,
focus_jamendo_1967111__180s,focus_jamendo_1967111,focus_open,discovery,180.0,features/chroma/180s/focus_open/discovery/focus_jamendo_1967111__180s.npz,0aed31856b4a2a78066fcb7b70582d9acf0886c661c332ed1f563894504f13a0,features/four_group/pitch_v2/180s/focus_open/discovery/focus_jamendo_1967111__180s.npz,a837ebf3d500e44c2e186cbe55b98526283c079253ef011a2bc4ba1331550e32,1dfbce0fd5fbde0a2e225aea1718a264076ab7cd79c3a8cbd8e544b4aff3fc3f,434,362,72,8,0.1705959588289261,success,2026-08-02,
focus_jamendo_1967111__300s,focus_jamendo_1967111,focus_open,discovery,300.0,features/chroma/300s/focus_open/discovery/focus_jamendo_1967111__300s.npz,2a0a31c327c494408b8b3d157ace679b61d97677b2d2d51593b835da83e9d319,features/four_group/pitch_v2/300s/focus_open/discovery/focus_jamendo_1967111__300s.npz,2a13c0c38e8c1a31a59590d0cbe94020f3dd8f288320d7180567c4172866866f,1dfbce0fd5fbde0a2e225aea1718a264076ab7cd79c3a8cbd8e544b4aff3fc3f,418,349,69,8,0.17047424614429474,success,2026-08-02,
focus_jamendo_1968379__180s,focus_jamendo_1968379,focus_open,discovery,180.0,features/chroma/180s/focus_open/discovery/focus_jamendo_1968379__180s.npz,ee795e51a7e1bb8734d9992715305a852436a5be74c928bebaa997a4de163e69,features/four_group/pitch_v2/180s/focus_open/discovery/focus_jamendo_1968379__180s.npz,62b91afb7e13635a0346494712cf61ca0d819a7ad2bc1ce34e2c0210609af332,1dfbce0fd5fbde0a2e225aea1718a264076ab7cd79c3a8cbd8e544b4aff3fc3f,378,243,135,10,0.20665211975574493,success,2026-08-02,
