segment_id,track_id,group,split,scale_seconds,source_modulation_relative_path,source_modulation_sha256,modulation_tertile_relative_path,modulation_tertile_sha256,model_sha256,windows,valid_windows,masked_windows,low_windows,medium_windows,high_windows,observed_states,median_intensity,status,processed_at,error
focus_jamendo_1156277__300s,focus_jamendo_1156277,focus,discovery,300.0,features/modulation/300s/focus/discovery/focus_jamendo_1156277__300s.npz,940b4db9bd071f673ba833ebdb47ec940692963ab167328cad0d34206508625e,features/modulation_tertile/300s/focus/discovery/focus_jamendo_1156277__300s.npz,7e64ea2dc7821600a6bd021f18ecfdb76f4e0012e11764421a4d54a12c470359,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,148,148,0,16,48,84,3,0.05377874829036955,success,2026-08-04,
focus_jamendo_1156386__180s,focus_jamendo_1156386,focus,validation,180.0,features/modulation/180s/focus/validation/focus_jamendo_1156386__180s.npz,064594eb18b7e5729ab56c53e054e6b68e9dec4c3f3bf5de4b83be76aeecce25,features/modulation_tertile/180s/focus/validation/focus_jamendo_1156386__180s.npz,b668d469f66e136c97a48ba9fb1464ae9ed6a1970ec06d7929a3a83279db85c3,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,88,88,0,18,19,51,3,0.05117651453747385,success,2026-08-04,
focus_jamendo_1156386__300s,focus_jamendo_1156386,focus,validation,300.0,features/modulation/300s/focus/validation/focus_jamendo_1156386__300s.npz,83d967c81a8256c2f71e2bb71d0b9eb9eadaaa41223ea0540e6a232015854e68,features/modulation_tertile/300s/focus/validation/focus_jamendo_1156386__300s.npz,71cea29c30fdf806b4bf4d71213496d16ded416cc05ec54389a9727b2362efbf,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,148,148,0,23,31,94,3,0.05423261158875903,success,2026-08-04,
focus_jamendo_1161853__180s,focus_jamendo_1161853,focus,validation,180.0,features/modulation/180s/focus/validation/focus_jamendo_1161853__180s.npz,08f6feb495bf656f1b576c30892252061d0c57f767ed6bd93ac77574404e4f60,features/modulation_tertile/180s/focus/validation/focus_jamendo_1161853__180s.npz,47f619cdfe051198f0ff83e0bb2218377ead59dbfb712b27dccb69e4e7fb2f0e,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,75,75,0,72,3,0,2,0.017212768514127674,success,2026-08-04,
focus_jamendo_1161853__300s,focus_jamendo_1161853,focus,validation,300.0,features/modulation/300s/focus/validation/focus_jamendo_1161853__300s.npz,08f6feb495bf656f1b576c30892252061d0c57f767ed6bd93ac77574404e4f60,features/modulation_tertile/300s/focus/validation/focus_jamendo_1161853__300s.npz,47f619cdfe051198f0ff83e0bb2218377ead59dbfb712b27dccb69e4e7fb2f0e,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,75,75,0,72,3,0,2,0.017212768514127674,success,2026-08-04,
focus_jamendo_1248571__180s,focus_jamendo_1248571,focus,holdout,180.0,features/modulation/180s/focus/holdout/focus_jamendo_1248571__180s.npz,a9cf06118406e61b140df1683e2fdb0341424ea757c807387500cf2ac6b051a3,features/modulation_tertile/180s/focus/holdout/focus_jamendo_1248571__180s.npz,11a6a84401cfeed6c3167469d08e65ff154883ca80a06ab434d6fcaa6b1bbc53,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,88,88,0,54,33,1,3,0.022988763853618366,success,2026-08-04,
focus_jamendo_1248571__300s,focus_jamendo_1248571,focus,holdout,300.0,features/modulation/300s/focus/holdout/focus_jamendo_1248571__300s.npz,c85b97740cfc21b93314d8d46522941c3be4dd66e30d60bb3430fecef12428db,features/modulation_tertile/300s/focus/holdout/focus_jamendo_1248571__300s.npz,8711ba8f8c156daaa260eb003c77d16a0b4e4b3784ba115556a6870cbe2a51ea,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,148,148,0,77,65,6,3,0.02456796571777886,success,2026-08-04,
focus_jamendo_1250838__180s,focus_jamendo_1250838,focus,discovery,180.0,features/modulation/180s/focus/discovery/focus_jamendo_1250838__180s.npz,efda6d98c4d8e035731e339fc2528296c21ebade207bf21fa4e580b610133f2e,features/modulation_tertile/180s/focus/discovery/focus_jamendo_1250838__180s.npz,f1c6a2d7c2b8859bc924832482c68e42e5cddeeb1b10b00c73813bd2f8e3ba49,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,88,88,0,87,1,0,2,0.002410030919875794,success,2026-08-04,
focus_jamendo_1250838__300s,focus_jamendo_1250838,focus,discovery,300.0,features/modulation/300s/focus/discovery/focus_jamendo_1250838__300s.npz,cc2e7a287b1622dd25290c3761866c42d45e14d15b33f53fc18b7e364ad29c6c,features/modulation_tertile/300s/focus/discovery/focus_jamendo_1250838__300s.npz,a377fdd491deb79cb7e8c4a77b8037e6e46fa36f5dffa790b94f0b8988b6a4f2,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,148,148,0,147,1,0,2,0.0025031154599304273,success,2026-08-04,
focus_jamendo_1272579__180s,focus_jamendo_1272579,focus,holdout,180.0,features/modulation/180s/focus/holdout/focus_jamendo_1272579__180s.npz,d9cfa1fa8a6212b36fc886949d76a933f6e0ce8b8840a3844ac0219fcf29280f,features/modulation_tertile/180s/focus/holdout/focus_jamendo_1272579__180s.npz,a897c3c8c36ee07e341e3c2aa96a98313411f1c40f0526dc6b4a70bd509a8bd8,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,88,88,0,16,34,38,3,0.0399898717000724,success,2026-08-04,
focus_jamendo_1272579__300s,focus_jamendo_1272579,focus,holdout,300.0,features/modulation/300s/focus/holdout/focus_jamendo_1272579__300s.npz,cf4410266c2ab5f665f748834b53db4242a62b56491254bf0979f8aaf5618628,features/modulation_tertile/300s/focus/holdout/focus_jamendo_1272579__300s.npz,2e340bf01064188c9848052caa42fd89a34e4fbaddc2b6d8344577ce890f826c,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,148,148,0,21,52,75,3,0.04517639058349232,success,2026-08-04,
focus_jamendo_1302666__180s,focus_jamendo_1302666,focus,discovery,180.0,features/modulation/180s/focus/discovery/focus_jamendo_1302666__180s.npz,7080131be1546d99e1e9cc78fa90a19b00e1639656c2dee69b64dc14613b8e88,features/modulation_tertile/180s/focus/discovery/focus_jamendo_1302666__180s.npz,a83ecaee95eb61e981e5973f656b6611a67068e0577ac8053855444eeab7f7a0,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,88,88,0,0,15,73,2,0.06703942228659798,success,2026-08-04,
focus_jamendo_1302666__300s,focus_jamendo_1302666,focus,discovery,300.0,features/modulation/300s/focus/discovery/focus_jamendo_1302666__300s.npz,92e98fe5fc77cfa430efefef273469fe1216b32db7dae6539b73f2881650399f,features/modulation_tertile/300s/focus/discovery/focus_jamendo_1302666__300s.npz,420697c1d72ab2e06b2e6073758c209a63aa4f91b7ceaec389b98eb6789b2a0a,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,148,148,0,2,21,125,3,0.07061274558964215,success,2026-08-04,
focus_jamendo_1357893__180s,focus_jamendo_1357893,focus,validation,180.0,features/modulation/180s/focus/validation/focus_jamendo_1357893__180s.npz,58cc5b93f4207a741629f0afe368bfafec68d16404c0e1060925a4cf1eec751d,features/modulation_tertile/180s/focus/validation/focus_jamendo_1357893__180s.npz,b91a0801ee6591d3feae104425840cbb114da04c723e39b20eab8efb79e16ec2,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,88,88,0,0,9,79,2,0.05187371738429647,success,2026-08-04,
focus_jamendo_1357893__300s,focus_jamendo_1357893,focus,validation,300.0,features/modulation/300s/focus/validation/focus_jamendo_1357893__300s.npz,c00c8db03589836945534f1f9876d980ff23540b25280599176645106bf6968e,features/modulation_tertile/300s/focus/validation/focus_jamendo_1357893__300s.npz,8faa247d5b06490b26b0f741b322de1212b4854ad5fc017d1e6a410a011595c9,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,148,148,0,1,19,128,3,0.05451746073413233,success,2026-08-04,
focus_jamendo_1442910__180s,focus_jamendo_1442910,focus,discovery,180.0,features/modulation/180s/focus/discovery/focus_jamendo_1442910__180s.npz,26f6e316eacc56a537d24fcceea0fd5dda1e781ff71c111d687865adbcd8f5bc,features/modulation_tertile/180s/focus/discovery/focus_jamendo_1442910__180s.npz,8bfc93b0f966e9e4171496207a8d6e70d35d82401f8741c7384fc058707e6712,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,88,88,0,17,47,24,3,0.03605213490573078,success,2026-08-04,
focus_jamendo_1442910__300s,focus_jamendo_1442910,focus,discovery,300.0,features/modulation/300s/focus/discovery/focus_jamendo_1442910__300s.npz,771fb21a9ecd194b9b14638a11d498231f571edf6452e093554bba036d1d8176,features/modulation_tertile/300s/focus/discovery/focus_jamendo_1442910__300s.npz,b324c4f29b99c88c5e2dc5e59e2a0e87ff5d36015c676f5950c08192744828ad,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,93,93,0,16,54,23,3,0.03463546830289488,success,2026-08-04,
focus_jamendo_1450425__180s,focus_jamendo_1450425,focus,discovery,180.0,features/modulation/180s/focus/discovery/focus_jamendo_1450425__180s.npz,6bf8749528b4f1d33dd894a7424b0efcc5dd15f2b1bc0e480c6114d72e61087a,features/modulation_tertile/180s/focus/discovery/focus_jamendo_1450425__180s.npz,11cfa154c9ee5ab3666181df4a65ce8e0b116c331daf58e73e93ad9f552c5b73,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,88,88,0,23,32,33,3,0.03375682545106429,success,2026-08-04,
focus_jamendo_1450425__300s,focus_jamendo_1450425,focus,discovery,300.0,features/modulation/300s/focus/discovery/focus_jamendo_1450425__300s.npz,d89bad0e10e37dd6c2621054f4d2158c271b427e0ab0061806fd54d9cc685e94,features/modulation_tertile/300s/focus/discovery/focus_jamendo_1450425__300s.npz,e651059852dc51635072b96fa0c891faa2820babe0c313fc7de439b7d6c2e0c9,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,139,139,0,42,42,55,3,0.036126048714777426,success,2026-08-04,
focus_jamendo_1496808__180s,focus_jamendo_1496808,focus,validation,180.0,features/modulation/180s/focus/validation/focus_jamendo_1496808__180s.npz,595d49f36b5a69748dc4cea7869e729dd1011b67f21063b3c49d1223d6bae790,features/modulation_tertile/180s/focus/validation/focus_jamendo_1496808__180s.npz,f7d548ad55695486bc368f7eaa97c861fac5ba848481d8b0b22bb028e64a6d69,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,59,59,0,0,2,57,2,0.10352663067897083,success,2026-08-04,
focus_jamendo_1496808__300s,focus_jamendo_1496808,focus,validation,300.0,features/modulation/300s/focus/validation/focus_jamendo_1496808__300s.npz,595d49f36b5a69748dc4cea7869e729dd1011b67f21063b3c49d1223d6bae790,features/modulation_tertile/300s/focus/validation/focus_jamendo_1496808__300s.npz,f7d548ad55695486bc368f7eaa97c861fac5ba848481d8b0b22bb028e64a6d69,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,59,59,0,0,2,57,2,0.10352663067897083,success,2026-08-04,
focus_jamendo_1502253__180s,focus_jamendo_1502253,focus,discovery,180.0,features/modulation/180s/focus/discovery/focus_jamendo_1502253__180s.npz,451e1b3a63fd3a962c75bd45824ea9799440a0ab13d47b4424bba83fc19d813f,features/modulation_tertile/180s/focus/discovery/focus_jamendo_1502253__180s.npz,7a77a7ab21eda7907ac793f8561fc0ff4870eaac201e56b9b6b01f9c9df45149,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,88,88,0,76,12,0,2,0.01583092173177647,success,2026-08-04,
focus_jamendo_1502253__300s,focus_jamendo_1502253,focus,discovery,300.0,features/modulation/300s/focus/discovery/focus_jamendo_1502253__300s.npz,ffc638cf9f0c2703b0aa35a687277f5a6ad9ed32e7deb3f864264f64be2b422b,features/modulation_tertile/300s/focus/discovery/focus_jamendo_1502253__300s.npz,e95864cf37756a55b7970b213f0f037b4e203d996ef4d93a96183e1bb7db5f1a,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,89,89,0,75,13,1,3,0.014833426615268763,success,2026-08-04,
focus_jamendo_1522319__180s,focus_jamendo_1522319,focus,discovery,180.0,features/modulation/180s/focus/discovery/focus_jamendo_1522319__180s.npz,ad824889c7ee1e55add8c18f480f170324795746af72c7eaaa2d6b74e3d963f1,features/modulation_tertile/180s/focus/discovery/focus_jamendo_1522319__180s.npz,99e788c651a282b733aeacf248d29f42e17abc7fe2f706cb8f9e06280ce9f38a,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,88,88,0,0,17,71,2,0.05878326846823256,success,2026-08-04,
focus_jamendo_1522319__300s,focus_jamendo_1522319,focus,discovery,300.0,features/modulation/300s/focus/discovery/focus_jamendo_1522319__300s.npz,8cc9134fbec8a858ec49629ad052e24790a277bd08228a5da64da229d787b607,features/modulation_tertile/300s/focus/discovery/focus_jamendo_1522319__300s.npz,38f87e6d44453e4f9ba9f28c2f00a5043629f55f2c483e4bd0b86294a43cdba9,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,125,125,0,2,25,98,3,0.05813142675560812,success,2026-08-04,
focus_jamendo_1522321__180s,focus_jamendo_1522321,focus,discovery,180.0,features/modulation/180s/focus/discovery/focus_jamendo_1522321__180s.npz,27f531d5b709b596346e3d2547497e984e6f5cc2f472f121a364a4f9a8efd466,features/modulation_tertile/180s/focus/discovery/focus_jamendo_1522321__180s.npz,490dc6130d11302b5857316ebe6e41937fd526b2256041c5ac12d7903748783d,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,88,88,0,0,0,88,1,0.0848347167366228,success,2026-08-04,
focus_jamendo_1522321__300s,focus_jamendo_1522321,focus,discovery,300.0,features/modulation/300s/focus/discovery/focus_jamendo_1522321__300s.npz,e7587a125dbc26fe309822629c845ab52c0163b472cf911bef54b8972dbff746,features/modulation_tertile/300s/focus/discovery/focus_jamendo_1522321__300s.npz,ac620b18a1fa21612e6a36ff1e0c9ab89c72354f1a95c4f51f950f3527f37a09,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,146,146,0,0,2,144,2,0.08283926100284589,success,2026-08-04,
focus_jamendo_1522332__180s,focus_jamendo_1522332,focus,discovery,180.0,features/modulation/180s/focus/discovery/focus_jamendo_1522332__180s.npz,92046c84d448e47a41922e4dd5bfaf3a444c73f938d77ca7f483901f83beb7fb,features/modulation_tertile/180s/focus/discovery/focus_jamendo_1522332__180s.npz,a790ab9b61976bbb5cb501ea1770b678957745970eb4dc05805a3957a130641f,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,88,88,0,0,0,88,1,0.09996446500917955,success,2026-08-04,
focus_jamendo_1522332__300s,focus_jamendo_1522332,focus,discovery,300.0,features/modulation/300s/focus/discovery/focus_jamendo_1522332__300s.npz,c75da6e23b78403fea641e38c3c8879088a733aee6b332c0e2731bea09dac3eb,features/modulation_tertile/300s/focus/discovery/focus_jamendo_1522332__300s.npz,c7de8030aaae31ac943b8e6841cee39040896bd359ed409ca0b7eacf7fd7d274,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,132,132,0,0,1,131,2,0.10030922453552193,success,2026-08-04,
focus_jamendo_1522335__180s,focus_jamendo_1522335,focus,discovery,180.0,features/modulation/180s/focus/discovery/focus_jamendo_1522335__180s.npz,fe2fefc60861c9d34e47911340806057bf1bc1ba46cc7abbc0a33debb636a31c,features/modulation_tertile/180s/focus/discovery/focus_jamendo_1522335__180s.npz,e667563c67403c65bb39df09907485dd7b6f7c16349220c58623f25d0b160760,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,88,88,0,0,0,88,1,0.08472585298295598,success,2026-08-04,
focus_jamendo_1522335__300s,focus_jamendo_1522335,focus,discovery,300.0,features/modulation/300s/focus/discovery/focus_jamendo_1522335__300s.npz,51f77c58abe40e95716989ce1f48fa437bb87ba3228d8a5d801a5687dc527dec,features/modulation_tertile/300s/focus/discovery/focus_jamendo_1522335__300s.npz,22e2369fbbbe716bce4a6fac916c2dc1b65999acf44ad8bb1b8f5033c5ef2255,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,126,126,0,0,1,125,2,0.08424573250522371,success,2026-08-04,
focus_jamendo_1542218__180s,focus_jamendo_1542218,focus,discovery,180.0,features/modulation/180s/focus/discovery/focus_jamendo_1542218__180s.npz,7e6b46ab8ef9340c005ce38102c86935cecb9a82a139dd58ec16472a752771d8,features/modulation_tertile/180s/focus/discovery/focus_jamendo_1542218__180s.npz,0d5d2fbfe2ee8564453bf695e3f2c2becf4f6bcbe7212b4fb6def7f8f3c49e3a,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,88,88,0,66,18,4,3,0.01115557983769122,success,2026-08-04,
focus_jamendo_1542218__300s,focus_jamendo_1542218,focus,discovery,300.0,features/modulation/300s/focus/discovery/focus_jamendo_1542218__300s.npz,954b791b5f2e6351cb3199373d446b8e20e8d5fad184c8fdb96465641ad98da2,features/modulation_tertile/300s/focus/discovery/focus_jamendo_1542218__300s.npz,8c00632488e9be1ee29b8e109c8cdefa2caebc707c378a01a621d30d7ba4c94b,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,118,118,0,73,29,16,3,0.016683275245384266,success,2026-08-04,
focus_jamendo_1549291__180s,focus_jamendo_1549291,focus,validation,180.0,features/modulation/180s/focus/validation/focus_jamendo_1549291__180s.npz,88b4d1b2012c08a1eb432f47804773a4d9b0442312f1f14285871e93d4bb2d57,features/modulation_tertile/180s/focus/validation/focus_jamendo_1549291__180s.npz,0b3375b57c3fdd51f965a3151c2d6afd632ebf363d95d873ba0e2dbf5003ad17,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,82,82,0,63,19,0,2,0.016441619250258555,success,2026-08-04,
focus_jamendo_1549291__300s,focus_jamendo_1549291,focus,validation,300.0,features/modulation/300s/focus/validation/focus_jamendo_1549291__300s.npz,88b4d1b2012c08a1eb432f47804773a4d9b0442312f1f14285871e93d4bb2d57,features/modulation_tertile/300s/focus/validation/focus_jamendo_1549291__300s.npz,0b3375b57c3fdd51f965a3151c2d6afd632ebf363d95d873ba0e2dbf5003ad17,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,82,82,0,63,19,0,2,0.016441619250258555,success,2026-08-04,
focus_jamendo_1550368__180s,focus_jamendo_1550368,focus,validation,180.0,features/modulation/180s/focus/validation/focus_jamendo_1550368__180s.npz,8bc1faa6fa8ced3837e19e70106771a2a50be4094157f15d025f90bd95cb8486,features/modulation_tertile/180s/focus/validation/focus_jamendo_1550368__180s.npz,bcae9823a7e4be9f7473c940e6e2eed451b930cd5800c6ca82a94e9bb7994ee3,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,88,88,0,12,65,11,3,0.036856154732504365,success,2026-08-04,
focus_jamendo_1550368__300s,focus_jamendo_1550368,focus,validation,300.0,features/modulation/300s/focus/validation/focus_jamendo_1550368__300s.npz,714a48bfc7474fcbe5120816f048d20618158de90c052208717b39a2e87f6d54,features/modulation_tertile/300s/focus/validation/focus_jamendo_1550368__300s.npz,400342a8ab24af36d39d6bbab117507176bea2146a5dd136e7631ffce3a3df1b,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,148,148,0,13,104,31,3,0.03831559513093907,success,2026-08-04,
focus_jamendo_1560365__180s,focus_jamendo_1560365,focus,discovery,180.0,features/modulation/180s/focus/discovery/focus_jamendo_1560365__180s.npz,579e8f01dc49965d84d88bb030deb3ae16959476bc347c420056081923763d7c,features/modulation_tertile/180s/focus/discovery/focus_jamendo_1560365__180s.npz,b603551a63ec0e798fd83ed059e4b2a91138f0747a6c32280b1f2b1f288ea176,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,88,88,0,59,13,16,3,0.018706498652818482,success,2026-08-04,
focus_jamendo_1560365__300s,focus_jamendo_1560365,focus,discovery,300.0,features/modulation/300s/focus/discovery/focus_jamendo_1560365__300s.npz,015e79addca53e8d91abedb854ca0f95d55192f6c9469ef6e91a60901916e34c,features/modulation_tertile/300s/focus/discovery/focus_jamendo_1560365__300s.npz,2e6710cc5dc95a5d41e75f90a4451da92e5673d934da586cfbf3805cecd2d549,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,100,100,0,71,14,15,3,0.017361083682317258,success,2026-08-04,
focus_jamendo_1569329__180s,focus_jamendo_1569329,focus,holdout,180.0,features/modulation/180s/focus/holdout/focus_jamendo_1569329__180s.npz,b3f74d8959d652db1f11e1d77c44ace9984d2c994af14af51e6fe565ff50cf9d,features/modulation_tertile/180s/focus/holdout/focus_jamendo_1569329__180s.npz,f1f1446b4c483aed2c89dea0e4a1b6de83ad27a5efea491f116dbdab08cc1b05,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,88,88,0,39,43,6,3,0.025933184334462567,success,2026-08-04,
focus_jamendo_1569329__300s,focus_jamendo_1569329,focus,holdout,300.0,features/modulation/300s/focus/holdout/focus_jamendo_1569329__300s.npz,0715d3da8c5d22787386d1ee6a6701832cf5c63ee28398ff005521220f999b76,features/modulation_tertile/300s/focus/holdout/focus_jamendo_1569329__300s.npz,7ab4c45b36f564e9cd9d7a11fd5d6ca99da654bc8d92fb63e52cdc4e0b579d15,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,148,148,0,64,69,15,3,0.0264845806213998,success,2026-08-04,
focus_jamendo_1569330__180s,focus_jamendo_1569330,focus,holdout,180.0,features/modulation/180s/focus/holdout/focus_jamendo_1569330__180s.npz,719d0ff65ceb21a73445bae16f84d2599680d9a37fa35dc90c80cbbfa14be05b,features/modulation_tertile/180s/focus/holdout/focus_jamendo_1569330__180s.npz,a9b68bdd28e8c723e0be3456c3473395166887056718c375a05e21dd73f31c91,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,88,88,0,63,24,1,3,0.017743464952332033,success,2026-08-04,
focus_jamendo_1569330__300s,focus_jamendo_1569330,focus,holdout,300.0,features/modulation/300s/focus/holdout/focus_jamendo_1569330__300s.npz,ee11b2134011eea1df94c95b5f81b78384877634b5e774305a343ade0435f0dc,features/modulation_tertile/300s/focus/holdout/focus_jamendo_1569330__300s.npz,638fa6c453690b6f01a236715c57325ab5a690b9acedfdca6dfbb844dec3bdc3,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,100,100,0,75,24,1,3,0.016710457715475968,success,2026-08-04,
focus_jamendo_1571054__180s,focus_jamendo_1571054,focus,validation,180.0,features/modulation/180s/focus/validation/focus_jamendo_1571054__180s.npz,4c39d96d6e67396e94650b51766ec2a48a95b037c0e21acdeca8fd3d49ebb599,features/modulation_tertile/180s/focus/validation/focus_jamendo_1571054__180s.npz,39989c26d95d87e0e57f3f1aee3045ac21b62a36fede15914aa4cc7cd3ce4f40,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,88,88,0,0,10,78,2,0.08567629150047651,success,2026-08-04,
focus_jamendo_1571054__300s,focus_jamendo_1571054,focus,validation,300.0,features/modulation/300s/focus/validation/focus_jamendo_1571054__300s.npz,7cb140fa6c33a95c2b8a9f17cce790ac8fc01800e2c39e15f83da57f3f4941ab,features/modulation_tertile/300s/focus/validation/focus_jamendo_1571054__300s.npz,e862e0a3a43e9eb7faaa8fd92b30335377076aff9203315f70d56262028b2ccb,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,118,118,0,0,14,104,2,0.08114976355818726,success,2026-08-04,
focus_jamendo_1575999__180s,focus_jamendo_1575999,focus,discovery,180.0,features/modulation/180s/focus/discovery/focus_jamendo_1575999__180s.npz,01257cfce5dfe2426d80f0ef2fe9dc8782c01e96a4f2b184d0b1f3f74fc386b3,features/modulation_tertile/180s/focus/discovery/focus_jamendo_1575999__180s.npz,83c1d4dcd11e02511dc035c6b2c1af4382797a01399df8a69413acd0d701e398,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,88,88,0,0,3,85,2,0.07934217103502306,success,2026-08-04,
focus_jamendo_1575999__300s,focus_jamendo_1575999,focus,discovery,300.0,features/modulation/300s/focus/discovery/focus_jamendo_1575999__300s.npz,b48f3475db4c17e370d43e65c94e50c22a05c3b95ff2f75d922a2090bb4311b0,features/modulation_tertile/300s/focus/discovery/focus_jamendo_1575999__300s.npz,60ebad82d0606dc36dbf81efe6f735e5c319e539081e91c4c6868640a1a34a92,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,148,148,0,0,10,138,2,0.08083910547975393,success,2026-08-04,
focus_jamendo_1576036__180s,focus_jamendo_1576036,focus,discovery,180.0,features/modulation/180s/focus/discovery/focus_jamendo_1576036__180s.npz,9b42692f87bed145b6b9144a4e9d1fdaee4ff54f0e3a2fd0b73407bba9bf991e,features/modulation_tertile/180s/focus/discovery/focus_jamendo_1576036__180s.npz,6d188f7c13b09ae257e2b35daf42595e9b5cdec5dfd051cfa58ccc8084f1cc09,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,88,88,0,10,29,49,3,0.04669770201792289,success,2026-08-04,
focus_jamendo_1576036__300s,focus_jamendo_1576036,focus,discovery,300.0,features/modulation/300s/focus/discovery/focus_jamendo_1576036__300s.npz,890d89c8a55cefd1f06b66e64b2f11bf28af19ec99e503a1ff5dda916133181e,features/modulation_tertile/300s/focus/discovery/focus_jamendo_1576036__300s.npz,10dce7895e78f63ef49c35754704347458dba5cacdf44265ac55d8b2bb7bfb09,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,148,148,0,17,44,87,3,0.048472619653239235,success,2026-08-04,
focus_jamendo_1597681__180s,focus_jamendo_1597681,focus,validation,180.0,features/modulation/180s/focus/validation/focus_jamendo_1597681__180s.npz,b53a20ad68020f127166b7b0f59c94c50d8baca52816bf9207917659450daef8,features/modulation_tertile/180s/focus/validation/focus_jamendo_1597681__180s.npz,9e70ac09401e623837eed3606c3157305023a232e4c24402a4afd1348ce7a679,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,88,88,0,0,1,87,2,0.11709863790747477,success,2026-08-04,
focus_jamendo_1597681__300s,focus_jamendo_1597681,focus,validation,300.0,features/modulation/300s/focus/validation/focus_jamendo_1597681__300s.npz,549a0f327b5813825d8f332519f26bf3bf68b27d9f2f35af5f5d547e012e5a8b,features/modulation_tertile/300s/focus/validation/focus_jamendo_1597681__300s.npz,7b05deee6bbe5b8dadbb77cf3e87b68a224fbb24b3c76b8432707156697a69d4,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,135,135,0,18,4,113,3,0.11022841820886242,success,2026-08-04,
