segment_id,track_id,group,split,scale_seconds,acoustic_novelty_delay__h0_max_persistence,rhythm__h0_total_persistence,path_acoustic_phase__loop_score,path_rhythm_phase__loop_score,path_chroma_phase__loop_score,pitch__h0_observed_persistence,pitch__path_entropy,rhythm__edge_density,rhythm__reciprocity,core_distance,core_inside_r90,core_shell_loss,support_band_loss
focus_jamendo_1093829__300s,focus_jamendo_1093829,focus,holdout,300.0,0.8477320075035095,11.777007692027835,0.4025341535275339,0.4035270775572074,0.3897473134466336,1.95,0.9288940283959076,0.65,0.7692307692307693,0.9156430824811289,True,0.0,0.0
focus_jamendo_1097142__180s,focus_jamendo_1097142,focus,validation,180.0,0.7063583731651306,9.779666110873222,0.3685917096107077,0.3584360529912985,0.3649377923361029,4.75,1.189583970939334,0.9333333333333332,0.9285714285714286,0.8740136183370641,True,0.0,1.830242363955447
focus_jamendo_1097142__300s,focus_jamendo_1097142,focus,validation,300.0,2.411418437957764,12.157687902450562,0.3695907937165115,0.370885637228535,0.3514586535842428,5.1,1.198721393700138,0.6904761904761905,0.896551724137931,1.7547336997603307,True,0.0,0.896177777777778
focus_jamendo_1101389__180s,focus_jamendo_1101389,focus,discovery,180.0,1.5157461166381836,5.831277345307171,0.3867032362827394,0.5548728149162366,0.3263674032409188,2.55,0.954614860114607,0.3392857142857143,0.631578947368421,3.4464385290569117,False,0.8426640637239512,0.0
focus_jamendo_1101389__300s,focus_jamendo_1101389,focus,discovery,300.0,0.978264093399048,9.586843052878976,0.4069167513107006,0.4344016130470514,0.3910292973342793,3.0499999999999994,0.8874060284417649,0.35,0.8571428571428571,1.2332851494873822,True,0.0,0.0
focus_jamendo_1101393__180s,focus_jamendo_1101393,focus,discovery,180.0,0.9833030104637146,11.06811062246561,0.3631031683804734,0.3612328585363536,0.3222385327151392,2.3,0.6840324153256114,0.6666666666666666,0.75,0.6601133547806538,True,0.0,0.0
focus_jamendo_1101393__300s,focus_jamendo_1101393,focus,discovery,300.0,0.970550000667572,10.706640936434267,0.3928949192421292,0.3762188887266069,0.3699271612176844,2.6499999999999995,0.7138815737963953,0.7666666666666667,0.8695652173913043,0.41314746315141126,True,0.0,0.011986758949800528
focus_jamendo_1106739__180s,focus_jamendo_1106739,focus,discovery,180.0,1.013738036155701,9.72121601179242,0.4165506292721097,0.3074362521237267,0.4425166952420354,1.6,0.7987251163366713,0.95,0.9473684210526316,1.1884584117167771,True,0.0,1.7497322553773904
focus_jamendo_1106739__300s,focus_jamendo_1106739,focus,discovery,300.0,1.013738036155701,9.72121601179242,0.4165506292721097,0.3074362521237267,0.4425166952420354,1.6,0.7987251163366713,0.95,0.9473684210526316,1.1884584117167771,True,0.0,1.7497322553773904
focus_jamendo_1106747__180s,focus_jamendo_1106747,focus,discovery,180.0,1.1592828035354614,10.673459451645613,0.5659924775210031,0.3638723060680257,0.4871459356228206,2.45,0.6835082940925356,0.3888888888888889,0.6428571428571429,2.1999501178933243,True,0.0,0.0
focus_jamendo_1106747__300s,focus_jamendo_1106747,focus,discovery,300.0,0.8078687787055969,10.830722406506538,0.6461772337712965,0.4379923525304669,0.5375165042886879,2.45,0.7335678090032641,0.6428571428571429,0.8333333333333334,3.1886897036978885,True,0.0,0.0
focus_jamendo_1120647__180s,focus_jamendo_1120647,focus,validation,180.0,1.8355828523635864,11.103430554270744,0.3862530664603585,0.4393452333762105,0.3684642758797348,3.0,0.96467652468959,0.5357142857142857,0.7333333333333333,1.6568971803684243,True,0.0,0.0
focus_jamendo_1120647__300s,focus_jamendo_1120647,focus,validation,300.0,1.8355828523635864,11.103430554270744,0.3862530664603585,0.4393452333762105,0.3684642758797348,3.0,0.96467652468959,0.5357142857142857,0.7333333333333333,1.6568971803684243,True,0.0,0.0
focus_jamendo_1127596__180s,focus_jamendo_1127596,focus,validation,180.0,1.5934683084487915,10.564636282622814,0.5060425343379868,0.3883261183473897,0.4773682006493443,2.2,0.8228988481207044,0.6333333333333333,0.8421052631578947,1.4953114049985856,True,0.0,0.0
focus_jamendo_1127596__300s,focus_jamendo_1127596,focus,validation,300.0,1.4405003786087036,13.277499028481545,0.5278863620681237,0.3921113991943504,0.4560019200780456,3.45,0.7590176805579352,0.6666666666666666,0.9,1.7998687746935766,True,0.0,0.0
focus_jamendo_1128146__180s,focus_jamendo_1128146,focus,discovery,180.0,1.1826165914535522,11.465333491563795,0.4490161426878325,0.4574348066943637,0.5975600721474174,3.6,1.459600671520053,0.3928571428571428,0.8181818181818182,1.6301948830152528,True,0.0,0.9323157793203007
focus_jamendo_1128146__300s,focus_jamendo_1128146,focus,discovery,300.0,4.506207942962647,10.679077502340078,0.4301593271347326,0.3470853532964298,0.6091437699559984,4.1,1.54172671685151,0.5535714285714286,0.7741935483870968,4.638907819736877,False,111.50292578160658,1.701968068821818
focus_jamendo_1128147__180s,focus_jamendo_1128147,focus,discovery,180.0,0.7921658158302307,10.025585740804672,0.4406289324693979,0.3110381323789731,0.3598154086586323,1.85,0.8116599913152308,0.6666666666666666,0.7857142857142857,1.3081482514308513,True,0.0,0.0
focus_jamendo_1128147__300s,focus_jamendo_1128147,focus,discovery,300.0,2.2115683555603027,7.657226394396275,0.4417832259459489,0.5330834710337663,0.4928102479706595,2.8,1.017143690641711,0.6785714285714286,0.8421052631578947,3.1659863888415494,True,0.0,0.0
focus_jamendo_1128887__180s,focus_jamendo_1128887,focus,validation,180.0,1.248101830482483,9.797536969184875,0.4152016666341835,0.3707313600092763,0.3870286007132365,4.0,0.9723207824635074,0.7,0.7142857142857143,0.3202589529395129,True,0.0,0.0
focus_jamendo_1128887__300s,focus_jamendo_1128887,focus,validation,300.0,1.7347720861434937,11.143880870193245,0.4323344504333491,0.354341971102745,0.3677967180655785,4.9,0.9216080873712332,0.4166666666666667,0.8,0.9354159658595517,True,0.0,0.5735537777777789
focus_jamendo_1129320__180s,focus_jamendo_1129320,focus,holdout,180.0,5.205216407775879,10.651096036657693,0.3139037562476597,0.3427548450226454,0.3727211206192495,3.8,1.1359385322120223,0.3333333333333333,0.6666666666666666,5.531969874301183,False,385.83642974841234,0.0
focus_jamendo_1129320__300s,focus_jamendo_1129320,focus,holdout,300.0,3.32093358039856,10.948233231902122,0.33040159169364,0.3063921726954812,0.3729629777487313,3.8,1.189685985371905,0.4166666666666667,0.7333333333333333,3.142259961069282,True,0.0,0.0
focus_jamendo_1129323__180s,focus_jamendo_1129323,focus,holdout,180.0,3.640234470367432,9.72588824480772,0.2568604011613411,0.3457551246818799,0.3437034248518308,4.5,1.6782512790368909,0.4642857142857143,0.7692307692307693,3.76671331043298,False,10.421003962005848,3.633526383190681
focus_jamendo_1129323__300s,focus_jamendo_1129323,focus,holdout,300.0,3.640234470367432,9.72588824480772,0.2568604011613411,0.3457551246818799,0.3437034248518308,4.5,1.6782512790368909,0.4642857142857143,0.7692307692307693,3.76671331043298,False,10.421003962005848,3.633526383190681
focus_jamendo_1130216__180s,focus_jamendo_1130216,focus,discovery,180.0,1.0444951057434082,12.614616066217422,0.4290502925523893,0.3963256509946497,0.320834601846612,2.6,0.6681796076938445,0.9285714285714286,0.9230769230769232,0.8004258901917767,True,0.0,1.3760310018903583
focus_jamendo_1130216__300s,focus_jamendo_1130216,focus,discovery,300.0,0.9384618997573853,12.109040930867195,0.3994789853406761,0.4052286187055242,0.3210478233739858,2.15,0.7100878579471352,0.9761904761904762,0.975609756097561,0.9427992864853884,True,0.0,2.318321097885447
focus_jamendo_1130360__180s,focus_jamendo_1130360,focus,discovery,180.0,1.3555692434310913,11.313956633210182,0.4407528056275714,0.4426331879521331,0.4499377605801301,2.3999999999999995,1.2611700490524904,0.4666666666666667,0.8571428571428571,1.384650339467503,True,0.0,0.02143600088638132
focus_jamendo_1130360__300s,focus_jamendo_1130360,focus,discovery,300.0,0.8253040313720703,9.670152708888054,0.4314247608216928,0.4541815058074979,0.483249974779368,2.6,1.3638185644100234,0.5333333333333333,0.75,1.564573762991517,True,0.0,0.3250830333494751
focus_jamendo_1130372__180s,focus_jamendo_1130372,focus,discovery,180.0,0.8315194845199585,7.762127939611673,0.455693557329986,0.3920724855420967,0.3749948799175006,2.8999999999999995,0.9385112256507616,0.5,0.7142857142857143,1.0686056938255228,True,0.0,0.0
focus_jamendo_1130372__300s,focus_jamendo_1130372,focus,discovery,300.0,1.2680121660232544,9.102735675871372,0.4785549348988376,0.4297881357833143,0.4325170292679313,3.55,1.0496545749070492,0.5714285714285714,0.75,1.3212536835841784,True,0.0,0.0
focus_jamendo_1130830__180s,focus_jamendo_1130830,focus,discovery,180.0,1.0471901893615725,12.145751163363457,0.4583032399198279,0.3995211814728288,0.4210204398370277,2.5,0.829129171514935,0.4166666666666667,0.5333333333333333,0.9125545416470571,True,0.0,0.0
focus_jamendo_1130830__300s,focus_jamendo_1130830,focus,discovery,300.0,1.2068642377853394,10.81689155101776,0.4886378759848578,0.4506244594279019,0.3578605731411209,2.95,0.8548576504205223,0.5555555555555556,0.65,1.6335444312485665,True,0.0,0.0
focus_jamendo_1154294__180s,focus_jamendo_1154294,focus,holdout,180.0,0.7554686069488525,11.80860178731382,0.3509846200915123,0.3571248650492659,0.3445924972464388,2.6499999999999995,0.9843289746478928,0.75,0.9333333333333332,1.0076080326091654,True,0.0,0.004214156515956143
focus_jamendo_1154294__300s,focus_jamendo_1154294,focus,holdout,300.0,1.5608153343200684,11.664793903008103,0.394977339198669,0.3298124824271881,0.3765725998733498,2.35,1.0307173228371014,0.7,0.7619047619047619,0.8137936830611167,True,0.0,0.0
focus_jamendo_1154298__180s,focus_jamendo_1154298,focus,holdout,180.0,1.041380763053894,10.5022354722023,0.4824268746608932,0.3806502802837441,0.3834081997777758,1.7499999999999998,0.9038615418537512,0.5555555555555556,0.85,1.0011227015138582,True,0.0,0.0
focus_jamendo_1154298__300s,focus_jamendo_1154298,focus,holdout,300.0,1.3115174770355225,10.010794632136822,0.4639644175806737,0.3913362697887195,0.4013309595097541,2.5,0.8989084364630412,0.5694444444444444,0.8292682926829268,0.8535141659934182,True,0.0,0.0
focus_jamendo_1154856__180s,focus_jamendo_1154856,focus,discovery,180.0,2.1816720962524414,9.770524262450635,0.4043506993473501,0.371348164290276,0.3668108542036279,3.35,1.02578585664078,0.3214285714285714,0.4444444444444444,1.4261767630715858,True,0.0,0.3165299783096108
focus_jamendo_1154856__300s,focus_jamendo_1154856,focus,discovery,300.0,1.5991473197937012,9.07975671812892,0.4276753788992061,0.3904950640165318,0.3690617981980281,4.25,1.0427641444494211,0.25,0.4285714285714285,0.86348420809923,True,0.0,0.6160052619741783
focus_jamendo_1154857__180s,focus_jamendo_1154857,focus,discovery,180.0,0.7615978717803955,10.350177069194617,0.3676251289771004,0.34694287328721,0.3545451568001685,5.65,1.4299562382831743,0.85,0.9411764705882352,0.8191929850215651,True,0.0,3.308679859964782
focus_jamendo_1154857__300s,focus_jamendo_1154857,focus,discovery,300.0,0.7233886122703552,12.93273465707898,0.3595041248827051,0.3472496525068071,0.3725875130917301,6.0,1.5118411502757731,0.7,0.8571428571428571,1.056247716204646,True,0.0,4.6304881174932895
focus_jamendo_1156277__180s,focus_jamendo_1156277,focus,discovery,180.0,0.8797833919525146,10.252641174942257,0.371126148883262,0.3301926566899645,0.3961570323219989,3.1499999999999995,0.9754678592142808,0.95,0.9473684210526316,0.8347534694998507,True,0.0,1.7497322553773904
focus_jamendo_1156277__300s,focus_jamendo_1156277,focus,discovery,300.0,1.3371371030807495,9.69500871002674,0.4107074136403059,0.3317487688721899,0.3785556167644849,3.9499999999999993,0.9602045846515632,1.0,1.0,0.8003723994110511,True,0.0,2.934067067727646
focus_jamendo_1156386__180s,focus_jamendo_1156386,focus,validation,180.0,0.7779524326324463,6.758417192846537,0.4600865684848677,0.4752788090649895,0.4707864271449955,3.4,1.291486636608837,0.4047619047619047,0.7058823529411765,2.0250464909621875,True,0.0,0.07374608387304367
focus_jamendo_1156386__300s,focus_jamendo_1156386,focus,validation,300.0,1.015160322189331,9.009939147159455,0.531425289275894,0.5084161989955347,0.4690324283363625,4.5,1.415776312354461,0.6904761904761905,0.896551724137931,2.6226839295375726,True,0.0,0.7590652597105081
focus_jamendo_1161853__180s,focus_jamendo_1161853,focus,validation,180.0,1.5742264986038208,9.811391770839691,0.3246179331811499,0.3561266469506506,0.3151676731295853,4.55,1.4826061084483506,0.5238095238095238,0.8181818181818182,1.2138558117595415,True,0.0,1.3062110716503768
focus_jamendo_1161853__300s,focus_jamendo_1161853,focus,validation,300.0,1.5742264986038208,9.811391770839691,0.3246179331811499,0.3561266469506506,0.3151676731295853,4.55,1.4826061084483506,0.5238095238095238,0.8181818181818182,1.2138558117595415,True,0.0,1.3062110716503768
focus_jamendo_1248571__180s,focus_jamendo_1248571,focus,holdout,180.0,0.8913154006004333,7.722071535885334,0.3630839962675998,0.4142322940306728,0.3699052845715578,3.65,1.3413721030985233,0.4,0.75,1.3682874999037564,True,0.0,0.22800415523413528
focus_jamendo_1248571__300s,focus_jamendo_1248571,focus,holdout,300.0,0.6676908135414124,12.529218912124634,0.4013732344459095,0.3877035016569741,0.3706393898422843,3.35,1.2757308398615903,0.35,0.8571428571428571,0.98027905083484,True,0.0,0.04265040793956574
focus_jamendo_1250838__180s,focus_jamendo_1250838,focus,discovery,180.0,1.8583085536956787,23.083322390913963,0.3865141565850801,0.269209058713756,0.3969080271838025,1.0,0.8920276824757233,0.4166666666666667,0.8,3.3294996332927616,False,0.015774512944290008,0.03952144000000008
focus_jamendo_1250838__300s,focus_jamendo_1250838,focus,discovery,300.0,0.8398465514183044,28.53810408711433,0.3874842237097269,0.4288397803515656,0.4125380404921679,2.3999999999999995,0.9681157810538902,0.2666666666666666,0.5,5.030025893924837,False,205.66971092207237,0.12613723590184975
focus_jamendo_1272579__180s,focus_jamendo_1272579,focus,holdout,180.0,1.397855281829834,11.557925917208197,0.3559266113740897,0.4040914062917423,0.3710678786388072,4.85,1.4035494089925034,0.5,0.8571428571428571,1.1632305489142272,True,0.0,1.0431145002064524
focus_jamendo_1272579__300s,focus_jamendo_1272579,focus,holdout,300.0,4.160831451416016,9.793743968009949,0.3688201136958391,0.2951151516525204,0.3851544600812729,5.4,1.3494751870490254,0.4444444444444444,0.75,4.305066255280095,False,57.35978476751164,1.7756090032323442
focus_jamendo_1302666__180s,focus_jamendo_1302666,focus,discovery,180.0,0.9131729006767272,10.79773347079754,0.3737504112806625,0.3821500343540074,0.3691782936818243,2.4,0.8700285075831373,0.7,0.8571428571428571,0.7202225216816017,True,0.0,0.0
focus_jamendo_1302666__300s,focus_jamendo_1302666,focus,discovery,300.0,0.7453585863113403,11.031248539686205,0.3954376669204694,0.4103534824371213,0.3978061515326198,3.3999999999999995,0.996277429773927,0.75,0.9333333333333332,1.064082957451611,True,0.0,0.004214156515956143
focus_jamendo_1357893__180s,focus_jamendo_1357893,focus,validation,180.0,0.9147005677223206,8.070109561085701,0.4078261899670767,0.4155399863749943,0.4649959301067882,1.85,0.752924993807295,0.4523809523809524,0.8421052631578947,1.0653773649725367,True,0.0,0.0
focus_jamendo_1357893__300s,focus_jamendo_1357893,focus,validation,300.0,0.970808207988739,9.222555555403233,0.4465591440331936,0.3712102549654846,0.5173862795627581,2.95,0.9812509052129924,0.5178571428571429,0.896551724137931,0.6982457253334459,True,0.0,0.0
focus_jamendo_1442910__180s,focus_jamendo_1442910,focus,discovery,180.0,2.260312080383301,11.090333878993988,0.3847198820221143,0.3329210722074658,0.431771742998919,0.8999999999999999,0.5922051307355687,0.238095238095238,0.4,1.59317976529216,True,0.0,1.0242836240149944
focus_jamendo_1442910__300s,focus_jamendo_1442910,focus,discovery,300.0,2.37600326538086,8.946809403598309,0.4246495656521788,0.3739412447869171,0.4064760403766501,0.8999999999999999,0.5982586397261606,0.375,0.6666666666666666,1.7839927427766875,True,0.0,0.08645676047313149
focus_jamendo_1450425__180s,focus_jamendo_1450425,focus,discovery,180.0,0.8314968943595886,14.533770199865105,0.4459046323924712,0.3737037539511554,0.3757600504703097,4.5,0.9577973286868484,0.3809523809523809,0.625,1.1780370309088521,True,0.0,0.14338844444444473
focus_jamendo_1450425__300s,focus_jamendo_1450425,focus,discovery,300.0,0.827724039554596,7.57236597314477,0.5015319657586652,0.4118546562575172,0.4075774876170171,4.199999999999999,0.998282410817964,0.3194444444444444,0.5217391304347826,1.54367095395061,True,0.0,0.014346975896466753
focus_jamendo_1496808__180s,focus_jamendo_1496808,focus,validation,180.0,2.646591663360596,12.02967794239521,0.3611036539854573,0.3136477035017809,0.3748226511657317,2.7,0.6686382655808277,0.5,0.8,2.2010667983144656,True,0.0,0.0
focus_jamendo_1496808__300s,focus_jamendo_1496808,focus,validation,300.0,2.646591663360596,12.02967794239521,0.3611036539854573,0.3136477035017809,0.3748226511657317,2.7,0.6686382655808277,0.5,0.8,2.2010667983144656,True,0.0,0.0
focus_jamendo_1502253__180s,focus_jamendo_1502253,focus,discovery,180.0,1.08631694316864,6.502110147383064,0.4206641821019485,0.4079187213249826,0.3930372617592989,4.049999999999999,1.1694144453484798,0.3333333333333333,0.75,1.199851935919993,True,0.0,0.0
focus_jamendo_1502253__300s,focus_jamendo_1502253,focus,discovery,300.0,1.4801325798034668,6.339163822121918,0.3865480250373607,0.3544047573148879,0.4680133505158678,3.85,1.1925875049587218,0.2777777777777778,0.56,1.3237361334501234,True,0.0,0.045246345619491556
focus_jamendo_1522319__180s,focus_jamendo_1522319,focus,discovery,180.0,1.190168857574463,10.278612416237593,0.3401420951551284,0.296631452528131,0.3847482302066335,3.3,0.6967598545820303,0.3333333333333333,0.6,1.3590143187102024,True,0.0,0.0
focus_jamendo_1522319__300s,focus_jamendo_1522319,focus,discovery,300.0,9.959720611572266,11.444370061159134,0.3974547340905562,0.3137499806848444,0.4213588050080684,2.2,0.6517547473860417,0.4,0.8333333333333334,12.037681302184845,False,17941.477324993277,0.0
focus_jamendo_1522321__180s,focus_jamendo_1522321,focus,discovery,180.0,0.8267539739608765,8.168973669409752,0.3099929118748233,0.3033271263834238,0.4112956729429907,2.85,0.9317265387389092,0.5,0.0,1.7943488071365714,True,0.0,11.395079219145984
focus_jamendo_1522321__300s,focus_jamendo_1522321,focus,discovery,300.0,8.959222793579102,14.948839623481035,0.2931789289445219,0.3492309846690507,0.4332805776463965,3.1,1.019455321925178,0.4285714285714285,0.6666666666666666,10.572436712355922,False,10163.9559567881,0.0
focus_jamendo_1522332__180s,focus_jamendo_1522332,focus,discovery,180.0,1.078348159790039,11.289155319333076,0.3294736977046296,0.3499253590780336,0.3672037570666864,2.95,1.177250420586766,0.7857142857142857,0.8636363636363636,1.0468673199026859,True,0.0,0.05504124007561427
focus_jamendo_1522332__300s,focus_jamendo_1522332,focus,discovery,300.0,6.3577752113342285,11.412426177412271,0.3615886223004414,0.366869133020854,0.3782134761135211,3.95,1.2037546766326028,0.6666666666666666,0.7916666666666666,7.035189836575047,False,1484.8633648440673,0.0
focus_jamendo_1522335__180s,focus_jamendo_1522335,focus,discovery,180.0,1.0720136165618896,11.372059881687164,0.3384557664305923,0.313487327190231,0.3523193865452571,3.85,0.9089145026583256,0.6666666666666666,0.8,1.1349747195005444,True,0.0,0.0
focus_jamendo_1522335__300s,focus_jamendo_1522335,focus,discovery,300.0,7.983939170837402,10.36038525402546,0.3081742687756399,0.3480950810295238,0.3660314338501343,3.65,0.899558454441073,0.5972222222222222,0.7906976744186046,9.264327765068801,False,5605.187141199528,0.0
focus_jamendo_1542218__180s,focus_jamendo_1542218,focus,discovery,180.0,1.0727134943008425,12.77997382543981,0.39596322643361,0.3608273028876155,0.3377134838816331,3.05,0.789763383215643,0.4166666666666667,0.8,0.5308187307179565,True,0.0,0.0
focus_jamendo_1542218__300s,focus_jamendo_1542218,focus,discovery,300.0,1.071279525756836,7.1145755015313625,0.4016825247863004,0.3743420126417899,0.3517208043040829,3.05,0.8814383381209661,0.4821428571428571,0.8888888888888888,0.9501331274082856,True,0.0,0.0
focus_jamendo_1549291__180s,focus_jamendo_1549291,focus,validation,180.0,0.7492806315422058,8.200109522789717,0.5716827461082706,0.5053468751196061,0.7296676212154524,3.1499999999999995,1.394726974896156,0.5535714285714286,0.5806451612903226,2.884815370870547,True,0.0,0.486862867995225
focus_jamendo_1549291__300s,focus_jamendo_1549291,focus,validation,300.0,0.7492806315422058,8.200109522789717,0.5716827461082706,0.5053468751196061,0.7296676212154524,3.1499999999999995,1.394726974896156,0.5535714285714286,0.5806451612903226,2.884815370870547,True,0.0,0.486862867995225
focus_jamendo_1550368__180s,focus_jamendo_1550368,focus,validation,180.0,0.982938587665558,17.154804788529873,0.4801541196576544,0.3128889367699518,0.3710631155834386,1.6,0.4992100518652286,0.35,0.5714285714285714,2.063860077738584,True,0.0,0.18247147077204565
focus_jamendo_1550368__300s,focus_jamendo_1550368,focus,validation,300.0,1.3842298984527588,10.25201620347798,0.3370664973429231,0.3988432517753946,0.2841201039106545,2.05,0.6136182872219831,0.4,0.75,1.2522685457847893,True,0.0,0.0
focus_jamendo_1560365__180s,focus_jamendo_1560365,focus,discovery,180.0,0.7484139800071716,11.67374650388956,0.5010128113320772,0.3479459750866672,0.530504879506951,3.2,1.1487066026647192,0.5178571428571429,0.6896551724137931,1.4644208243504324,True,0.0,0.0
focus_jamendo_1560365__300s,focus_jamendo_1560365,focus,discovery,300.0,1.6990686655044556,6.791201465763152,0.5208934442122253,0.4849071207379177,0.4840110208118198,3.75,1.1376160727440183,0.4027777777777778,0.4827586206896552,2.4938042481534555,True,0.0,0.10246764161092915
focus_jamendo_1569329__180s,focus_jamendo_1569329,focus,holdout,180.0,2.613882303237915,10.2562886942178,0.3952040644619284,0.3717732641383015,0.3555436495265291,6.299999999999999,1.6477140581307848,0.6428571428571429,0.8148148148148148,1.9819620286960649,True,0.0,7.372511664762471
focus_jamendo_1569329__300s,focus_jamendo_1569329,focus,holdout,300.0,2.282534122467041,9.732033032923937,0.3532978592162852,0.3676842641180691,0.3637418766166455,6.9,1.6939795721370627,0.7142857142857143,0.8,1.6600413739067292,True,0.0,10.762987090161005
focus_jamendo_1569330__180s,focus_jamendo_1569330,focus,holdout,180.0,1.1585736274719238,14.506781093776226,0.3531162825190842,0.3510001846684216,0.3541990815802377,4.95,1.4894126785315702,0.3333333333333333,0.8,1.1643463665042213,True,0.0,1.8326122771974076
focus_jamendo_1569330__300s,focus_jamendo_1569330,focus,holdout,300.0,1.6256933212280271,12.533155024051666,0.3685437899146769,0.3273999901894029,0.3730858727245253,5.299999999999999,1.4633371239676525,0.6,0.8333333333333334,0.9815983465066132,True,0.0,2.2528367964500355
focus_jamendo_1571054__180s,focus_jamendo_1571054,focus,validation,180.0,2.0835578441619877,5.783921387046576,0.3502883705973187,0.3941863480778696,0.4108789799395708,3.3,0.8851019388125758,0.3333333333333333,0.5,1.9756282166249548,True,0.0,0.04451202819978898
focus_jamendo_1571054__300s,focus_jamendo_1571054,focus,validation,300.0,2.175837993621826,6.309781430289149,0.4301314589807297,0.5084553208886592,0.3986778662910202,3.3,0.8744131995504698,0.3333333333333333,0.6666666666666666,2.857396352351051,True,0.0,0.0
focus_jamendo_1575999__180s,focus_jamendo_1575999,focus,discovery,180.0,1.0083073377609253,12.184308424592018,0.4691274678643327,0.3508835449057598,0.6330494786332916,3.2,1.0120196172071956,1.0,1.0,0.9914451420044473,True,0.0,2.934067067727646
focus_jamendo_1575999__300s,focus_jamendo_1575999,focus,discovery,300.0,1.254230260848999,9.972131796181202,0.5022426973733273,0.3560752599877786,0.6465689725651146,3.05,1.089054838161957,0.7333333333333333,0.9090909090909092,1.4232791862358465,True,0.0,0.0
focus_jamendo_1576036__180s,focus_jamendo_1576036,focus,discovery,180.0,2.3447513580322266,9.809866558760405,0.3171136104556664,0.3524036242693698,0.3618507459064159,4.4,1.2258433677547285,0.4047619047619047,0.5882352941176471,1.9355819829640464,True,0.0,0.08065633173902406
focus_jamendo_1576036__300s,focus_jamendo_1576036,focus,discovery,300.0,1.959358811378479,11.848356172442436,0.386055200839244,0.3430679002335401,0.3655618497685223,3.9,1.233430226429752,0.4761904761904761,0.6,1.1538970542775582,True,0.0,0.0010173409506165072
focus_jamendo_1597681__180s,focus_jamendo_1597681,focus,validation,180.0,0.9634658098220824,7.424048900604248,0.5697574321295764,0.3900405604967855,0.811278117218807,0.4499999999999999,0.3677318444379759,0.4642857142857143,0.6923076923076923,2.326616995290403,True,0.0,1.4583978622385398
focus_jamendo_1597681__300s,focus_jamendo_1597681,focus,validation,300.0,2.019572257995605,9.35518591105938,0.5642138763672543,0.4399899002155411,0.7789261797035607,0.7,0.6062338233045221,0.5535714285714286,0.8387096774193549,2.596444119287339,True,0.0,0.23309584000000022
focus_jamendo_1597868__180s,focus_jamendo_1597868,focus,holdout,180.0,2.299562454223633,11.590841956436634,0.3865643275844463,0.4362823717372368,0.431543796955385,0.4499999999999999,0.1392962757847932,0.4166666666666667,0.6666666666666666,2.0324223115899667,True,0.0,4.177012807392588
focus_jamendo_1597868__300s,focus_jamendo_1597868,focus,holdout,300.0,0.7776496410369873,9.237071320414543,0.4274454714130844,0.4366156128968897,0.4306641747142179,0.4499999999999999,0.1312564949531214,0.5694444444444444,0.7317073170731707,1.3129687038041342,True,0.0,4.305094312622625
focus_jamendo_1606551__180s,focus_jamendo_1606551,focus,holdout,180.0,1.2074583768844604,7.690404053777456,0.4818568489146995,0.6761931335041254,0.3286221531722991,3.55,1.420817617088877,0.5,1.0,5.252896977887159,False,276.6552080035569,0.8858155060768877
focus_jamendo_1606551__300s,focus_jamendo_1606551,focus,holdout,300.0,1.025671124458313,5.035118247382343,0.561809611115673,0.697541741542946,0.3244029766014883,3.0,1.4371556974302533,0.5,1.0,5.6236149976453325,False,427.0453025019246,0.9990154107360391
focus_jamendo_1610713__180s,focus_jamendo_1610713,focus,discovery,180.0,0.8451350331306458,12.470804125070572,0.3627279694662671,0.3385593902387243,0.3598083183485943,2.3,0.8680141995292787,0.5222222222222223,0.7659574468085106,0.8917102689696961,True,0.0,0.0
focus_jamendo_1610713__300s,focus_jamendo_1610713,focus,discovery,300.0,0.9821778535842896,11.74816158413887,0.4069930153505857,0.3337823176189943,0.3797172788061645,2.3,0.861830106845038,0.5666666666666667,0.7058823529411765,0.6108515362294251,True,0.0,0.0
focus_jamendo_1617037__180s,focus_jamendo_1617037,focus,discovery,180.0,1.1584372520446775,6.476663833484054,0.4930594644299799,0.5855056250690179,0.4452498741601154,1.75,0.4230713205566103,0.2321428571428571,0.6153846153846154,3.7160665849465397,False,8.117824869309496,0.8124384576563032
focus_jamendo_1617037__300s,focus_jamendo_1617037,focus,discovery,300.0,1.6179341077804563,7.456480585038662,0.5149823760551975,0.5952783464714639,0.398080733979559,2.45,0.4999641348735503,0.4464285714285714,0.72,3.9422837514419347,False,20.991333426699104,0.1798216379474333
focus_jamendo_1619099__180s,focus_jamendo_1619099,focus,discovery,180.0,4.727560520172119,7.944789008703083,0.3839373388281814,0.4127278841556112,0.3551804070508856,3.3,1.2254945640416208,0.4761904761904761,0.9,4.956039340182297,False,185.02405505105335,0.0
focus_jamendo_1619099__300s,focus_jamendo_1619099,focus,discovery,300.0,4.727560520172119,7.944789008703083,0.3839373388281814,0.4127278841556112,0.3551804070508856,3.3,1.2254945640416208,0.4761904761904761,0.9,4.956039340182297,False,185.02405505105335,0.0
focus_jamendo_1621763__180s,focus_jamendo_1621763,focus,holdout,180.0,0.8762620091438293,11.4176387488842,0.5673987913883852,0.536446769573148,0.5581864324699982,3.05,1.2797158702239648,0.4285714285714285,0.7777777777777778,3.296145863409074,True,0.0,0.04971589747815655
